scientist,scientistLabel,sitelinks,countryLabel,deathdate
http://www.wikidata.org/entity/Q72648,Lucas Digne,52,France,
http://www.wikidata.org/entity/Q75655,Pierre de Fermat,112,France,1665-01-12T00:00:00Z
http://www.wikidata.org/entity/Q77141,Alexander Grothendieck,55,France,2014-11-13T00:00:00Z
http://www.wikidata.org/entity/Q78469,Romy Schneider,61,France,1982-05-29T00:00:00Z
http://www.wikidata.org/entity/Q78525,Richard Nikolaus von Coudenhove-Kalergi,61,France,1972-07-27T00:00:00Z
http://www.wikidata.org/entity/Q80222,Joseph-Louis Lagrange,98,France,1813-04-10T00:00:00Z
http://www.wikidata.org/entity/Q80516,Julius II,90,France,1513-03-03T00:00:00Z
http://www.wikidata.org/entity/Q81082,Henri Poincarﾃｩ,117,France,1912-07-17T00:00:00Z
http://www.wikidata.org/entity/Q81685,Franﾃｧois Mauriac,106,France,1970-09-01T00:00:00Z
http://www.wikidata.org/entity/Q81716,Charles-Augustin de Coulomb,92,France,1806-08-23T00:00:00Z
http://www.wikidata.org/entity/Q81923,Sﾃｩgolﾃｨne Royal,79,France,
http://www.wikidata.org/entity/Q82122,Jean-Baptiste de Lamarck,99,France,1829-12-18T00:00:00Z
http://www.wikidata.org/entity/Q82445,Henri de Toulouse-Lautrec,90,France,1901-09-09T00:00:00Z
http://www.wikidata.org/entity/Q82742,Romain Grosjean,52,France,
http://www.wikidata.org/entity/Q82934,"Claude Henri de Rouvroy, comte de Saint-Simon",73,France,1825-05-19T00:00:00Z
http://www.wikidata.org/entity/Q82984,Pierre de Coubertin,105,France,1937-09-02T00:00:00Z
http://www.wikidata.org/entity/Q83155,Jacques-Louis David,87,France,1825-12-29T00:00:00Z
http://www.wikidata.org/entity/Q83158,Jean Cocteau,116,France,1963-10-11T00:00:00Z
http://www.wikidata.org/entity/Q83233,Jacques Cousteau,94,France,1997-06-25T00:00:00Z
http://www.wikidata.org/entity/Q83331,Louis de Broglie,91,France,1987-03-19T00:00:00Z
http://www.wikidata.org/entity/Q93166,Milan Kundera,101,France,
http://www.wikidata.org/entity/Q93182,Louis Braille,82,France,1852-01-06T00:00:00Z
http://www.wikidata.org/entity/Q93284,Marc Chagall,93,France,1985-03-28T00:00:00Z
http://www.wikidata.org/entity/Q94882,Emir Kusturica,75,France,
http://www.wikidata.org/entity/Q95068,Olivia de Havilland,77,France,2020-07-26T00:00:00Z
http://www.wikidata.org/entity/Q101410,Franﾃｧois Fillon,82,France,
http://www.wikidata.org/entity/Q101516,Sergei Prokudin-Gorskii,52,France,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101516,Sergei Prokudin-Gorskii,52,France,1944-09-27T00:00:00Z
http://www.wikidata.org/entity/Q101740,Benoit Mandelbrot,76,France,2010-10-14T00:00:00Z
http://www.wikidata.org/entity/Q102804,Henri Moissan,78,France,1907-02-20T00:00:00Z
http://www.wikidata.org/entity/Q103114,Michel Houellebecq,76,France,
http://www.wikidata.org/entity/Q103598,Luc Montagnier,65,France,
http://www.wikidata.org/entity/Q103844,Franﾃｧoise Barrﾃｩ-Sinoussi,76,France,
http://www.wikidata.org/entity/Q104154,Urbain Le Verrier,67,France,1877-09-23T00:00:00Z
http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,67,France,
http://www.wikidata.org/entity/Q104575,Paul Sabatier,64,France,1941-08-14T00:00:00Z
http://www.wikidata.org/entity/Q104582,Victor Grignard,73,France,1935-12-13T00:00:00Z
http://www.wikidata.org/entity/Q104919,Gabriel Faurﾃｩ,65,France,1924-11-04T00:00:00Z
http://www.wikidata.org/entity/Q105158,Christopher Lambert,55,France,
http://www.wikidata.org/entity/Q105320,Berthe Morisot,64,France,1895-03-02T00:00:00Z
http://www.wikidata.org/entity/Q105487,Maurice Jarre,57,France,2009-03-28T00:00:00Z
http://www.wikidata.org/entity/Q105605,Jules Hoffmann,51,France,
http://www.wikidata.org/entity/Q105838,Marion Bartoli,57,France,
http://www.wikidata.org/entity/Q105962,Maurice Allais,63,France,2010-10-09T00:00:00Z
http://www.wikidata.org/entity/Q106001,Maurice Chevalier,65,France,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106057,Yves Montand,66,France,1991-11-09T00:00:00Z
http://www.wikidata.org/entity/Q106099,Jeanne Moreau,70,France,2017-07-31T00:00:00Z
http://www.wikidata.org/entity/Q106126,Simone Signoret,68,France,1985-09-30T00:00:00Z
http://www.wikidata.org/entity/Q106204,Jean-Louis Trintignant,51,France,
http://www.wikidata.org/entity/Q106255,Jean-Paul Belmondo,92,France,2021-09-06T00:00:00Z
http://www.wikidata.org/entity/Q106275,Juliette Binoche,75,France,
http://www.wikidata.org/entity/Q106303,Daniel Auteuil,52,France,
http://www.wikidata.org/entity/Q106365,Isabelle Huppert,67,France,
http://www.wikidata.org/entity/Q106383,Isabelle Adjani,75,France,
http://www.wikidata.org/entity/Q106418,Catherine Deneuve,83,France,
http://www.wikidata.org/entity/Q106443,Annie Girardot,53,France,2011-02-28T00:00:00Z
http://www.wikidata.org/entity/Q106458,Emmanuelle Bﾃｩart,51,France,
http://www.wikidata.org/entity/Q106482,Philippe Noiret,58,France,2006-11-23T00:00:00Z
http://www.wikidata.org/entity/Q106508,Gﾃｩrard Depardieu,93,France,
http://www.wikidata.org/entity/Q106529,Alain Delon,114,France,
http://www.wikidata.org/entity/Q106963,Abdoulaye Wade,53,France,
http://www.wikidata.org/entity/Q109588,Serge Haroche,59,France,
http://www.wikidata.org/entity/Q110462,Julie Delpy,52,France,
http://www.wikidata.org/entity/Q113156,Robert Pires,53,France,
http://www.wikidata.org/entity/Q115243,Amin Maalouf,70,France,
http://www.wikidata.org/entity/Q121842,French,101,France,
http://www.wikidata.org/entity/Q122290,Jean-Paul Marat,78,France,1793-07-13T00:00:00Z
http://www.wikidata.org/entity/Q123014,Alfred Werner,68,France,1919-11-15T00:00:00Z
http://www.wikidata.org/entity/Q123041,Germaine de Staﾃｫl,77,France,1817-07-14T00:00:00Z
http://www.wikidata.org/entity/Q123062,Jacques Necker,51,France,1804-04-09T00:00:00Z
http://www.wikidata.org/entity/Q123118,Raymond Kopa,52,France,2017-03-03T00:00:00Z
http://www.wikidata.org/entity/Q123164,Arthur Honegger,52,France,1955-11-27T00:00:00Z
http://www.wikidata.org/entity/Q126462,Thomas Paine,118,France,1809-06-08T00:00:00Z
http://www.wikidata.org/entity/Q127171,Jean-Honorﾃｩ Fragonard,52,France,1806-08-22T00:00:00Z
http://www.wikidata.org/entity/Q128126,Claude Lﾃｩvi-Straus,90,France,2009-10-30T00:00:00Z
http://www.wikidata.org/entity/Q128460,Charles Perrault,95,France,1703-05-16T00:00:00Z
http://www.wikidata.org/entity/Q129027,Paul Pogba,86,France,
http://www.wikidata.org/entity/Q129092,Fernandel,72,France,1971-02-26T00:00:00Z
http://www.wikidata.org/entity/Q129155,Roger Martin du Gard,91,France,1958-08-22T00:00:00Z
http://www.wikidata.org/entity/Q130631,Jacques Derrida,85,France,2004-10-08T00:00:00Z
http://www.wikidata.org/entity/Q131018,Franﾃｧois Rabelais,123,France,1553-04-19T00:00:00Z
http://www.wikidata.org/entity/Q131374,Alexander Alekhine,80,France,1946-03-24T00:00:00Z
http://www.wikidata.org/entity/Q131405,Louis Daguerre,78,France,1851-07-10T00:00:00Z
http://www.wikidata.org/entity/Q131405,Louis Daguerre,78,France,1851-07-12T00:00:00Z
http://www.wikidata.org/entity/Q131463,Clement V,72,France,1314-04-28T00:00:00Z
http://www.wikidata.org/entity/Q131549,Claude Simon,83,France,2005-07-06T00:00:00Z
http://www.wikidata.org/entity/Q131552,Catherine de' Medici,82,France,1589-01-05T00:00:00Z
http://www.wikidata.org/entity/Q131660,Dominique de Villepin,74,France,
http://www.wikidata.org/entity/Q132548,Francis II of France,67,France,1560-12-15T00:00:00Z
http://www.wikidata.org/entity/Q132684,Saint-John Perse,86,France,1975-09-20T00:00:00Z
http://www.wikidata.org/entity/Q133001,Paul III,86,France,1549-11-20T00:00:00Z
http://www.wikidata.org/entity/Q133046,Urban V,75,France,1370-12-27T00:00:00Z
http://www.wikidata.org/entity/Q133232,Gabriel Lippmann,84,France,1921-07-13T00:00:00Z
http://www.wikidata.org/entity/Q133372,Charles VII of France,72,France,1461-07-31T00:00:00Z
http://www.wikidata.org/entity/Q133855,Guillaume Apollinaire,98,France,1918-11-09T00:00:00Z
http://www.wikidata.org/entity/Q134085,Jean Perrin,81,France,1942-04-17T00:00:00Z
http://www.wikidata.org/entity/Q134259,Louis VII of France,68,France,1180-09-25T00:00:00Z
http://www.wikidata.org/entity/Q134309,Charles IX of France,68,France,1574-06-09T00:00:00Z
http://www.wikidata.org/entity/Q134452,Charles VIII of France,68,France,1498-04-16T00:00:00Z
http://www.wikidata.org/entity/Q134741,Camille Pissarro,80,France,1903-11-13T00:00:00Z
http://www.wikidata.org/entity/Q140694,Alexis de Tocqueville,101,France,1859-04-16T00:00:00Z
http://www.wikidata.org/entity/Q143945,Carla Bruni,72,France,
http://www.wikidata.org/entity/Q148458,Jean-Franﾃｧois Millet,61,France,1875-01-20T00:00:00Z
http://www.wikidata.org/entity/Q148475,Jean-Baptiste Camille Corot,71,France,1875-02-22T00:00:00Z
http://www.wikidata.org/entity/Q148475,Jean-Baptiste Camille Corot,71,France,1875-02-28T00:00:00Z
http://www.wikidata.org/entity/Q149067,Pavel Durov,52,France,
http://www.wikidata.org/entity/Q150445,Camille Saint-Saﾃｫns,73,France,1921-12-16T00:00:00Z
http://www.wikidata.org/entity/Q150662,Gﾃｩrard Philipe,64,France,1959-11-25T00:00:00Z
http://www.wikidata.org/entity/Q150872,Empress Matilda,59,France,1167-09-10T00:00:00Z
http://www.wikidata.org/entity/Q150989,Frﾃｩdﾃｩric Joliot-Curie,76,France,1958-08-14T00:00:00Z
http://www.wikidata.org/entity/Q151120,Charles the Bold,60,France,1477-01-14T00:00:00Z
http://www.wikidata.org/entity/Q151164,Andrﾃｩ Malraux,90,France,1976-11-23T00:00:00Z
http://www.wikidata.org/entity/Q151173,Joachim Murat,67,France,1815-10-13T00:00:00Z
http://www.wikidata.org/entity/Q151209,Anne of Austria,54,France,1666-01-20T00:00:00Z
http://www.wikidata.org/entity/Q151573,Paul Signac,58,France,1935-08-15T00:00:00Z
http://www.wikidata.org/entity/Q151593,Olivier Messiaen,61,France,1992-04-27T00:00:00Z
http://www.wikidata.org/entity/Q151820,Louis-Ferdinand Cﾃｩline,90,France,1961-07-01T00:00:00Z
http://www.wikidata.org/entity/Q151972,Josephine Baker,74,France,1975-04-12T00:00:00Z
http://www.wikidata.org/entity/Q151983,Pierre Laval,53,France,1945-10-15T00:00:00Z
http://www.wikidata.org/entity/Q152176,Paul ﾃ・luard,76,France,1952-11-18T00:00:00Z
http://www.wikidata.org/entity/Q152272,Georges Mﾃｩliﾃｨs,68,France,1938-01-21T00:00:00Z
http://www.wikidata.org/entity/Q152524,Robert Capa,61,France,1954-05-25T00:00:00Z
http://www.wikidata.org/entity/Q152524,Robert Capa,61,France,1955-05-25T00:00:00Z
http://www.wikidata.org/entity/Q152549,Maria Theresa of Spain,51,France,1683-01-01T00:00:00Z
http://www.wikidata.org/entity/Q152549,Maria Theresa of Spain,51,France,1683-07-30T00:00:00Z
http://www.wikidata.org/entity/Q152760,Jean Dausset,51,France,2009-06-06T00:00:00Z
http://www.wikidata.org/entity/Q153034,Emmanuel Levinas,57,France,1995-12-25T00:00:00Z
http://www.wikidata.org/entity/Q153178,Georges Charpak,72,France,2010-09-29T00:00:00Z
http://www.wikidata.org/entity/Q153185,Joseph Louis Gay-Lussac,78,France,1850-05-09T00:00:00Z
http://www.wikidata.org/entity/Q153219,Albert Fert,72,France,
http://www.wikidata.org/entity/Q153232,Jean le Rond d'Alembert,98,France,1783-10-29T00:00:00Z
http://www.wikidata.org/entity/Q153248,Marguerite Duras,71,France,1996-03-03T00:00:00Z
http://www.wikidata.org/entity/Q153425,Jacques Delors,54,France,
http://www.wikidata.org/entity/Q153739,Jean Arp,56,France,1966-06-07T00:00:00Z
http://www.wikidata.org/entity/Q153793,Georges Braque,78,France,1963-08-31T00:00:00Z
http://www.wikidata.org/entity/Q153905,Paul Celan,54,France,1970-04-20T00:00:00Z
http://www.wikidata.org/entity/Q154145,Gabriel Marcel,59,France,1973-10-08T00:00:00Z
http://www.wikidata.org/entity/Q154349,Odilon Redon,54,France,1916-07-06T00:00:00Z
http://www.wikidata.org/entity/Q154353,Franﾃｧois Arago,66,France,1853-01-01T00:00:00Z
http://www.wikidata.org/entity/Q154353,Franﾃｧois Arago,66,France,1853-10-02T00:00:00Z
http://www.wikidata.org/entity/Q154356,ﾃ・mile Borel,56,France,1956-02-03T00:00:00Z
http://www.wikidata.org/entity/Q154356,ﾃ・mile Borel,56,France,1956-02-04T00:00:00Z
http://www.wikidata.org/entity/Q154448,Victor Vasarely,55,France,1997-03-15T00:00:00Z
http://www.wikidata.org/entity/Q154545,Lﾃｩopold Sﾃｩdar Senghor,82,France,2001-12-20T00:00:00Z
http://www.wikidata.org/entity/Q154842,Max Ernst,68,France,1976-04-01T00:00:00Z
http://www.wikidata.org/entity/Q155781,Louis Nﾃｩel,67,France,2000-11-17T00:00:00Z
http://www.wikidata.org/entity/Q156193,Pierre Boulez,60,France,2016-01-05T00:00:00Z
http://www.wikidata.org/entity/Q156214,Max Jacob,52,France,1944-03-05T00:00:00Z
http://www.wikidata.org/entity/Q156268,Pierre Bourdieu,76,France,2002-01-23T00:00:00Z
http://www.wikidata.org/entity/Q156386,Henri Rousseau,65,France,1910-09-02T00:00:00Z
http://www.wikidata.org/entity/Q156511,Pierre Mauroy,58,France,2013-06-07T00:00:00Z
http://www.wikidata.org/entity/Q156567,Henri Cartier-Bresson,56,France,2004-08-03T00:00:00Z
http://www.wikidata.org/entity/Q156585,Marc Bloch,57,France,1944-06-16T00:00:00Z
http://www.wikidata.org/entity/Q157073,Mary of Burgundy,53,France,1482-04-05T00:00:00Z
http://www.wikidata.org/entity/Q157155,Ernest Renan,75,France,1892-10-02T00:00:00Z
http://www.wikidata.org/entity/Q157183,Fernand Lﾃｩger,52,France,1955-08-17T00:00:00Z
http://www.wikidata.org/entity/Q157191,Marcel Marceau,54,France,2007-09-22T00:00:00Z
http://www.wikidata.org/entity/Q157194,Alberto Giacometti,56,France,1966-01-11T00:00:00Z
http://www.wikidata.org/entity/Q157309,Simone Weil,75,France,1943-08-24T00:00:00Z
http://www.wikidata.org/entity/Q157321,Francis Picabia,57,France,1953-11-30T00:00:00Z
http://www.wikidata.org/entity/Q157322,Romain Gary,60,France,1980-12-02T00:00:00Z
http://www.wikidata.org/entity/Q157324,Franﾃｧois Guizot,58,France,1874-09-12T00:00:00Z
http://www.wikidata.org/entity/Q158749,Albert Franﾃｧois Lebrun,59,France,1950-03-06T00:00:00Z
http://www.wikidata.org/entity/Q158768,Renﾃｩ Coty,53,France,1962-11-22T00:00:00Z
http://www.wikidata.org/entity/Q158772,Vincent Auriol,55,France,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q307871,Abdel Fattah el-Sisi,99,Egypt,
http://www.wikidata.org/entity/Q170597,Amadou Toumani Tourﾃｩ,58,Mali,2020-11-09T00:00:00Z
http://www.wikidata.org/entity/Q324108,Ibrahim Boubacar Keﾃｯta,59,Mali,2022-01-16T00:00:00Z
http://www.wikidata.org/entity/Q539171,Dalida,62,Egypt,1987-05-03T00:00:00Z
http://www.wikidata.org/entity/Q1257,Boutros Boutros-Ghali,87,Egypt,2016-02-16T00:00:00Z
http://www.wikidata.org/entity/Q4631,Mohamed Morsi,110,Egypt,2019-06-17T00:00:00Z
http://www.wikidata.org/entity/Q7176,Najib Mahfouz,147,Egypt,2006-08-30T00:00:00Z
http://www.wikidata.org/entity/Q34105,Hosni Mubarak,132,Egypt,2020-02-25T00:00:00Z
http://www.wikidata.org/entity/Q39524,Gamal Abdel Nasser,109,Egypt,1970-09-28T00:00:00Z
http://www.wikidata.org/entity/Q42013,Anwar Sadat,112,Egypt,1981-10-06T00:00:00Z
http://www.wikidata.org/entity/Q104392,Mohamed Naguib,56,Egypt,1984-08-28T00:00:00Z
http://www.wikidata.org/entity/Q106624,Ahmed Zewail,67,Egypt,2016-08-02T00:00:00Z
http://www.wikidata.org/entity/Q133308,Mohamed ElBaradei,76,Egypt,
http://www.wikidata.org/entity/Q158043,Merneptah,51,Egypt,-1202-04-21T00:00:00Z
http://www.wikidata.org/entity/Q170515,Omar Sharif,82,Egypt,2015-07-10T00:00:00Z
http://www.wikidata.org/entity/Q186316,Ayman al-Zawahiri,79,Egypt,
http://www.wikidata.org/entity/Q211379,Sayyid Qutb,53,Egypt,1966-08-29T00:00:00Z
http://www.wikidata.org/entity/Q216980,Konstantinos P. Cavafy,63,Egypt,1933-04-29T00:00:00Z
http://www.wikidata.org/entity/Q238514,Nawal El Saadawi,53,Egypt,2021-03-21T00:00:00Z
http://www.wikidata.org/entity/Q57313,Josﾃｩ Eduardo dos Santos,76,Angola,
http://www.wikidata.org/entity/Q1110560,Umm Kulthum,88,Egypt,1975-02-03T00:00:00Z
http://www.wikidata.org/entity/Q28650390,Joﾃ｣o Lourenﾃｧo,53,Angola,
http://www.wikidata.org/entity/Q57488,Jakaya Mrisho Kikwete,53,Tanzania,
http://www.wikidata.org/entity/Q186525,Julius Nyerere,76,Tanzania,1999-10-14T00:00:00Z
http://www.wikidata.org/entity/Q317877,Abdulrazak Gurnah,61,Tanzania,
http://www.wikidata.org/entity/Q5018756,John Magufuli,61,Tanzania,2021-03-17T00:00:00Z
http://www.wikidata.org/entity/Q16193885,Samia Suluhu,53,Tanzania,
http://www.wikidata.org/entity/Q4414,Faure Essozimna Gnassingbﾃｩ Eyadﾃｩma,61,Togo,
http://www.wikidata.org/entity/Q57758,Faustin-Archange Touadﾃｩra,56,Central African Republic,
http://www.wikidata.org/entity/Q162708,Jean-Bedel Bokassa,73,Central African Republic,1996-11-03T00:00:00Z
http://www.wikidata.org/entity/Q386876,Emmanuel Adebayor,60,Togo,
http://www.wikidata.org/entity/Q204487,Zine El Abidine Ben Ali,75,Tunisia,2019-09-19T00:00:00Z
http://www.wikidata.org/entity/Q313539,Beji Caid Essebsi,63,Tunisia,2019-07-25T00:00:00Z
http://www.wikidata.org/entity/Q643348,Habib Bourguiba,69,Tunisia,2000-04-06T00:00:00Z
http://www.wikidata.org/entity/Q46795,Wangari Muta Maathai,106,Kenya,2011-09-25T00:00:00Z
http://www.wikidata.org/entity/Q57291,Mwai Kibaki,61,Kenya,
http://www.wikidata.org/entity/Q173563,Jomo Kenyatta,76,Kenya,1978-08-22T00:00:00Z
http://www.wikidata.org/entity/Q193492,Daniel arap Moi,55,Kenya,2020-02-04T00:00:00Z
http://www.wikidata.org/entity/Q196070,Uhuru Kenyatta,62,Kenya,
http://www.wikidata.org/entity/Q302910,Ngugi wa Thiong・・o,57,Kenya,
http://www.wikidata.org/entity/Q319591,Chris Froome,58,Kenya,
http://www.wikidata.org/entity/Q105480,Kenneth Kaunda,65,Zambia,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105480,Kenneth Kaunda,65,Zambia,2021-06-17T00:00:00Z
http://www.wikidata.org/entity/Q3840847,Lupita Nyong'o,63,Kenya,
http://www.wikidata.org/entity/Q10707,Robert Mugabe,129,Zimbabwe,2019-09-06T00:00:00Z
http://www.wikidata.org/entity/Q57762,Morgan Tsvangirai,60,Zimbabwe,2018-02-14T00:00:00Z
http://www.wikidata.org/entity/Q192512,Mengistu Haile Mariam,63,Zimbabwe,
http://www.wikidata.org/entity/Q313424,Ian Douglas Smith,51,Zimbabwe,2007-11-20T00:00:00Z
http://www.wikidata.org/entity/Q510523,Emmerson Mnangagwa,67,Zimbabwe,
http://www.wikidata.org/entity/Q29196,Thomas Boni Yayi,60,Benin,
http://www.wikidata.org/entity/Q206719,Mathieu Kﾃｩrﾃｩkou,53,Benin,2015-10-14T00:00:00Z
http://www.wikidata.org/entity/Q7399685,Sahle-Work Zewde,64,Ethiopia,
http://www.wikidata.org/entity/Q16196017,Tedros Adhanom Ghebreyesus,71,Ethiopia,
http://www.wikidata.org/entity/Q16669148,Patrice Talon,53,Benin,
http://www.wikidata.org/entity/Q9119,Kenenisa Bekele,51,Ethiopia,
http://www.wikidata.org/entity/Q52596,Abebe Bikila,61,Ethiopia,1973-10-25T00:00:00Z
http://www.wikidata.org/entity/Q57315,Salva Kiir Mayardit,65,South Sudan,
http://www.wikidata.org/entity/Q161184,Meles Zenawi,66,Ethiopia,2012-08-20T00:00:00Z
http://www.wikidata.org/entity/Q171500,Haile Gebrselassie,60,Ethiopia,
http://www.wikidata.org/entity/Q192512,Mengistu Haile Mariam,63,Ethiopia,
http://www.wikidata.org/entity/Q244748,Menilek II,51,Ethiopia,1913-12-12T00:00:00Z
http://www.wikidata.org/entity/Q1254,Kofi Annan,161,Ghana,2018-08-18T00:00:00Z
http://www.wikidata.org/entity/Q8620,Kwame Nkrumah,129,Ghana,1972-04-27T00:00:00Z
http://www.wikidata.org/entity/Q50678,John Mahama,63,Ghana,
http://www.wikidata.org/entity/Q51005,John Kufuor,58,Ghana,
http://www.wikidata.org/entity/Q51008,John Evans Atta Mills,65,Ghana,2012-07-24T00:00:00Z
http://www.wikidata.org/entity/Q57324,Blaise Compaorﾃｩ,60,Burkina Faso,
http://www.wikidata.org/entity/Q193768,Sulley Muntari,53,Ghana,
http://www.wikidata.org/entity/Q202155,Thomas Sankara,76,Burkina Faso,1987-10-15T00:00:00Z
http://www.wikidata.org/entity/Q222746,Asamoah Gyan,53,Ghana,
http://www.wikidata.org/entity/Q599988,Roch Marc Christian Kaborﾃｩ,53,Burkina Faso,
http://www.wikidata.org/entity/Q50365049,Abiy Ahmed Ali,86,Ethiopia,
http://www.wikidata.org/entity/Q57343,Pierre Nkurunziza,74,Burundi,2020-06-08T00:00:00Z
http://www.wikidata.org/entity/Q718601,Nana Akufo-Addo,58,Ghana,
http://www.wikidata.org/entity/Q969520,Michael Essien,62,Ghana,
http://www.wikidata.org/entity/Q57418,Denis Sassou-Nguesso,74,Republic of the Congo,
http://www.wikidata.org/entity/Q57416,Joseph Kabila,75,Democratic Republic of the Congo,
http://www.wikidata.org/entity/Q135547,Laurent-Dﾃｩsirﾃｩ Kabila,55,Democratic Republic of the Congo,2001-01-16T00:00:00Z
http://www.wikidata.org/entity/Q1187542,Denis Mukwege,73,Democratic Republic of the Congo,
http://www.wikidata.org/entity/Q29032770,Fﾃｩlix Tshisekedi,55,Democratic Republic of the Congo,
http://www.wikidata.org/entity/Q47484,Andrﾃｩ Gide,132,France,1951-02-19T00:00:00Z
http://www.wikidata.org/entity/Q47576,Arsﾃｨne Wenger,89,France,
http://www.wikidata.org/entity/Q48892,Didier Drogba,80,France,
http://www.wikidata.org/entity/Q49325,Albert Schweitzer,111,France,1965-09-04T00:00:00Z
http://www.wikidata.org/entity/Q49478,Pierre de Marivaux,51,France,1763-02-12T00:00:00Z
http://www.wikidata.org/entity/Q49496,Jean de La Fontaine,129,France,1695-04-13T00:00:00Z
http://www.wikidata.org/entity/Q49752,Pierre de Ronsard,70,France,1585-12-27T00:00:00Z
http://www.wikidata.org/entity/Q49765,Louis XVII of France,59,France,1795-06-08T00:00:00Z
http://www.wikidata.org/entity/Q8814,Augustin-Louis Cauchy,77,France,1857-05-23T00:00:00Z
http://www.wikidata.org/entity/Q8927,Marion Cotillard,83,France,
http://www.wikidata.org/entity/Q9068,Voltaire,224,France,1778-05-30T00:00:00Z
http://www.wikidata.org/entity/Q9191,Renﾃｩ Descartes,223,France,1650-02-11T00:00:00Z
http://www.wikidata.org/entity/Q57385,Teodoro Obiang,73,Equatorial Guinea,
http://www.wikidata.org/entity/Q57390,Ismail Omar Guelleh,55,Djibouti,
http://www.wikidata.org/entity/Q44977,Pierre-Emerick Aubameyang,62,Gabon,
http://www.wikidata.org/entity/Q49767,Franﾃｧois-Renﾃｩ de Chateaubriand,90,France,1848-07-04T00:00:00Z
http://www.wikidata.org/entity/Q50186,Franﾃｧois Couperin,54,France,1733-09-11T00:00:00Z
http://www.wikidata.org/entity/Q50187,Cﾃｩsar Franck,56,France,1890-11-08T00:00:00Z
http://www.wikidata.org/entity/Q50713,Jean Renoir,66,France,1979-02-12T00:00:00Z
http://www.wikidata.org/entity/Q51023,Vanessa Paradis,66,France,
http://www.wikidata.org/entity/Q51549,Jacques Tati,52,France,1982-11-04T00:00:00Z
http://www.wikidata.org/entity/Q51552,Roman Polanski,101,France,
http://www.wikidata.org/entity/Q52926,Oscar I of Sweden,60,France,1859-07-08T00:00:00Z
http://www.wikidata.org/entity/Q52927,Charles XIV John of Sweden,75,France,1844-03-08T00:00:00Z
http://www.wikidata.org/entity/Q53001,Jean-Luc Godard,88,France,
http://www.wikidata.org/entity/Q53002,Franﾃｧois Truffaut,83,France,1984-10-21T00:00:00Z
http://www.wikidata.org/entity/Q54022,Stanisﾅ・aw Leszczyﾅ・ski,54,France,1766-02-23T00:00:00Z
http://www.wikidata.org/entity/Q55208,Andrei Konchalovsky,57,France,
http://www.wikidata.org/entity/Q55375,Claude Chabrol,57,France,2010-09-12T00:00:00Z
http://www.wikidata.org/entity/Q55391,Robert Bresson,51,France,1999-12-18T00:00:00Z
http://www.wikidata.org/entity/Q55398,Bernadette Soubirous,57,France,1879-04-16T00:00:00Z
http://www.wikidata.org/entity/Q56158,Georges Bizet,100,France,1875-06-03T00:00:00Z
http://www.wikidata.org/entity/Q57118,Diane Kruger,77,France,
http://www.wikidata.org/entity/Q57389,Alfred Dﾃｶblin,58,France,1957-06-24T00:00:00Z
http://www.wikidata.org/entity/Q57389,Alfred Dﾃｶblin,58,France,1957-06-26T00:00:00Z
http://www.wikidata.org/entity/Q57390,Ismail Omar Guelleh,55,France,
http://www.wikidata.org/entity/Q57418,Denis Sassou-Nguesso,74,France,
http://www.wikidata.org/entity/Q57521,Ali Bongo Ondimba,61,Gabon,
http://www.wikidata.org/entity/Q58328,Jean-Baptiste Biot,62,France,1862-02-03T00:00:00Z
http://www.wikidata.org/entity/Q58514,Louis XII of France,78,France,1515-01-11T00:00:00Z
http://www.wikidata.org/entity/Q58907,Philip I of France,59,France,1108-08-05T00:00:00Z
http://www.wikidata.org/entity/Q60545,Moussa Sissoko,53,France,
http://www.wikidata.org/entity/Q61064,Wassily Kandinsky,96,France,1944-12-13T00:00:00Z
http://www.wikidata.org/entity/Q172083,Omar Bongo,65,Gabon,2009-06-08T00:00:00Z
http://www.wikidata.org/entity/Q172678,Samuel L. Jackson,88,Gabon,
http://www.wikidata.org/entity/Q193676,Ludacris,52,Gabon,
http://www.wikidata.org/entity/Q191305,Gﾃｩrard de Nerval,67,France,1855-01-26T00:00:00Z
http://www.wikidata.org/entity/Q191408,Francis Poulenc,55,France,1963-01-30T00:00:00Z
http://www.wikidata.org/entity/Q191479,Tadeusz Koﾅ・ciuszko,66,France,1817-10-15T00:00:00Z
http://www.wikidata.org/entity/Q191644,Eva Green,82,France,
http://www.wikidata.org/entity/Q191798,Georges-Eugﾃｨne Haussmann,54,France,1891-01-11T00:00:00Z
http://www.wikidata.org/entity/Q191974,Raymond Poincarﾃｩ,67,France,1934-10-15T00:00:00Z
http://www.wikidata.org/entity/Q192066,Paul Ricﾅ・ur,55,France,2005-05-20T00:00:00Z
http://www.wikidata.org/entity/Q192214,Renﾃｩ Goscinny,56,France,1977-11-05T00:00:00Z
http://www.wikidata.org/entity/Q192279,Aleksey Nikolaevich Tolstoy,66,France,1945-02-23T00:00:00Z
http://www.wikidata.org/entity/Q158838,"Patrice de Mac-Mahon, Duke of Magenta",71,France,1893-10-17T00:00:00Z
http://www.wikidata.org/entity/Q159694,Christian Dior,70,France,1957-10-24T00:00:00Z
