painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q81518102,Domingo Pellicer Daviña,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q81788411,Elek Barcza,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q83804777,Herwig Udo Graf,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q84169129,Kálmán Gerster,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q84249029,Bertil Engstrand,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q84359398,Bodo Fleischer,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q84771810,Francis Noel Duffy,http://www.wikidata.org/entity/Q27,Republic of Ireland,3
http://www.wikidata.org/entity/Q86003565,Aivar Sattarov,http://www.wikidata.org/entity/Q159,Russia,3
http://www.wikidata.org/entity/Q86670943,Claude Charpentier,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q87349571,Olaf Due,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q87662229,Ferdinand Heide,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q87742561,Walter Ahrendt,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q88263114,Helmut Lubowski,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q88892289,Walter Bunsmann,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q89463651,Lajos Frey,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q92314220,Natanael Karlsson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q93351496,Q93351496,http://www.wikidata.org/entity/Q159,Russia,3
http://www.wikidata.org/entity/Q93363758,Peter Pfankuch,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q93732462,Helena Kurmanowicz,http://www.wikidata.org/entity/Q36,Poland,3
http://www.wikidata.org/entity/Q94731727,Robert Mehl,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q95394757,Jiří Löw,http://www.wikidata.org/entity/Q213,Czech Republic,3
http://www.wikidata.org/entity/Q96182816,Maria José Estanco,http://www.wikidata.org/entity/Q45,Portugal,3
http://www.wikidata.org/entity/Q98107515,Jean-Marc Bonfils,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q100597248,Maximilan Rubens,http://www.wikidata.org/entity/Q41,Greece,3
http://www.wikidata.org/entity/Q104834437,Mario Rossi,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q108124940,Charles Winkler,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q108124940,Charles Winkler,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q109231767,Q109231767,http://www.wikidata.org/entity/Q159,Russia,3
http://www.wikidata.org/entity/Q579871,Harry Reijnders,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q764702,Siegfried Nassuth,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q99822,Hans Kramer,http://www.wikidata.org/entity/Q183,Germany,2
http://www.wikidata.org/entity/Q1610296,Herman Meijer,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1810371,Arne Mastenbroek,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
