Source.Name,event,eventLabel,country,sitelinks,countryLabel,Column1,pointtime,duration
query (8).csv,,1906 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1906-01-01T00:00:00Z,
query (8).csv,,1907 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1907-01-01T00:00:00Z,
query (8).csv,,1909 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1909-01-01T00:00:00Z,
query (8).csv,,1910 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1910-01-01T00:00:00Z,
query (8).csv,,1911 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1911-01-01T00:00:00Z,
query (8).csv,,1912 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1912-01-01T00:00:00Z,
query (8).csv,,1913 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1913-01-01T00:00:00Z,
query (8).csv,,1916 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1916-01-01T00:00:00Z,
query (8).csv,,1917 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1917-01-01T00:00:00Z,
query (8).csv,,1918 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1918-01-01T00:00:00Z,
query (8).csv,,1919 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1919-01-01T00:00:00Z,
query (8).csv,,1920 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1920-01-01T00:00:00Z,
query (8).csv,,1921 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1921-01-01T00:00:00Z,
query (8).csv,,1922 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1922-01-01T00:00:00Z,
query (8).csv,,1923 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1923-01-01T00:00:00Z,
query (8).csv,,1924 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1924-01-01T00:00:00Z,
query (8).csv,,1925 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1925-01-01T00:00:00Z,
query (8).csv,,1914 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1914-01-01T00:00:00Z,
query (8).csv,,1915 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1915-01-01T00:00:00Z,
query (8).csv,,955 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,0955-01-01T00:00:00Z,
query (8).csv,,961 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,0961-01-01T00:00:00Z,
query (8).csv,,995 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,0995-01-01T00:00:00Z,
query (8).csv,,Night action at the Battle of Jutland,http://www.wikidata.org/entity/Q20,1,Norway,,1916-06-01T00:00:00Z,1.0
query (8).csv,,Night action at the Battle of Jutland,http://www.wikidata.org/entity/Q20,1,Norway,,,1.0
query (8).csv,,1870 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1870-01-01T00:00:00Z,
query (8).csv,,1910 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1910-12-01T00:00:00Z,
query (8).csv,,Q11956787,http://www.wikidata.org/entity/Q20,1,Norway,,1893-05-01T00:00:00Z,
query (8).csv,,Q12001358,http://www.wikidata.org/entity/Q20,1,Norway,,1225-01-01T00:00:00Z,
query (8).csv,,battle at Låke,http://www.wikidata.org/entity/Q20,1,Norway,,1240-03-16T00:00:00Z,
query (8).csv,,Q11984029,http://www.wikidata.org/entity/Q20,1,Norway,,1931-01-01T00:00:00Z,
query (8).csv,,Q11963010,http://www.wikidata.org/entity/Q20,1,Norway,,,3.0
query (8).csv,,1905 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1905-09-10T00:00:00Z,
query (8).csv,,1906 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1906-09-09T00:00:00Z,
query (8).csv,,1902 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1902-06-16T00:00:00Z,
query (8).csv,,1904 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1904-09-04T00:00:00Z,
query (8).csv,,Q11997185,http://www.wikidata.org/entity/Q20,1,Norway,,1913-03-13T00:00:00Z,
query (8).csv,,Q11998943,http://www.wikidata.org/entity/Q20,1,Norway,,1899-10-13T00:00:00Z,
query (8).csv,,Q11999328,http://www.wikidata.org/entity/Q20,1,Norway,,1902-01-01T00:00:00Z,
query (8).csv,,Q15836635,http://www.wikidata.org/entity/Q20,1,Norway,,,1.0
query (8).csv,,1155 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1155-01-01T00:00:00Z,
query (8).csv,,1225 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1225-01-01T00:00:00Z,
query (8).csv,,1261 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1261-01-01T00:00:00Z,
query (8).csv,,1280 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1280-01-01T00:00:00Z,
query (8).csv,,1908 in Norwegian football,http://www.wikidata.org/entity/Q20,1,Norway,,1908-01-01T00:00:00Z,
query (8).csv,,1903 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1903-09-22T00:00:00Z,
query (8).csv,,1907 Norwegian Football Cup Final,http://www.wikidata.org/entity/Q20,1,Norway,,1907-09-22T00:00:00Z,
query (8).csv,,Q17772277,http://www.wikidata.org/entity/Q20,1,Norway,,1686-01-01T00:00:00Z,
query (8).csv,,1875 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1875-12-31T00:00:00Z,
query (8).csv,,1865 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1865-12-31T00:00:00Z,
query (8).csv,,1920 Norwegian Athletics Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1920-01-01T00:00:00Z,
query (8).csv,,1921 Norwegian Athletics Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1921-01-01T00:00:00Z,
query (8).csv,,1919 Nordic speed skating championships,http://www.wikidata.org/entity/Q20,1,Norway,,1919-02-01T00:00:00Z,
query (8).csv,,Q19389242,http://www.wikidata.org/entity/Q20,1,Norway,,1162-07-14T00:00:00Z,
query (8).csv,,Q19389992,http://www.wikidata.org/entity/Q20,1,Norway,,1915-01-18T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1918,http://www.wikidata.org/entity/Q20,1,Norway,,1918-01-01T00:00:00Z,
query (8).csv,,Arbeidermesterskapet i friidrett 1931,http://www.wikidata.org/entity/Q20,1,Norway,,1931-01-01T00:00:00Z,
query (8).csv,,Arbeidermesterskapet i friidrett 1932,http://www.wikidata.org/entity/Q20,1,Norway,,1932-01-01T00:00:00Z,
query (8).csv,,Q23042726,http://www.wikidata.org/entity/Q20,1,Norway,,1222-01-01T00:00:00Z,
query (8).csv,,1825 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1825-11-27T00:00:00Z,
query (8).csv,,1815 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1815-04-30T00:00:00Z,
query (8).csv,,1885 census of Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1885-01-01T00:00:00Z,
query (8).csv,,1573 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1573-01-01T00:00:00Z,
query (8).csv,,1571 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1571-01-01T00:00:00Z,
query (8).csv,,1565 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1565-01-01T00:00:00Z,
query (8).csv,,1566 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1566-01-01T00:00:00Z,
query (8).csv,,1568 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1568-01-01T00:00:00Z,
query (8).csv,,1569 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1569-01-01T00:00:00Z,
query (8).csv,,1560 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1560-01-01T00:00:00Z,
query (8).csv,,1562 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1562-01-01T00:00:00Z,
query (8).csv,,1554 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1554-01-01T00:00:00Z,
query (8).csv,,1553 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1553-01-01T00:00:00Z,
query (8).csv,,1556 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1556-01-01T00:00:00Z,
query (8).csv,,1559 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1559-01-01T00:00:00Z,
query (8).csv,,1550 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1550-01-01T00:00:00Z,
query (8).csv,,1549 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1549-01-01T00:00:00Z,
query (8).csv,,1552 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1552-01-01T00:00:00Z,
query (8).csv,,1551 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1551-01-01T00:00:00Z,
query (8).csv,,1546 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1546-01-01T00:00:00Z,
query (8).csv,,1544 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1544-01-01T00:00:00Z,
query (8).csv,,1547 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1547-01-01T00:00:00Z,
query (8).csv,,1541 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1541-01-01T00:00:00Z,
query (8).csv,,1540 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1540-01-01T00:00:00Z,
query (8).csv,,1543 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1543-01-01T00:00:00Z,
query (8).csv,,1542 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1542-01-01T00:00:00Z,
query (8).csv,,1534 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1534-01-01T00:00:00Z,
query (8).csv,,1531 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1531-01-01T00:00:00Z,
query (8).csv,,1533 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1533-01-01T00:00:00Z,
query (8).csv,,1532 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1532-01-01T00:00:00Z,
query (8).csv,,1528 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1528-01-01T00:00:00Z,
query (8).csv,,1530 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1530-01-01T00:00:00Z,
query (8).csv,,1529 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1529-01-01T00:00:00Z,
query (8).csv,,1525 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1525-01-01T00:00:00Z,
query (8).csv,,1527 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1527-01-01T00:00:00Z,
query (8).csv,,1526 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1526-01-01T00:00:00Z,
query (8).csv,,1521 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1521-01-01T00:00:00Z,
query (8).csv,,1524 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1524-01-01T00:00:00Z,
query (8).csv,,1522 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1522-01-01T00:00:00Z,
query (8).csv,,1518 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1518-01-01T00:00:00Z,
query (8).csv,,1517 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1517-01-01T00:00:00Z,
query (8).csv,,1520 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1520-01-01T00:00:00Z,
query (8).csv,,1519 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1519-01-01T00:00:00Z,
query (8).csv,,1516 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1516-01-01T00:00:00Z,
query (8).csv,,1515 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1515-01-01T00:00:00Z,
query (8).csv,,1513 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1513-01-01T00:00:00Z,
query (8).csv,,1512 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1512-01-01T00:00:00Z,
query (8).csv,,1511 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1511-01-01T00:00:00Z,
query (8).csv,,1510 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1510-01-01T00:00:00Z,
query (8).csv,,1509 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1509-01-01T00:00:00Z,
query (8).csv,,1508 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1508-01-01T00:00:00Z,
query (8).csv,,1507 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1507-01-01T00:00:00Z,
query (8).csv,,1506 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1506-01-01T00:00:00Z,
query (8).csv,,1500 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1500-01-01T00:00:00Z,
query (8).csv,,1499 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1499-01-01T00:00:00Z,
query (8).csv,,1497 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1497-01-01T00:00:00Z,
query (8).csv,,1498 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1498-01-01T00:00:00Z,
query (8).csv,,1493 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1493-01-01T00:00:00Z,
query (8).csv,,1492 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1492-01-01T00:00:00Z,
query (8).csv,,1495 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1495-01-01T00:00:00Z,
query (8).csv,,1494 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1494-01-01T00:00:00Z,
query (8).csv,,1489 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1489-01-01T00:00:00Z,
query (8).csv,,1488 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1488-01-01T00:00:00Z,
query (8).csv,,1491 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1491-01-01T00:00:00Z,
query (8).csv,,1490 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1490-01-01T00:00:00Z,
query (8).csv,,1486 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1486-01-01T00:00:00Z,
query (8).csv,,1485 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1485-01-01T00:00:00Z,
query (8).csv,,1487 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1487-01-01T00:00:00Z,
query (8).csv,,1484 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1484-01-01T00:00:00Z,
query (8).csv,,1480 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1480-01-01T00:00:00Z,
query (8).csv,,1479 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1479-01-01T00:00:00Z,
query (8).csv,,1482 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1482-01-01T00:00:00Z,
query (8).csv,,1481 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1481-01-01T00:00:00Z,
query (8).csv,,1475 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1475-01-01T00:00:00Z,
query (8).csv,,1474 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1474-01-01T00:00:00Z,
query (8).csv,,1478 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1478-01-01T00:00:00Z,
query (8).csv,,1477 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1477-01-01T00:00:00Z,
query (8).csv,,1472 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1472-01-01T00:00:00Z,
query (8).csv,,1471 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1471-01-01T00:00:00Z,
query (8).csv,,1473 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1473-01-01T00:00:00Z,
query (8).csv,,1468 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1468-01-01T00:00:00Z,
query (8).csv,,1467 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1467-01-01T00:00:00Z,
query (8).csv,,1470 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1470-01-01T00:00:00Z,
query (8).csv,,1469 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1469-01-01T00:00:00Z,
query (8).csv,,1464 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1464-01-01T00:00:00Z,
query (8).csv,,1466 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1466-01-01T00:00:00Z,
query (8).csv,,1465 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1465-01-01T00:00:00Z,
query (8).csv,,1461 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1461-01-01T00:00:00Z,
query (8).csv,,1463 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1463-01-01T00:00:00Z,
query (8).csv,,1462 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1462-01-01T00:00:00Z,
query (8).csv,,1458 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1458-01-01T00:00:00Z,
query (8).csv,,1460 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1460-01-01T00:00:00Z,
query (8).csv,,1459 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1459-01-01T00:00:00Z,
query (8).csv,,1454 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1454-01-01T00:00:00Z,
query (8).csv,,1453 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1453-01-01T00:00:00Z,
query (8).csv,,1457 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1457-01-01T00:00:00Z,
query (8).csv,,1456 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1456-01-01T00:00:00Z,
query (8).csv,,1449 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1449-01-01T00:00:00Z,
query (8).csv,,1448 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1448-01-01T00:00:00Z,
query (8).csv,,1452 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1452-01-01T00:00:00Z,
query (8).csv,,1451 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1451-01-01T00:00:00Z,
query (8).csv,,1445 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1445-01-01T00:00:00Z,
query (8).csv,,1444 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1444-01-01T00:00:00Z,
query (8).csv,,1447 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1447-01-01T00:00:00Z,
query (8).csv,,1446 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1446-01-01T00:00:00Z,
query (8).csv,,1441 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1441-01-01T00:00:00Z,
query (8).csv,,1440 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1440-01-01T00:00:00Z,
query (8).csv,,1443 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1443-01-01T00:00:00Z,
query (8).csv,,1442 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1442-01-01T00:00:00Z,
query (8).csv,,1438 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1438-01-01T00:00:00Z,
query (8).csv,,1439 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1439-01-01T00:00:00Z,
query (8).csv,,1435 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1435-01-01T00:00:00Z,
query (8).csv,,1437 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1437-01-01T00:00:00Z,
query (8).csv,,1436 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1436-01-01T00:00:00Z,
query (8).csv,,1680 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1680-01-01T00:00:00Z,
query (8).csv,,1652 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1652-01-01T00:00:00Z,
query (8).csv,,1637 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1637-01-01T00:00:00Z,
query (8).csv,,1635 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1635-01-01T00:00:00Z,
query (8).csv,,1640 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1640-01-01T00:00:00Z,
query (8).csv,,1627 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1627-01-01T00:00:00Z,
query (8).csv,,1626 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1626-01-01T00:00:00Z,
query (8).csv,,1632 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1632-01-01T00:00:00Z,
query (8).csv,,1616 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1616-01-01T00:00:00Z,
query (8).csv,,1619 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1619-01-01T00:00:00Z,
query (8).csv,,1620 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1620-01-01T00:00:00Z,
query (8).csv,,1609 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1609-01-01T00:00:00Z,
query (8).csv,,1606 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1606-01-01T00:00:00Z,
query (8).csv,,1603 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1603-01-01T00:00:00Z,
query (8).csv,,1599 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1599-01-01T00:00:00Z,
query (8).csv,,1605 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1605-01-01T00:00:00Z,
query (8).csv,,1596 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1596-01-01T00:00:00Z,
query (8).csv,,1594 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1594-01-01T00:00:00Z,
query (8).csv,,1598 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1598-01-01T00:00:00Z,
query (8).csv,,1597 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1597-01-01T00:00:00Z,
query (8).csv,,1586 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1586-01-01T00:00:00Z,
query (8).csv,,1587 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1587-01-01T00:00:00Z,
query (8).csv,,1593 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1593-01-01T00:00:00Z,
query (8).csv,,1585 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1585-01-01T00:00:00Z,
query (8).csv,,1582 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1582-01-01T00:00:00Z,
query (8).csv,,1583 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1583-01-01T00:00:00Z,
query (8).csv,,1584 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1584-01-01T00:00:00Z,
query (8).csv,,1574 in Norway,http://www.wikidata.org/entity/Q20,1,Norway,,1574-01-01T00:00:00Z,
query (8).csv,,Q25430221,http://www.wikidata.org/entity/Q20,1,Norway,,1161-02-11T00:00:00Z,
query (8).csv,,Bergen Treaty,http://www.wikidata.org/entity/Q20,1,Norway,,1450-09-07T00:00:00Z,
query (8).csv,,Q52287887,http://www.wikidata.org/entity/Q20,1,Norway,,1914-01-01T00:00:00Z,
query (8).csv,,Q52287896,http://www.wikidata.org/entity/Q20,1,Norway,,1915-01-01T00:00:00Z,
query (8).csv,,Q52287906,http://www.wikidata.org/entity/Q20,1,Norway,,1916-01-01T00:00:00Z,
query (8).csv,,Q52287914,http://www.wikidata.org/entity/Q20,1,Norway,,1918-01-01T00:00:00Z,
query (8).csv,,Q52287923,http://www.wikidata.org/entity/Q20,1,Norway,,1919-01-01T00:00:00Z,
query (8).csv,,Q52287929,http://www.wikidata.org/entity/Q20,1,Norway,,1920-01-01T00:00:00Z,
query (8).csv,,Q52287937,http://www.wikidata.org/entity/Q20,1,Norway,,1923-01-01T00:00:00Z,
query (8).csv,,Q52287947,http://www.wikidata.org/entity/Q20,1,Norway,,1932-01-01T00:00:00Z,
query (8).csv,,1922 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1922-01-01T00:00:00Z,
query (8).csv,,1923 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1923-01-01T00:00:00Z,
query (8).csv,,1925 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1925-01-01T00:00:00Z,
query (8).csv,,1924 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1924-01-01T00:00:00Z,
query (8).csv,,1926 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1926-01-01T00:00:00Z,
query (8).csv,,1927 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1927-01-01T00:00:00Z,
query (8).csv,,1928 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1928-01-01T00:00:00Z,
query (8).csv,,1929 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1929-01-01T00:00:00Z,
query (8).csv,,1931 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1931-01-01T00:00:00Z,
query (8).csv,,1930 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1930-01-01T00:00:00Z,
query (8).csv,,1932 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1932-01-01T00:00:00Z,
query (8).csv,,Q56409910,http://www.wikidata.org/entity/Q20,1,Norway,,1916-01-01T00:00:00Z,
query (8).csv,,Q56409911,http://www.wikidata.org/entity/Q20,1,Norway,,1898-01-01T00:00:00Z,
query (8).csv,,Q56409963,http://www.wikidata.org/entity/Q20,1,Norway,,1913-01-01T00:00:00Z,
query (8).csv,,Q56409966,http://www.wikidata.org/entity/Q20,1,Norway,,1910-01-01T00:00:00Z,
query (8).csv,,Q56409967,http://www.wikidata.org/entity/Q20,1,Norway,,1907-01-01T00:00:00Z,
query (8).csv,,Q56409971,http://www.wikidata.org/entity/Q20,1,Norway,,1904-01-01T00:00:00Z,
query (8).csv,,Q56409972,http://www.wikidata.org/entity/Q20,1,Norway,,1901-01-01T00:00:00Z,
query (8).csv,,1919 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1919-04-02T00:00:00Z,
query (8).csv,,1920 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1920-01-01T00:00:00Z,
query (8).csv,,1921 Norwegian Standing Jumps Championships,http://www.wikidata.org/entity/Q20,1,Norway,,1921-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1910,http://www.wikidata.org/entity/Q20,1,Norway,,1910-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1912,http://www.wikidata.org/entity/Q20,1,Norway,,1912-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1913,http://www.wikidata.org/entity/Q20,1,Norway,,1913-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1919,http://www.wikidata.org/entity/Q20,1,Norway,,1919-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1914,http://www.wikidata.org/entity/Q20,1,Norway,,1914-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1915,http://www.wikidata.org/entity/Q20,1,Norway,,1915-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1916,http://www.wikidata.org/entity/Q20,1,Norway,,1916-01-01T00:00:00Z,
query (8).csv,,Norwegian Skiing Championships 1917,http://www.wikidata.org/entity/Q20,1,Norway,,1917-01-01T00:00:00Z,
