Source.Name,Column1,Column2,Column3
query (5).csv,Pablo Asesino Lyle,208074,Mexico
query (5).csv,Emmanuel Espinosa,207930,Mexico
query (5).csv,Asisat Oshoala,207728,Nigeria
query (5).csv,Dulce Candy,207293,Mexico
query (5).csv,Diario de Morelos,206701,Mexico
query (5).csv,Marián Gáborík,206344,Slovakia
query (5).csv,Dharius,206168,Mexico
query (5).csv,Cine Latino,206000,Mexico
query (5).csv,Stedelijk Museum Amsterdam,205333,Netherlands
query (5).csv,Leones Negros de la Universidad de Guadalajara,205268,Mexico
query (5).csv,Nathalie Boltt,205149,South Africa
query (5).csv,Juan Gabriel,204079,Mexico
query (5).csv,Johan Botha,203800,South Africa
query (5).csv,MkLeo,203612,Mexico
query (5).csv,Macario Schettino,203434,Mexico
query (5).csv,Eduardo Verástegui,203104,Mexico
query (5).csv,Emilio Fernando Alonso,202456,Mexico
query (5).csv,Vanguardia- Saltillo,202316,Mexico
query (5).csv,Daine Klate,201938,South Africa
query (5).csv,Abdirahman Beileh,201576,Somalia
query (5).csv,Anna Paquin,201566,New Zealand
query (5).csv,Abdulmumin Jibrin,201492,Nigeria
query (5).csv,Roberto Carlo,200782,Mexico
query (5).csv,Lucy Lawless,199696,New Zealand
query (5).csv,Porfirio Muñoz Ledo,199348,Mexico
query (5).csv,Alejandro Encinas Rodríguez,198817,Mexico
query (5).csv,YoungstaCPT,198289,South Africa
query (5).csv,RTV Rijnmond,198131,Netherlands
query (5).csv,SAfm,197964,South Africa
query (5).csv,Keagan Dolly,197914,South Africa
query (5).csv,Sergio Dipp,196352,Mexico
query (5).csv,Fidelity Bank Nigeria,196066,Nigeria
query (5).csv,Roberto Mtz,195915,Mexico
query (5).csv,Francisco Zea,195903,Mexico
query (5).csv,Javier Cortés,195834,Mexico
query (5).csv,Mikel John Obi,194754,Nigeria
query (5).csv,2020 Team Jumbo-Visma,194235,Netherlands
query (5).csv,Batzorig Vaanchig,194000,Mongolia
query (5).csv,Instituto Nacional de Antropología e Historia,193987,Mexico
query (5).csv,David Makhura,193653,South Africa
query (5).csv,Praiz,193586,Nigeria
query (5).csv,Ganhuyag Chuluun Hutagt,193584,Mongolia
query (5).csv,Dominika Cibulková,193197,Slovakia
query (5).csv,legit.ng,193000,Nigeria
query (5).csv,Kermit Erasmus,192996,South Africa
query (5).csv,Yellow Claw,191730,Netherlands
query (5).csv,Arturo Sarukhán,191718,Mexico
query (5).csv,Eduardo Garza,191450,Mexico
query (5).csv,Edith González,191055,Mexico
query (5).csv,Jidenna,190149,Nigeria
query (5).csv,Francisco Sebastián Córdova,188702,Mexico
query (5).csv,M-Net,187725,South Africa
query (5).csv,Shoprite,187680,South Africa
query (5).csv,Fernanda Urdapilleta,187084,Mexico
query (5).csv,Alexander Acha,187025,Mexico
query (5).csv,Ed Maverick,186861,Mexico
query (5).csv,Paras Khadka,186849,Nepal
query (5).csv,Karolína Kurková,185321,Slovakia
query (5).csv,Gabriela Platas,184497,Mexico
query (5).csv,Edén Muñoz,183000,Mexico
query (5).csv,3VOOR12,183000,Netherlands
query (5).csv,Lauretta Onochie,182996,Nigeria
query (5).csv,Ana Lilia Herrera Anzaldo,181737,Mexico
query (5).csv,Ximena Herrera,181702,Mexico
query (5).csv,Table Mountain Aerial Cableway,181644,South Africa
query (5).csv,Manuel Bartlett Díaz,181373,Mexico
query (5).csv,Dakota Kai,181072,New Zealand
query (5).csv,Tigres UANL,180859,Mexico
query (5).csv,TV UNAM,180707,Mexico
query (5).csv,konga.com,180687,Nigeria
query (5).csv,Rambo Amadeus,180683,Montenegro
query (5).csv,Master KG,180170,South Africa
query (5).csv,Leon Balogun,179974,Nigeria
query (5).csv,Benni McCarthy,179744,South Africa
query (5).csv,TVC News,179583,Nigeria
query (5).csv,Patricia JaneāEková,179000,Slovakia
query (5).csv,K�E��Enaan Warsame,178598,Somalia
query (5).csv,Quinton de Kock,177886,South Africa
query (5).csv,Dorados de Sinaloa,177752,Mexico
query (5).csv,Karl Urban,177343,New Zealand
query (5).csv,Joel Spolsky,176678,New Zealand
query (5).csv,Bianca Marroquín,176548,Mexico
query (5).csv,Jeremy Goldkorn,176356,South Africa
query (5).csv,Bold,175487,Mongolia
query (5).csv,David Farrier,175477,New Zealand
query (5).csv,Sofía Castro,175369,Mexico
query (5).csv,Vanessa Arias,175210,Mexico
query (5).csv,El Debate,174918,Mexico
query (5).csv,A-League Men,174504,New Zealand
query (5).csv,Luke McAlister,174182,New Zealand
query (5).csv,Tuks FM,174132,South Africa
query (5).csv,Moneoa Moshesh,173278,South Africa
query (5).csv,SABC Sport,173149,South Africa
buildings_by_countries.csv,Pierre Nkurunziza,172945,Burundi
query (5).csv,SABC 2,172551,South Africa
query (5).csv,Debora Patta,172520,South Africa
query (5).csv,Adrián Aldrete,172298,Mexico
query (5).csv,Javier Corral Jurado,172154,Mexico
query (5).csv,Elaine,172000,South Africa
query (5).csv,Mexican League,171895,Mexico
query (5).csv,Antony Starr,171446,New Zealand
query (5).csv,Nigerian Navy,171186,Nigeria
query (5).csv,Manuel Velasco Coello,170445,Mexico
query (5).csv,Jack Duarte,170369,Mexico
query (5).csv,Jorge Iván Estrada,170340,Mexico
query (5).csv,Manu Bennett,170045,New Zealand
buildings_by_countries.csv,Lizha James,170031,Mozambique
query (5).csv,Alejandra Barrales,169903,Mexico
query (5).csv,Esto,169594,Mexico
query (5).csv,Warner Music México,169187,Mexico
query (5).csv,Rose McIver,168905,New Zealand
query (5).csv,Jimi Agbaje,168382,Nigeria
query (5).csv,Lucía Méndez,168184,Mexico
query (5).csv,Trishala Gurung,168000,Nepal
query (5).csv,Pedro Carrizales,167861,Mexico
query (5).csv,Video Rola,167846,Mexico
query (5).csv,Maye Musk,167639,South Africa
query (5).csv,Patricia Quintana,167460,Mexico
query (5).csv,El Siglo de Torreón,166270,Mexico
query (5).csv,Mariana Gómez del Campo,166067,Mexico
query (5).csv,Grant Elliott,166022,South Africa
query (5).csv,Grant Elliott,166022,New Zealand
query (5).csv,La Crónica de Hoy,165133,Mexico
query (5).csv,Universidad Autónoma de Nuevo León,164894,Mexico
query (5).csv,Iman,164810,Somalia
query (5).csv,Wurld,164513,Nigeria
query (5).csv,Adán Jodorowsky,163936,Mexico
query (5).csv,Aura Cristina Geithner,163871,Mexico
query (5).csv,Daniela Hantuchová,163555,Slovakia
query (5).csv,Aeroméxico,163000,Mexico
query (5).csv,Radio Zamaneh,162468,Netherlands
query (5).csv,SME,161968,Slovakia
query (5).csv,John Steenhuisen,161939,South Africa
query (5).csv,Brandon Peniche,161938,Mexico
query (5).csv,Club América,161379,Mexico
query (5).csv,Sodimac,161271,Mexico
query (5).csv,Cory Jane,160321,New Zealand
query (5).csv,San Luis F.C.,160221,Mexico
query (5).csv,Mariana Treviño,160220,Mexico
query (5).csv,Lobos de la BUAP,159183,Mexico
query (5).csv,Oti Mabuse,158819,South Africa
query (5).csv,Silvano Aureoles Conejo,158683,Mexico
query (5).csv,Soriana,158505,Mexico
query (5).csv,Moonchild Sanelly,158266,South Africa
query (5).csv,Barbara López,157792,Mexico
query (5).csv,C.D. Guadalajara,157714,Mexico
query (5).csv,Homosensual,157104,Mexico
query (5).csv,Dado Polumenta,157000,Montenegro
query (5).csv,La Razón,156843,Mexico
query (5).csv,Paulina García Robles,156387,Mexico
query (5).csv,Joaquín Bondoni,155583,Mexico
query (5).csv,University of South Africa,155499,South Africa
query (5).csv,Sofía Reyes,155467,Mexico
query (5).csv,Cecilia Suárez,155366,Mexico
query (5).csv,Mexican Red Cross,155287,Mexico
query (5).csv,Nikola VuāEeviāE,155020,Montenegro
query (5).csv,Kcee,155000,Nigeria
query (5).csv,Carlos Ferro,154852,Mexico
query (5).csv,Carlos Santana,154485,Mexico
query (5).csv,Mahamadou Issoufou,153863,Niger
query (5).csv,Odontuya Saldan,153690,Mongolia
query (5).csv,XHPOP-FM,153487,Mexico
query (5).csv,National Institute of Historical Studies on the Mexican Revolution,153476,Mexico
query (5).csv,Miguel Barbosa Huerta,153434,Mexico
query (5).csv,Atlético de San Luis,152460,Mexico
query (5).csv,Giselle Zarur,152185,Mexico
query (5).csv,MkLeo,152000,Mexico
query (5).csv,Bartika Eam Rai,152000,Nepal
query (5).csv,Gonzalo García Vivanco,151895,Mexico
query (5).csv,Thunder Rosa,151209,Mexico
query (5).csv,Roger Goode,151104,South Africa
query (5).csv,Labour Party,150859,Netherlands
query (5).csv,Bulmaro Castellanos Loza,150591,Mexico
query (5).csv,Tell Magazine,150541,Nigeria
query (5).csv,Daniel Elbittar,150264,Mexico
query (5).csv,Femi Kuti,150251,Nigeria
query (5).csv,Showmax,150000,South Africa
query (5).csv,Juan Osorio,149990,Mexico
query (5).csv,The Ocean Cleanup Foundation,149828,Netherlands
query (5).csv,Lyta,149712,Nigeria
query (5).csv,Belinda Bencic,149698,Slovakia
query (5).csv,Mönkhchuluuny Zorigt,149242,Mongolia
query (5).csv,Noisia,149233,Netherlands
query (5).csv,Luis Cresencio Sandoval,149084,Mexico
query (5).csv,Motsweding FM,149061,South Africa
buildings_by_countries.csv,Office de Radiodiffusion et Télévision du Bénin,149000,Benin
query (5).csv,Sergio Vega,149000,Mexico
query (5).csv,Brooke Fraser,148914,New Zealand
query (5).csv,Caloncho,148802,Mexico
query (5).csv,Manuel Clouthier Carrillo,148758,Mexico
query (5).csv,Sultanes de Monterrey,147435,Mexico
query (5).csv,Sabina Berman Goldberg,147037,Mexico
query (5).csv,Carlos Sarabia,147000,Mexico
query (5).csv,Dirk Nannes,146894,New Zealand
query (5).csv,NH,146764,Netherlands
query (5).csv,René García,146662,Mexico
query (5).csv,Jalbasürengiin Batzandan,146445,Mongolia
query (5).csv,First City Monument Bank,146115,Nigeria
query (5).csv,Emilio Lozoya Austin,146054,Mexico
query (5).csv,Sergej āEetkoviāE,146000,Montenegro
query (5).csv,Alice Phoebe Lou,146000,South Africa
query (5).csv,Emilio Gamboa Patrón,145885,Mexico
query (5).csv,José Manuel Figueroa,145740,Mexico
query (5).csv,Lucero Montemayor,145423,Mexico
query (5).csv,Rabobank,145085,Netherlands
query (5).csv,Alonso Escoboza,144987,Mexico
query (5).csv,"British High Commission, Abuja",144830,Nigeria
query (5).csv,Mexican Pacific League,144304,Mexico
query (5).csv,SBS 6,143425,Netherlands
query (5).csv,Kagiso Rabada,142873,South Africa
buildings_by_countries.csv,Isabel dos Santos,142366,Angola
query (5).csv,Layda Elena Sansores,142041,Mexico
query (5).csv,Curtis Waters,142000,Nepal
query (5).csv,HipTV,141507,Nigeria
query (5).csv,Marc Lottering,141480,South Africa
query (5).csv,Jorge Siddhartha González Ibarra,141118,Mexico
query (5).csv,Juan Antonio Dogre,141074,Mexico
query (5).csv,Omroep West,140701,Netherlands
query (5).csv,Carla Medina,140515,Mexico
query (5).csv,Evita Bezuidenhout,139958,South Africa
query (5).csv,Jorge Triana Tena,139939,Mexico
query (5).csv,GroenLinks,139842,Netherlands
query (5).csv,Ami Faku,139382,South Africa
query (5).csv,elimparcial.com,139152,Mexico
query (5).csv,Fidel Rueda,138912,Mexico
query (5).csv,Anna Fifield,138513,New Zealand
query (5).csv,Kimbal Musk,138226,South Africa
buildings_by_countries.csv,Buddy Hield,136587,The Bahamas
query (5).csv,Ram Kumari Jhakri,136564,Nepal
query (5).csv,Greer Stevens,136427,South Africa
query (5).csv,Radio 2000,136405,South Africa
query (5).csv,CNBC Africa,136000,South Africa
query (5).csv,Museo Soumaya,135847,Mexico
query (5).csv,Gustavo Rodríguez,135554,Mexico
query (5).csv,Phumzile Mlambo-Ngcuka,135312,South Africa
query (5).csv,Litzy Domínguez,135237,Mexico
query (5).csv,Ela Velden,135176,Mexico
query (5).csv,Carlos Navarrete Ruiz,135020,Mexico
query (5).csv,Open Doors,135000,Netherlands
query (5).csv,Duane Vermeulen,134840,South Africa
query (5).csv,William Troost-Ekong,134659,Nigeria
query (5).csv,ÁEscar Mario Beteta,134627,Mexico
query (5).csv,Samadhi Zendejas,134001,Mexico
query (5).csv,Juan de Dios Ibarra,133930,Mexico
query (5).csv,Chad White,133733,Nepal
query (5).csv,Scott Dixon,133358,New Zealand
query (5).csv,Musical Freedom,133325,Netherlands
query (5).csv,Eben Etzebeth,132994,South Africa
query (5).csv,Kotaro Matsushima,132255,South Africa
query (5).csv,Fela Kuti,132000,Nigeria
query (5).csv,Blue Bulls,131913,South Africa
query (5).csv,Protocol Recordings,130880,Netherlands
query (5).csv,Aubrey Black,130320,New Zealand
query (5).csv,Wayde van Niekerk,130133,South Africa
query (5).csv,Nicole Flint,130119,South Africa
query (5).csv,Ernie Els,130048,South Africa
query (5).csv,Feyenoord,130000,Netherlands
query (5).csv,María Antonieta Collins,129746,Mexico
query (5).csv,Atandwa Kani,129564,South Africa
query (5).csv,Niyola,129333,Nigeria
query (5).csv,Unibet,129322,Malta
query (5).csv,Hilary Barry,129059,New Zealand
query (5).csv,Tiaré Scanda Flores,128818,Mexico
query (5).csv,Siboniso Gaxa,128754,South Africa
query (5).csv,National Treasury,128596,South Africa
query (5).csv,Jessica Starling,128495,Malta
query (5).csv,Ana Celia Zuñiga,128230,Mexico
query (5).csv,University of the Witwatersrand,127801,South Africa
query (5).csv,Toya Delazy,127716,South Africa
query (5).csv,Spinnin' Deep,127564,Netherlands
query (5).csv,Novedades Yucatan,127431,Mexico
query (5).csv,Havana Brown,127348,Mauritius
query (5).csv,Lidya Nayeli Rangel Hernandez,127220,Mexico
query (5).csv,Christopher Andrade,127028,Mexico
query (5).csv,Guillermo Rodriguez,127011,Mexico
query (5).csv,Master KG,127000,South Africa
query (5).csv,Kimbra,126921,New Zealand
query (5).csv,La Adictiva,126480,Mexico
query (5).csv,Natsagiin Bagabandi,126389,Mongolia
query (5).csv,Jonathan Espericueta,126176,Mexico
query (5).csv,Queen Nwokoye,126113,Nigeria
query (5).csv,Victoria Volkova,126071,Mexico
query (5).csv,Zodiak Broadcasting Station,125499,Malawi
query (5).csv,Skye Bank,125421,Nigeria
query (5).csv,International Champions Cup,124979,Mexico
query (5).csv,Capricorn FM,124870,South Africa
query (5).csv,Colin Udoh,124574,Nigeria
query (5).csv,Bet9ja,124521,Nigeria
query (5).csv,Alebrijes de Oaxaca,124505,Mexico
query (5).csv,FC Twente,124337,Netherlands
query (5).csv,Financial Mail,124034,South Africa
query (5).csv,Pramod Kharel,123789,Nepal
query (5).csv,Joseph Parker,123707,New Zealand
query (5).csv,Unefón,123306,Mexico
buildings_by_countries.csv,Alipate Fifita,123275,Tonga
query (5).csv,Scott Ludlam,123134,New Zealand
query (5).csv,Priyanka Karki,122749,Nepal
query (5).csv,Harley the cockatoo,122000,Netherlands
query (5).csv,Daily Sun,121602,South Africa
query (5).csv,Zuzana āEaputová,121305,Slovakia
query (5).csv,Distrito Comedia,120824,Mexico
query (5).csv,Eréndira Ibarra,120514,Mexico
query (5).csv,La Voz de Michoacán,120175,Mexico
query (5).csv,Craig Kieswetter,120090,South Africa
query (5).csv,Viktor & Rolf,119950,Netherlands
query (5).csv,Faculty of Engineering and the Built Environment,119933,South Africa
query (5).csv,Bovi,119854,Nigeria
query (5).csv,William Yarbrough,119828,Mexico
query (5).csv,Lucas Radebe,119758,South Africa
query (5).csv,Enrique Acevedo,119504,Mexico
query (5).csv,Foreign Minister of Somalia,119417,Somalia
buildings_by_countries.csv,Firebase,119196,Myanmar
query (5).csv,Norwegian Long Haul,118948,Netherlands
query (5).csv,Juanita du Plessis,118917,South Africa
query (5).csv,Beauden Barrett,118869,New Zealand
query (5).csv,Mimei,118849,New Zealand
query (5).csv,Zindzi Mandela,118746,South Africa
query (5).csv,HakuhŁE ShŁE,118731,Mongolia
query (5).csv,Roberto Osuna,117652,Mexico
query (5).csv,Juan Vidal,117651,Mexico
query (5).csv,Novedades Quintana Roo,117646,Mexico
query (5).csv,Sterling Bank,117554,Nigeria
query (5).csv,Thabo Matlaba,117498,South Africa
query (5).csv,El Colegio de México,117409,Mexico
query (5).csv,Guy Williams,117121,New Zealand
query (5).csv,Mogau Motlhatswi,116070,South Africa
query (5).csv,Hadley Wickham,115983,New Zealand
query (5).csv,Bancomext,115341,Mexico
query (5).csv,Martha Hilda González Calderón,115308,Mexico
query (5).csv,Marichelo Puente,115070,Mexico
query (5).csv,Het Financieele Dagblad,114991,Netherlands
query (5).csv,Ster-Kinekor,114986,South Africa
query (5).csv,Regina Orozco,114979,Mexico
query (5).csv,Chiquibaby,114802,Mexico
query (5).csv,Patricia Zepeda,114695,Mexico
query (5).csv,Tlaleng Mofokeng,114657,South Africa
query (5).csv,Rosalyn Gold-Onwude,114509,Nigeria
query (5).csv,Marko Antonio Cortés Mendoza,114396,Mexico
query (5).csv,TY Bello,114000,Nigeria
query (5).csv,Martín Barba,113913,Mexico
query (5).csv,Monica Galetti,113895,New Zealand
query (5).csv,Ricardo Treviño,113703,Mexico
query (5).csv,DJ Brian,113659,South Africa
query (5).csv,Chloe Lamour,113465,Slovakia
query (5).csv,Fabiola Guajardo,113454,Mexico
buildings_by_countries.csv,George Weah,113275,Liberia
query (5).csv,Dean Furman,113243,South Africa
query (5).csv,2020 NTT Pro Cycling,113242,South Africa
buildings_by_countries.csv,Fiji national rugby union team,113054,Fiji
query (5).csv,Oficina Nacional Antidrogas,112943,Mexico
query (5).csv,Centro de Investigación y Docencia Económicas,112397,Mexico
query (5).csv,Henry Onyekuru,112196,Nigeria
query (5).csv,3VOOR12,112176,Netherlands
query (5).csv,José José,112039,Mexico
query (5).csv,European Medicines Agency,112037,Netherlands
query (5).csv,Nigerian Electricity Regulatory Commission,112029,Nigeria
query (5).csv,Ginjin,112000,Mongolia
query (5).csv,José Juan Macías,111991,Mexico
query (5).csv,Steve Komphela,111862,South Africa
query (5).csv,BitMe,111827,Mexico
query (5).csv,Mauricio-José Schwarz,111819,Mexico
query (5).csv,Ricardo Abarca,111705,Mexico
query (5).csv,Damián Zamogilny,111528,Mexico
query (5).csv,De Bijenkorf,111433,Netherlands
query (5).csv,Omroep Gelderland,111272,Netherlands
query (5).csv,Auckland Council,111221,New Zealand
query (5).csv,Steers,110968,South Africa
query (5).csv,Boost Mobile,110898,New Zealand
query (5).csv,Dutch House of Representatives,110827,Netherlands
query (5).csv,Khanyi Dhlomo,110785,South Africa
query (5).csv,RTV Noord,110705,Netherlands
query (5).csv,Raúl Gudiño,110664,Mexico
query (5).csv,Yoast,110386,Netherlands
query (5).csv,Renata Notni,110372,Mexico
query (5).csv,XHFAMX-TDT,110194,Mexico
query (5).csv,Jesús Martín Mendoza Arriola,110080,Mexico
query (5).csv,National Information Technology Development Agency,108848,Nigeria
query (5).csv,Manuel Espino Barrientos,108706,Mexico
query (5).csv,Carlos Manuel Joaquín González,108675,Mexico
query (5).csv,PostNL,108433,Netherlands
query (5).csv,Andrej Kiska,108407,Slovakia
query (5).csv,kykNET,108316,South Africa
query (5).csv,Karyme Lozano,108064,Mexico
query (5).csv,Conny Mashimbye,108058,South Africa
query (5).csv,Cinema Art Pvt. Ltd.,108000,Nepal
query (5).csv,Ernesto Dalesio,107816,Mexico
query (5).csv,Arturo Alfonso González Gonzalez,107713,Mexico
query (5).csv,Blanca Félix,107674,Mexico
query (5).csv,Mamphela Ramphele,107626,South Africa
query (5).csv,ING,107605,Netherlands
query (5).csv,Iván García,107220,Mexico
query (5).csv,Robin Peterson,107187,South Africa
query (5).csv,Universidad de Guanajuato,106675,Mexico
query (5).csv,Eurocontrol,106598,Netherlands
query (5).csv,Patricia Espinosa,106392,Mexico
query (5).csv,Andry Rajoelina,106208,Madagascar
query (5).csv,Kevin Anderson,106100,South Africa
query (5).csv,Vanessa Villela,106099,Mexico
query (5).csv,bol.com,106060,Netherlands
query (5).csv,Dan Mace,105725,South Africa
query (5).csv,South Africa women's national association football team,105674,South Africa
query (5).csv,Instituto de Investigaciones Jurídicas,105333,Mexico
query (5).csv,Michelle Vieth,105304,Mexico
query (5).csv,Sasol,105211,South Africa
query (5).csv,Leones de Yucatán,105173,Mexico
query (5).csv,Bakkies Botha,105159,South Africa
query (5).csv,The Hague,104941,Netherlands
query (5).csv,JP Pietersen,104782,South Africa
query (5).csv,Colin Munro,103955,New Zealand
query (5).csv,Andrés Palacios,103712,Mexico
query (5).csv,Citlalli Hernández Mora,103561,Mexico
query (5).csv,Rolene Strauss,103484,South Africa
query (5).csv,Mosunmola Abudu,103164,Nigeria
query (5).csv,Nicholas Dawes,103048,Mali
query (5).csv,Jeremy Brockie,103032,New Zealand
query (5).csv,Nneka,103000,Nigeria
query (5).csv,Lungi Ngidi,102979,South Africa
query (5).csv,Kay O�E��ENeill,102971,New Zealand
query (5).csv,amaBhungane,102930,South Africa
query (5).csv,ÁEngeles Mastretta,102735,Mexico
query (5).csv,Alberto García Aspe,102595,Mexico
query (5).csv,Armando Ríos Piter,102441,Mexico
query (5).csv,National Institute for Communicable Diseases,102242,South Africa
query (5).csv,Lucia Navarro,102049,Mexico
query (5).csv,New Zealand Warriors,101794,New Zealand
query (5).csv,Polokwane City F.C.,101781,South Africa
query (5).csv,Wayne Roberts,101216,South Africa
query (5).csv,Dr. Wagner Jr.,100905,Mexico
query (5).csv,Spencer Dinwiddie,100793,Nigeria
query (5).csv,Hugh Riminton,100678,New Zealand
query (5).csv,Pinkpop Festival,100613,Netherlands
query (5).csv,Danny Morrison,100384,New Zealand
query (5).csv,DJ Tukza,100000,South Africa
query (5).csv,Q37818688,100000,Netherlands
query (5).csv,Cameron van der Burgh,99930,South Africa
query (5).csv,Rose Matafeo,99782,New Zealand
query (5).csv,Diablos Rojos del México,99690,Mexico
query (5).csv,"Ministry of Public Health, Welfare and Sport",99626,Netherlands
query (5).csv,Centro de Capacitación Cinematográfica,99500,Mexico
query (5).csv,Michael Leitch,99099,New Zealand
query (5).csv,Renault Uruapan,98882,Mexico
query (5).csv,El Hijo del Santo,98625,Mexico
query (5).csv,Renault León Norte,98374,Mexico
query (5).csv,Renault Irapuato,98366,Mexico
query (5).csv,Q97460628,98364,Mexico
query (5).csv,Renault Guanajuato,98362,Mexico
query (5).csv,Renault Zamora,98361,Mexico
query (5).csv,Renault Carretera 57,98360,Mexico
query (5).csv,Renault Zacatecas,98351,Mexico
query (5).csv,Diego Schoening,98185,Mexico
query (5).csv,James Franklin,98159,New Zealand
query (5).csv,Braulio Luna,97754,Mexico
buildings_by_countries.csv,Robert Sarah,97735,Guinea
query (5).csv,Chicken Licken,97479,South Africa
query (5).csv,Diego de Erice,97475,Mexico
query (5).csv,David Ibiyeomie,97125,Nigeria
query (5).csv,Vivir Quintana,97100,Mexico
query (5).csv,Jamal Osman,96968,Somalia
query (5).csv,Arturo Carmona,96591,Mexico
query (5).csv,Andrea Torre,96438,Mexico
query (5).csv,Manolo Caro,96282,Mexico
query (5).csv,Gerardo Velazquez,95950,Mexico
query (5).csv,Bhumika Giri,95700,Nepal
query (5).csv,Escuela Nacional de Artes Cinematográficas,95545,Mexico
query (5).csv,Alfredo Olivas,95465,Mexico
buildings_by_countries.csv,Natavan Habibi,95400,Turkmenistan
query (5).csv,Marisol del Olmo,95208,Mexico
query (5).csv,Lennox Bacela,95203,South Africa
query (5).csv,Thelma Madrigal,95098,Mexico
query (5).csv,Dove TV,94800,Nigeria
query (5).csv,Isurus,94510,Mexico
query (5).csv,Three,94357,New Zealand
query (5).csv,Pentagón Jr.,94155,Mexico
query (5).csv,Andrew Rayel,93619,Moldova
buildings_by_countries.csv,Tshering Tobgay,93434,Bhutan
query (5).csv,Audu Maikori,93402,Nigeria
query (5).csv,Hodan Nalayeh,93000,Somalia
query (5).csv,Museum Boijmans Van Beuningen,92979,Netherlands
query (5).csv,Gombojavyn Zandanshatar,92822,Mongolia
query (5).csv,Alejandro Poiré Romero,92624,Mexico
query (5).csv,Ekpe Udoh,92478,Nigeria
query (5).csv,Jerome Kaino,92311,New Zealand
query (5).csv,Amanda Miguel,92033,Mexico
query (5).csv,Toyin Saraki,91901,Nigeria
query (5).csv,Brontis Jodorowsky,91863,Mexico
query (5).csv,Bez,91799,Nigeria
query (5).csv,David Willey,91742,New Zealand
buildings_by_countries.csv,Zambezi Magic,91700,Lesotho
query (5).csv,Zambezi Magic,91700,Malawi
query (5).csv,Ninel Conde,91600,Mexico
query (5).csv,El Hijo del Fantasma,91446,Mexico
query (5).csv,Louis Oosthuizen,91158,South Africa
query (5).csv,Chiefs,90885,New Zealand
query (5).csv,Charros de Jalisco,90817,Mexico
query (5).csv,Dutch Twenty20 Cup,90810,Netherlands
query (5).csv,Elsevier BV,90542,Netherlands
query (5).csv,Elsevier BV,90542,Mexico
query (5).csv,Elsevier BV,90542,South Africa
query (5).csv,Lucia Javorcekova,90493,Slovakia
query (5).csv,Neill Blomkamp,90372,South Africa
query (5).csv,Genaro García Luna,90091,Mexico
query (5).csv,RTV Drenthe,90016,Netherlands
query (5).csv,AfriForum,89907,South Africa
query (5).csv,Edgar Oceransky,89893,Mexico
query (5).csv,Superama,89822,Mexico
query (5).csv,tlnovelas,89722,Mexico
query (5).csv,Auckland Transport,89672,New Zealand
query (5).csv,Charl Schwartzel,89593,South Africa
query (5).csv,Mars One,89430,Netherlands
query (5).csv,Q5779188,89136,Mexico
query (5).csv,Rotterdam,89066,Netherlands
query (5).csv,Mrs M,89000,Mongolia
query (5).csv,Barak Fever,88798,Mexico
query (5).csv,Melissa Barrera Martínez,88721,Mexico
query (5).csv,Ernesto de Lucas Hopkins,88710,Mexico
query (5).csv,María León,88600,Mexico
query (5).csv,Sam Wills,88392,New Zealand
query (5).csv,Gloria Guevara,88048,Mexico
query (5).csv,Kemi Adeosun,87687,Nigeria
query (5).csv,Capital Radio Malawi,87635,Malawi
query (5).csv,Dean Geyer,87576,South Africa
query (5).csv,New Zealand Labour Party,87528,New Zealand
query (5).csv,Kobus Wiese,87488,South Africa
query (5).csv,Fabrizio Mejía,87290,Mexico
query (5).csv,Mark Hunt,87253,New Zealand
query (5).csv,Afro Candy,87253,Nigeria
buildings_by_countries.csv,Garry Mendes Rodrigues,87230,Cape Verde
query (5).csv,Alfonso André,87084,Mexico
query (5).csv,Jade Dernbach,87002,South Africa
query (5).csv,Maca Carriedo,86970,Mexico
query (5).csv,New Zealand Police,86914,New Zealand
query (5).csv,Trent Boult,86857,New Zealand
query (5).csv,Groninger Museum,86848,Netherlands
query (5).csv,Dan Hooker,86694,New Zealand
query (5).csv,Sabo Romo,86602,Mexico
query (5).csv,Wendy González,86482,Mexico
query (5).csv,Daniela Romo,86263,Mexico
query (5).csv,South African Reserve Bank,86243,South Africa
query (5).csv,Giselle Itié,86018,Mexico
query (5).csv,Fernando Delgadillo,85848,Mexico
query (5).csv,Isolezwe,85675,South Africa
query (5).csv,FC Groningen,85102,Netherlands
query (5).csv,Plus TV Africa,85100,Nigeria
query (5).csv,Axel Jodorowsky,85046,Mexico
query (5).csv,Jong Tae-se,85045,North Korea
query (5).csv,Nigerian Federal Ministry of Environment,84873,Nigeria
query (5).csv,Daniel Giménez Cacho,84812,Mexico
query (5).csv,Alfredo Harp Helú,84779,Mexico
query (5).csv,Van Badham,84600,New Zealand
query (5).csv,Jullian Gomes,84105,South Africa
query (5).csv,Harrysong,84100,Nigeria
query (5).csv,Estefanía Veloz,84037,Mexico
query (5).csv,TeamNL,83790,Netherlands
query (5).csv,Jason Njoku,83707,Nigeria
query (5).csv,Tessa Ia,83665,Mexico
query (5).csv,Mark Fish,83601,South Africa
query (5).csv,Niniola,83400,Nigeria
query (5).csv,Tigres de San Luis,83392,Mexico
query (5).csv,SC Heerenveen,82947,Netherlands
query (5).csv,Yaquis de Obregón,82813,Mexico
query (5).csv,Alki David,82798,Nigeria
query (5).csv,Olmecas de Tabasco,82779,Mexico
query (5).csv,Jessy Bulbo,82750,Mexico
