movie,movieLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q9661482,Q9661482,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9663576,Q9663576,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9663964,Q9663964,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9667051,Q9667051,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9667928,Brﾃ｡s Cubas,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9670992,Q9670992,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9672148,Q9672148,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9673236,Q9673236,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9696262,Savage Capitalism,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9696290,Capitu,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9697517,Carnaval Atlﾃ｢ntida,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9697579,Q9697579,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9697583,Q9697583,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9697889,Q9697889,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9701998,Q9701998,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9706622,Q9706622,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9747157,Q9747157,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9747482,Q9747482,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9755146,Q9755146,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9760105,Q9760105,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9761127,Cinco Vezes Favela,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9762273,Q9762273,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9828634,Como Fazer Um Filme de Amor,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q9858912,Q9858912,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260378,Copacabana,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260506,Q10260506,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260516,Q10260516,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260565,Cordﾃ｣o de Ouro,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260610,Q10260610,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260612,Q10260612,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260749,Q10260749,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260750,Q10260750,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260764,The Sky We Were Born Under,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10260892,Q10260892,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261218,Q10261218,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261223,Q10261223,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261378,Q10261378,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261453,Q10261453,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261480,Delicate Crime,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261516,Q10261516,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261548,Q10261548,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10261706,Q10261706,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10262052,Q10262052,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10262054,Q10262054,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10262116,Q10262116,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10263815,Q10263815,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10263817,Q10263817,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16143467,Born to Be Blind,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16143667,Q16143667,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16143720,Q16143720,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16143822,Q16143822,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16143838,Q16143838,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16144100,"5 x Favela, Now by Ourselves",http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16144277,Q16144277,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16144392,Q16144392,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16280703,Q16280703,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16385120,Belowars,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16482488,Q16482488,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16484409,Q16484409,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16484456,Q16484456,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16486688,Q16486688,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16486733,Q16486733,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16487826,Q16487826,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16487881,"Aleluia, Gretchen",http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16488513,Q16488513,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16488905,Q16488905,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16488907,Q16488907,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489227,Q16489227,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489378,Q16489378,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489397,Q16489397,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489451,Q16489451,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489452,Q16489452,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489684,Q16489684,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489865,Q16489865,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16489878,Q16489878,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16490053,Q16490053,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16490152,Q16490152,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16490755,Q16490755,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16493030,Appassionata,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16493259,Q16493259,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16493428,Areias Ardentes,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16493430,Q16493430,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16493558,Ariella,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16494576,Q16494576,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16494595,Q16494595,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16494599,Q16494599,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16494635,As Novas Aventuras da Turma da Mﾃｴnica,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16494770,Q16494770,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495056,Q16495056,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495144,Q16495144,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495146,Q16495146,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495484,Overwhelming Women,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495802,Q16495802,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16495846,Q16495846,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496009,Q16496009,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496030,Q16496030,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496118,Q16496118,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496407,Banana Split,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496674,Bang Bang,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16496897,Q16496897,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16497160,Q16497160,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16497446,Q16497446,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16497484,Q16497484,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16498067,Q16498067,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16498078,Q16498078,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q16498132,Beto Rockfeller,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7658807,Swirl,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7732928,The Eye of the Storm,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7733754,The Fifth Dimension of Sex,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7754647,The Obsessed of Catale,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7771604,The Universe of Mojica Marins,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q7880977,Um Crime no Parque Paulista,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339079,Q10339079,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339084,Q10339084,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339085,Q10339085,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339099,Q10339099,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339112,Q10339112,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339148,Q10339148,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339154,The End and the Beginning,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339164,Q10339164,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339166,Q10339166,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339179,Q10339179,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339182,Q10339182,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339187,Q10339187,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339192,Q10339192,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339197,Q10339197,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339199,Q10339199,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339201,Q10339201,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339205,Q10339205,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339209,Q10339209,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339210,Q10339210,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339218,Q10339218,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339228,Q10339228,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339230,The Naked Man,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339231,Q10339231,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339241,Q10339241,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339242,Q10339242,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339246,The Man Who Bought the World,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339249,The Man Who Bottled Clouds,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339252,O Homem Que Roubou a Copa do Mundo,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339256,Q10339256,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339259,Q10339259,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339273,Q10339273,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339286,Q10339286,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339287,Q10339287,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339288,Q10339288,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339289,Q10339289,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339302,Q10339302,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339313,Q10339313,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10339314,Q10339314,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355521,Q10355521,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355888,Q10355888,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355897,Q10355897,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355903,Q10355903,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355906,What Is It Worth?,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355917,Q10355917,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355971,Q10355971,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355972,Q10355972,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10355992,Q10355992,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356040,Q10356040,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356115,Q10356115,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356143,Q10356143,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356148,Who's Afraid of the Werewolf?,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356159,Q10356159,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10356865,Q10356865,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10357579,Q10357579,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10357672,Q10357672,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10358515,Q10358515,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10359018,Q10359018,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10359988,Q10359988,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10360052,Q10360052,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10264514,De Passagem (Passing By),http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10264517,Q10264517,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10264921,Q10264921,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265266,Q10265266,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265267,Q10265267,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265539,Q10265539,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265557,Happy Desert (Deserto Feliz),http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265766,Q10265766,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265767,Q10265767,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265768,Q10265768,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265770,Q10265770,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265827,Q10265827,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265869,Q10265869,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q10265965,Q10265965,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000159,Q22000159,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000164,Q22000164,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000169,Q22000169,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000174,Q22000174,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000180,Q22000180,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000192,Q22000192,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000197,Q22000197,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000203,Luar do Sertﾃ｣o,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000210,Luar do Sertﾃ｣o,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000215,Q22000215,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000227,Q22000227,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000232,Q22000232,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000246,Q22000246,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000252,Q22000252,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000257,Q22000257,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000263,Q22000263,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000280,Q22000280,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000287,The End of an Age,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000293,Q22000293,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000323,Q22000323,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000343,Q22000343,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000352,Q22000352,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000368,Q22000368,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000373,Q22000373,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000378,Q22000378,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000383,Q22000383,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000388,Q22000388,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000393,Turma da Mﾃｴnica e a Estrelinha Mﾃ｡gica,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000398,Q22000398,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000404,Q22000404,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000409,Q22000409,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000423,Q22000423,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22000431,Yorimatﾃ｣,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q22674144,Historia do Futuro,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23057835,Q23057835,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23058822,O Rap do Pequeno Prﾃｭncipe Contra as Almas Sebosas,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709810,Q23709810,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709811,Vai que Dﾃ｡ Certo 2,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709816,Q23709816,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709817,Q23709817,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709818,Q23709818,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709819,Q23709819,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709820,Q23709820,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23709823,Q23709823,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23817422,Q23817422,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23817423,Q23817423,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23817424,Q23817424,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23817426,Head Over Heels 3,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23892636,Santo Forte,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23892832,O Ateliﾃｪ de Luzia - Arte rupestre no Brasil,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899068,Q23899068,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899075,Solo,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899076,Q23899076,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899077,Q23899077,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899078,Q23899078,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899079,Q23899079,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899080,Q23899080,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899083,Q23899083,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899087,Q23899087,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899089,Q23899089,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899090,Q23899090,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899091,Q23899091,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899092,The Charcoal People,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899093,Q23899093,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899096,Q23899096,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899097,Q23899097,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899098,Q23899098,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899099,Q23899099,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899100,Q23899100,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899101,Q23899101,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899103,Punch the Clock,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899104,Q23899104,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899106,Q23899106,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899107,Q23899107,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899108,Os 4 Mﾃｺsicos do Bairro do Limoeiro!,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899109,Q23899109,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899114,Q23899114,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899115,Q23899115,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899117,Q23899117,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899118,Q23899118,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23899119,Q23899119,http://www.wikidata.org/entity/Q155,Brazil,1
http://www.wikidata.org/entity/Q23999673,Q23999673,http://www.wikidata.org/entity/Q155,Brazil,1
