Source.Name,Column1,Column2,Column3,Column4
historic_events_200_years_1.csv,1250,Serbia,14,Battle of Sirmium
historic_events_200_years_1.csv,1251,Serbia,12,Uprising of Asen and Peter
historic_events_200_years_1.csv,1252,Serbia,12,Battle of Grocka
historic_events_200_years_1.csv,1253,Serbia,12,Battle of Niš
historic_events_200_years_1.csv,1254,Serbia,11,Battle of the Rishki Pass
historic_events_200_years_1.csv,1255,Serbia,10,Battle of Ivankovac
historic_events_200_years_1.csv,1256,Serbia,10,European Scythian campaign of Darius I
historic_events_200_years_1.csv,1257,Serbia,10,Portugal–Spain relations
historic_events_200_years_1.csv,1258,Serbia,8,Battles of Viminacium
historic_events_200_years_1.csv,1259,Serbia,7,Battle of Ulaş
historic_events_200_years_1.csv,1260,Seychelles,2,Battle of Mahé
query (6).csv,,Slovakia,42,Peace of Pressburg
query (6).csv,,Slovakia,22,Battle of Pressburg
query (6).csv,,Slovakia,13,Battle of Rozgony
query (6).csv,,Slovakia,11,Battle of Párkány
query (6).csv,,Slovakia,11,Battle of Párkány
query (6).csv,,Slovakia,8,Battle of Humenné
query (6).csv,,Slovakia,7,Siege of Léva
query (6).csv,,Slovakia,6,Battle of Köbölkút
query (6).csv,,Slovakia,5,Battle of Vezekény
query (6).csv,,Slovakia,4,Battle of Kassa
query (6).csv,,Slovakia,3,Q27918392
query (6).csv,,Slovakia,2,Battle of Eperjes
query (6).csv,,Slovakia,2,Q12763256
query (6).csv,,Slovakia,2,Battle of Biskupice
query (6).csv,,Slovakia,2,Battle of Smolenice
query (6).csv,,Slovakia,1,Q989948
query (6).csv,,Slovakia,1,Battle of the Theben Pass
query (6).csv,,Slovakia,1,Q14789023
query (6).csv,,Slovakia,1,Battle of Zvolen
query (6).csv,,Slovakia,1,Q109065541
query (6).csv,,Slovenia,31,Battle of the Frigidus
query (6).csv,,Slovenia,27,Serbian Revolution
query (6).csv,,Slovenia,15,Battle of the Save
query (6).csv,,Slovenia,14,Congress of Laibach
query (6).csv,,Slovenia,14,Hannibal's Crossing of the Alps
query (6).csv,,Slovenia,14,Battle of Lissa
query (6).csv,,Slovenia,12,Uprising of Asen and Peter
query (6).csv,,Slovenia,12,Battle of Pirano
query (6).csv,,Slovenia,11,Battle of Isonzo
query (6).csv,,Slovenia,10,European Scythian campaign of Darius I
query (6).csv,,Slovenia,6,Bulgarian�E��ESerbian Wars
query (6).csv,,Slovenia,4,Action of 29 November 1811
query (6).csv,,Slovenia,4,History of the Serbian�E��ETurkish wars
query (6).csv,,Slovenia,4,1511 Idrija earthquake
query (6).csv,,Slovenia,2,Q2889740
query (6).csv,,Slovenia,1,"timeline of the Adriatic campaign, 1807�E��E1814"
query (6).csv,,Slovenia,1,Battle of Pula
query (6).csv,,Slovenia,1,Epirote�E��ENicaean conflict
query (6).csv,,Slovenia,1,Q61134278
query (6).csv,,Somalia,2,Battle of Barawa
buildings_by_countries.csv,3,South Africa,5,Battle of Saldanha Bay
buildings_by_countries.csv,4,South Africa,3,Battle of Grahamstown
buildings_by_countries.csv,5,South Africa,2,1680s in South Africa
buildings_by_countries.csv,6,South Africa,2,1815 in South Africa
buildings_by_countries.csv,7,South Africa,2,1817 in South Africa
buildings_by_countries.csv,8,South Africa,2,1818 in South Africa
buildings_by_countries.csv,9,South Africa,2,1819 in South Africa
buildings_by_countries.csv,10,South Africa,2,1820 in South Africa
buildings_by_countries.csv,11,South Africa,1,1660s in South Africa
buildings_by_countries.csv,12,South Africa,1,1670s in South Africa
buildings_by_countries.csv,13,South Africa,1,1690s in South Africa
buildings_by_countries.csv,14,South Africa,1,1700s in South Africa
buildings_by_countries.csv,15,South Africa,1,1710s in South Africa
buildings_by_countries.csv,16,South Africa,1,1720s in South Africa
buildings_by_countries.csv,17,South Africa,1,1730s in South Africa
buildings_by_countries.csv,18,South Africa,1,1760s in South Africa
buildings_by_countries.csv,19,South Africa,1,1770s in South Africa
buildings_by_countries.csv,20,South Africa,1,1780s in South Africa
buildings_by_countries.csv,21,South Africa,1,1790s in South Africa
buildings_by_countries.csv,22,South Africa,1,1800 in South Africa
buildings_by_countries.csv,23,South Korea,17,Battle of Myeongnyang
buildings_by_countries.csv,24,South Korea,17,Mongol invasions of Korea
buildings_by_countries.csv,25,South Korea,16,Battle of Baekgang
buildings_by_countries.csv,26,South Korea,14,Siege of Busan
buildings_by_countries.csv,27,South Korea,14,Siege of Busan
buildings_by_countries.csv,28,South Korea,11,Battle of Okpo
buildings_by_countries.csv,29,South Korea,11,Battle of Hansan Island
buildings_by_countries.csv,30,South Korea,11,Battle of Sangju
buildings_by_countries.csv,31,South Korea,10,Siege of Dongnae
buildings_by_countries.csv,32,South Korea,10,Siege of Dongnae
buildings_by_countries.csv,33,South Korea,10,Battle of Imjin River
buildings_by_countries.csv,34,South Korea,9,Siege of Haengju
buildings_by_countries.csv,35,South Korea,9,Siege of Haengju
buildings_by_countries.csv,36,South Korea,9,Battle of Sacheon
buildings_by_countries.csv,37,South Korea,9,Battle of Dadaejin
buildings_by_countries.csv,38,South Korea,9,Battle of Dadaejin
buildings_by_countries.csv,39,South Korea,8,Battle of Chilcheollyang
buildings_by_countries.csv,40,South Korea,8,Battle of Hwangsanbeol
buildings_by_countries.csv,41,South Korea,7,Battle of Danghangpo
buildings_by_countries.csv,42,South Korea,7,Battle of Dangpo
buildings_by_countries.csv,43,Spain,73,Battle of Trafalgar
buildings_by_countries.csv,44,Spain,63,Treaty of Tordesillas
buildings_by_countries.csv,45,Spain,43,Battle of Las Navas de Tolosa
buildings_by_countries.csv,46,Spain,39,treaty of the Pyrenees
buildings_by_countries.csv,47,Spain,39,Battle of Guadalete
buildings_by_countries.csv,48,Spain,39,Battle of Covadonga
buildings_by_countries.csv,49,Spain,39,Battle of Covadonga
buildings_by_countries.csv,50,Spain,37,Battle of Sagrajas
buildings_by_countries.csv,51,Spain,34,Norwegian Crusade
buildings_by_countries.csv,52,Spain,33,Treaty of Zaragoza
buildings_by_countries.csv,53,Spain,32,Battle of Roncevaux Pass
buildings_by_countries.csv,54,Spain,29,Battle of Vitoria
buildings_by_countries.csv,55,Spain,28,Battle of Munda
buildings_by_countries.csv,56,Spain,27,Battle of Ilipa
buildings_by_countries.csv,57,Spain,27,Battle of Ilipa
buildings_by_countries.csv,58,Spain,26,Dos de Mayo Uprising
buildings_by_countries.csv,59,Spain,26,Battle of Almansa
buildings_by_countries.csv,60,Spain,26,Battle of Almansa
buildings_by_countries.csv,61,Spain,23,Battle of Vigo Bay
buildings_by_countries.csv,62,Spain,23,Battle of Baecula
buildings_by_countries.csv,63,Sri Lanka,8,Battle of Negapatam
buildings_by_countries.csv,64,Sri Lanka,7,Portuguese conquest of the Jaffna kingdom
buildings_by_countries.csv,65,Sri Lanka,7,Battle of Negapatam
buildings_by_countries.csv,66,Sri Lanka,7,Kandyan Convention
buildings_by_countries.csv,67,Sri Lanka,6,Battle of Sadras
buildings_by_countries.csv,68,Sri Lanka,6,Battle of Providien
buildings_by_countries.csv,69,Sri Lanka,3,Capture of Trincomalee
buildings_by_countries.csv,70,Sri Lanka,3,Portuguese invasion of Jaffna kingdom (1591)
buildings_by_countries.csv,71,Sri Lanka,3,Portuguese invasion of Jaffna kingdom (1560)
buildings_by_countries.csv,72,Sri Lanka,2,Battle of Mulleriyawa
buildings_by_countries.csv,73,Sri Lanka,2,Kotte conquest of the Jaffna Kingdom
buildings_by_countries.csv,74,Sri Lanka,1,Action of 18 November 1809
buildings_by_countries.csv,75,Sri Lanka,1,Action of 31 May 1809
buildings_by_countries.csv,76,Sri Lanka,1,Action of 9 July 1806
historic_events_200_years_1.csv,1072,State of Palestine,27,Battle of Raphia
historic_events_200_years_1.csv,1073,State of Palestine,19,Siege of Gaza
historic_events_200_years_1.csv,1074,State of Palestine,19,Siege of Gaza
historic_events_200_years_1.csv,1075,State of Palestine,19,Battle of Gaza
historic_events_200_years_1.csv,1076,State of Palestine,15,Battle of Fahl
historic_events_200_years_1.csv,1077,State of Palestine,11,Battle of Yaunis Khan
historic_events_200_years_1.csv,1078,State of Palestine,9,Council of Nablus
historic_events_200_years_1.csv,1079,State of Palestine,7,Battle of Beth Zur
historic_events_200_years_1.csv,1080,State of Palestine,6,Al-Hamadiyya Mosque
historic_events_200_years_1.csv,1081,State of Palestine,3,Battle of Michmash
historic_events_200_years_1.csv,1082,State of Palestine,2,Conquest of Ai
historic_events_200_years_1.csv,1083,State of Palestine,1,Q3485896
buildings_by_countries.csv,77,Suriname,6,Battle of Suriname
buildings_by_countries.csv,78,Suriname,3,Recapture of Fort Zeelandia
buildings_by_countries.csv,79,Suriname,2,Peace Treaty of 1760
buildings_by_countries.csv,80,Suriname,2,Peace with the Saramaccans in Suriname
buildings_by_countries.csv,81,Suriname,2,Fire of 1821 in Paramaribo
buildings_by_countries.csv,82,Sweden,47,Treaty of Nystad
buildings_by_countries.csv,83,Sweden,29,Battle of Svolder
buildings_by_countries.csv,84,Sweden,29,Battle of Svolder
buildings_by_countries.csv,85,Sweden,28,Treaty of Fredrikshamn
buildings_by_countries.csv,86,Sweden,21,Second Treaty of Brömsebro
buildings_by_countries.csv,87,Sweden,17,Christmas flood of 1717
buildings_by_countries.csv,88,Sweden,17,Christmas flood of 1717
buildings_by_countries.csv,89,Sweden,17,Battle of Brávellier
buildings_by_countries.csv,90,Sweden,17,Battle of Lund
buildings_by_countries.csv,91,Sweden,16,Anjala conspiracy
buildings_by_countries.csv,92,Sweden,15,Battle of Brunkeberg
buildings_by_countries.csv,93,Sweden,14,Battle of Helsingborg
buildings_by_countries.csv,94,Sweden,14,Battle of Öland
buildings_by_countries.csv,95,Sweden,13,Battle of the Sound
buildings_by_countries.csv,96,Sweden,13,Peace of Lund
buildings_by_countries.csv,97,Sweden,12,Battle of Lena
buildings_by_countries.csv,98,Sweden,12,Battle of Stångebro
buildings_by_countries.csv,99,Sweden,12,Battle of Helgeå
buildings_by_countries.csv,100,Sweden,12,Battle of Napue
buildings_by_countries.csv,101,Sweden,11,Battle of Karuse
buildings_by_countries.csv,102,Switzerland,32,Battle of Ticinus
buildings_by_countries.csv,103,Switzerland,28,Peace of Basel
buildings_by_countries.csv,104,Switzerland,27,Battle of Morgarten
buildings_by_countries.csv,105,Switzerland,20,Treaty of Baden
buildings_by_countries.csv,106,Switzerland,19,Battle of Rhone Crossing
buildings_by_countries.csv,107,Switzerland,18,Battle of Morat
buildings_by_countries.csv,108,Switzerland,18,Battle of Grandson
buildings_by_countries.csv,109,Switzerland,17,Treaty of Basel
buildings_by_countries.csv,110,Switzerland,17,Battle of Sempach
buildings_by_countries.csv,111,Switzerland,16,1356 Basel earthquake
buildings_by_countries.csv,112,Switzerland,15,Crossing of the Rhine
buildings_by_countries.csv,113,Switzerland,14,Battle of Dornach
buildings_by_countries.csv,114,Switzerland,14,Act of Mediation
buildings_by_countries.csv,115,Switzerland,14,Hannibal's Crossing of the Alps
buildings_by_countries.csv,116,Switzerland,13,Battle of Winterthur
buildings_by_countries.csv,117,Switzerland,13,Po Valley raid
buildings_by_countries.csv,118,Switzerland,12,Second Battle of Zurich
buildings_by_countries.csv,119,Switzerland,12,Second Battle of Zurich
buildings_by_countries.csv,120,Switzerland,12,Battle of Näfels
buildings_by_countries.csv,121,Switzerland,12,Battle of Laupen
buildings_by_countries.csv,122,Syria,51,Battle of Kadesh
buildings_by_countries.csv,123,Syria,37,Battle of Siffin
buildings_by_countries.csv,124,Syria,26,Battle of Carchemish
buildings_by_countries.csv,125,Syria,24,Battle of Marj Dabiq
buildings_by_countries.csv,126,Syria,23,Battle of Ager Sanguinis
buildings_by_countries.csv,127,Syria,22,Battle of Qarqar
buildings_by_countries.csv,128,Syria,21,Battle of Azaz
buildings_by_countries.csv,129,Syria,21,Battle of Azaz
buildings_by_countries.csv,130,Syria,19,Battle of Callinicum
buildings_by_countries.csv,131,Syria,19,Battle of Inab
buildings_by_countries.csv,132,Syria,17,Battle of Marj al-Saffar
buildings_by_countries.csv,133,Syria,17,Battle of Wadi al-Khaznadar
buildings_by_countries.csv,134,Syria,17,Battle of Wadi al-Khaznadar
buildings_by_countries.csv,135,Syria,17,Second Battle of Homs
buildings_by_countries.csv,136,Syria,17,Battle of Marj al-Saffar
buildings_by_countries.csv,137,Syria,16,Battle of Resaena
buildings_by_countries.csv,138,Syria,15,Battle of Fahl
buildings_by_countries.csv,139,Syria,15,Battle of Sarmin
buildings_by_countries.csv,140,Syria,14,Battle of Harim
buildings_by_countries.csv,141,Syria,12,Battle of Azaz
historic_events_200_years_1.csv,1261,Taiwan,9,Battle of Penghu
historic_events_200_years_1.csv,1262,Taiwan,7,Lamey Island Massacre
historic_events_200_years_1.csv,1263,Taiwan,3,Hirayama Jōchin incident
historic_events_200_years_1.csv,1264,Taiwan,3,Nuyts Incident
historic_events_200_years_1.csv,1265,Taiwan,2,Spanish expedition to Formosa
historic_events_200_years_1.csv,1266,Taiwan,1,Battle of Penghu (1624)
historic_events_200_years_1.csv,1267,Tajikistan,8,Battle of Oxus River
historic_events_200_years_1.csv,1268,Tajikistan,6,Tang campaign against Karakhoja
historic_events_200_years_1.csv,1269,Tajikistan,4,Battle of the Baggage
historic_events_200_years_1.csv,1270,Tajikistan,3,Revolt of Abdal-Latif Mirza
historic_events_200_years_1.csv,1271,Tajikistan,3,Siege of Cyropolis
historic_events_200_years_1.csv,1272,Tajikistan,3,Siege of Cyropolis
historic_events_200_years_1.csv,1273,Tajikistan,1,Q108709736
historic_events_200_years_1.csv,1274,Tanzania,38,Olduvai Gorge
historic_events_200_years_1.csv,1275,Tanzania,30,Kondoa Rock Art Sites
historic_events_200_years_1.csv,1276,Tanzania,2,Oman–Zanzibar war
buildings_by_countries.csv,142,Thailand,8,Siamese revolution of 1688
historic_events_200_years_1.csv,158,The Bahamas,7,Battle of Nassau
historic_events_200_years_1.csv,159,The Bahamas,7,Battle of Nassau
historic_events_200_years_1.csv,160,The Bahamas,7,Raid on Nassau
historic_events_200_years_1.csv,161,The Bahamas,4,Capture of the Bahamas
historic_events_200_years_1.csv,162,The Bahamas,3,Capture of the Bahamas
historic_events_200_years_1.csv,163,The Bahamas,1,Abaco Slave Revolt
historic_events_200_years_1.csv,164,The Bahamas,1,Abaco Slave Revolt
historic_events_200_years_1.csv,165,The Bahamas,1,Raid on Charles Town
historic_events_200_years_1.csv,166,The Bahamas,1,1729 Bahamian general election
buildings_by_countries.csv,143,Togo,8,Battle of Guinea
buildings_by_countries.csv,144,Togo,1,Battle of Atakpamé
buildings_by_countries.csv,145,Trinidad and Tobago,4,Invasion of Tobago
buildings_by_countries.csv,146,Trinidad and Tobago,4,Invasion of Trinidad
historic_events_200_years_1.csv,1277,Tunisia,26,Battle of Thapsus
historic_events_200_years_1.csv,1278,Tunisia,25,Battle of Ad Decimum
historic_events_200_years_1.csv,1279,Tunisia,23,Battle of Bagradas
historic_events_200_years_1.csv,1280,Tunisia,21,Battle of Tricamarum
historic_events_200_years_1.csv,1281,Tunisia,21,Battle of Djerba
historic_events_200_years_1.csv,1282,Tunisia,21,Battle of Djerba
historic_events_200_years_1.csv,1283,Tunisia,18,Battle of Adys
historic_events_200_years_1.csv,1284,Tunisia,16,Battle of the Great Plains
historic_events_200_years_1.csv,1285,Tunisia,15,Battle of Ruspina
historic_events_200_years_1.csv,1286,Tunisia,14,Battle of Carthage
historic_events_200_years_1.csv,1287,Tunisia,13,Battle of the Bagradas River
historic_events_200_years_1.csv,1288,Tunisia,13,Battle of Utica (203 BC)
historic_events_200_years_1.csv,1289,Tunisia,11,Battle of Utica
historic_events_200_years_1.csv,1290,Tunisia,11,Mahdia campaign
historic_events_200_years_1.csv,1291,Tunisia,10,Battle of Cape Bon
historic_events_200_years_1.csv,1292,Tunisia,10,Siege of Aspis
historic_events_200_years_1.csv,1293,Tunisia,10,Siege of Aspis
historic_events_200_years_1.csv,1294,Tunisia,10,Conquest of Tunis
historic_events_200_years_1.csv,1295,Tunisia,9,Battle of Utica
historic_events_200_years_1.csv,1296,Tunisia,9,"Battle of ""The Saw"""
historic_events_200_years_1.csv,1297,Turkey,65,Council of Chalcedon
historic_events_200_years_1.csv,1298,Turkey,56,Battle of Manzikert
historic_events_200_years_1.csv,1299,Turkey,51,Battle of Issus
historic_events_200_years_1.csv,1300,Turkey,49,Battle of Ankara
historic_events_200_years_1.csv,1301,Turkey,47,Battle of Adrianople
historic_events_200_years_1.csv,1302,Turkey,46,Battle of Carrhae
historic_events_200_years_1.csv,1303,Turkey,46,Battle of Carrhae
historic_events_200_years_1.csv,1304,Turkey,44,Battle of the Granicus
historic_events_200_years_1.csv,1305,Turkey,37,Battle of Mycale
historic_events_200_years_1.csv,1306,Turkey,34,Crusade of 1101
historic_events_200_years_1.csv,1307,Turkey,32,Battle of Dorylaeum
historic_events_200_years_1.csv,1308,Turkey,30,Battle of Magnesia
historic_events_200_years_1.csv,1309,Turkey,30,Battle of Myriokephalon
historic_events_200_years_1.csv,1310,Turkey,27,Battle of Dara
historic_events_200_years_1.csv,1311,Turkey,27,Battle of Aegospotami
historic_events_200_years_1.csv,1312,Turkey,27,Serbian Revolution
historic_events_200_years_1.csv,1313,Turkey,27,Battle of Edessa
historic_events_200_years_1.csv,1314,Turkey,27,Battle of Harran
historic_events_200_years_1.csv,1315,Turkey,27,Battle of Bapheus
historic_events_200_years_1.csv,1316,Turkey,26,Egyptian–Hittite peace treaty
historic_events_200_years_1.csv,1317,Turkmenistan,10,Battle of Marv
historic_events_200_years_1.csv,1318,Turkmenistan,8,Battle of Oxus River
historic_events_200_years_1.csv,1319,Turkmenistan,4,Battle of the Baggage
historic_events_200_years_1.csv,1320,Turkmenistan,3,Revolt of Abdal-Latif Mirza
historic_events_200_years_1.csv,1321,Turkmenistan,1,Q39081822
historic_events_200_years_1.csv,1322,Turkmenistan,1,Q39081822
buildings_by_countries.csv,147,Ukraine,55,Battle of Poltava
buildings_by_countries.csv,148,Ukraine,44,Battle of the Kalka River
buildings_by_countries.csv,149,Ukraine,24,Treaty of the Pruth
buildings_by_countries.csv,150,Ukraine,24,Battle of the Vorskla River
buildings_by_countries.csv,151,Ukraine,22,Battle of Blue Waters
buildings_by_countries.csv,152,Ukraine,20,Battle of Berestechko
buildings_by_countries.csv,153,Ukraine,20,Battle of Berestechko
buildings_by_countries.csv,154,Ukraine,19,Treaty of Hadiach
buildings_by_countries.csv,155,Ukraine,19,Battle of Khotyn
buildings_by_countries.csv,156,Ukraine,18,Treaty of Bakhchisarai
buildings_by_countries.csv,157,Ukraine,18,Treaty of Buchach
buildings_by_countries.csv,158,Ukraine,16,annexation of Crimea by the Russian Empire
buildings_by_countries.csv,159,Ukraine,15,Siege of Izmail
buildings_by_countries.csv,160,Ukraine,15,Siege of Izmail
buildings_by_countries.csv,161,Ukraine,15,Battle of Konotop
buildings_by_countries.csv,162,Ukraine,14,Crimean campaigns of 1687 and 1689
buildings_by_countries.csv,163,Ukraine,13,Battle of Zieleńce
buildings_by_countries.csv,164,Ukraine,13,Treaty of Żurawno
buildings_by_countries.csv,165,Ukraine,11,Battle of Kerch Strait
buildings_by_countries.csv,166,Ukraine,11,Battle of Southern Buh
buildings_by_countries.csv,167,United Arab Emirates,4,Afsharid Conquests in the Persian Gulf & Oman
buildings_by_countries.csv,168,United Arab Emirates,2,Battle of the Strait of Hormuz
buildings_by_countries.csv,169,United Arab Emirates,2,Persian Gulf campaign of 1819
buildings_by_countries.csv,170,United Arab Emirates,2,Battle of the three islands
historic_events_200_years_1.csv,1323,United Kingdom,77,Battle of Hastings
historic_events_200_years_1.csv,1324,United Kingdom,56,Gunpowder Plot
historic_events_200_years_1.csv,1325,United Kingdom,51,Battle of Stamford Bridge
historic_events_200_years_1.csv,1326,United Kingdom,50,Battle of Bannockburn
historic_events_200_years_1.csv,1327,United Kingdom,50,Battle of Bannockburn
historic_events_200_years_1.csv,1328,United Kingdom,39,Battle of Bosworth Field
historic_events_200_years_1.csv,1329,United Kingdom,39,Battle of Falkirk
historic_events_200_years_1.csv,1330,United Kingdom,37,Battle of Stirling Bridge
historic_events_200_years_1.csv,1331,United Kingdom,37,Battle of Culloden
historic_events_200_years_1.csv,1332,United Kingdom,35,Peterloo Massacre
historic_events_200_years_1.csv,1333,United Kingdom,31,London Beer Flood
historic_events_200_years_1.csv,1334,United Kingdom,29,Battle of Mons Graupius
historic_events_200_years_1.csv,1335,United Kingdom,29,Battle of Mons Graupius
historic_events_200_years_1.csv,1336,United Kingdom,28,Battle of Towton
historic_events_200_years_1.csv,1337,United Kingdom,27,Battle of Barnet
historic_events_200_years_1.csv,1338,United Kingdom,26,Caesar's invasions of Britain
historic_events_200_years_1.csv,1339,United Kingdom,26,First Battle of St Albans
historic_events_200_years_1.csv,1340,United Kingdom,26,Battle of Naseby
historic_events_200_years_1.csv,1341,United Kingdom,26,Battle of Fulford
historic_events_200_years_1.csv,1342,United Kingdom,26,Battle of Tewkesbury
historic_events_200_years_1.csv,1343,Uruguay,8,la batalla de Las Piedras
historic_events_200_years_1.csv,1344,Uruguay,6,Battle of Tacuarembó
historic_events_200_years_1.csv,1345,Uruguay,6,Battle of Tacuarembó
historic_events_200_years_1.csv,1346,Uruguay,6,Battle of India Muerta
historic_events_200_years_1.csv,1347,Uruguay,6,Battle of India Muerta
historic_events_200_years_1.csv,1348,Uruguay,6,Battle of Buceo
historic_events_200_years_1.csv,1349,Uruguay,6,Piedmontese Easter
historic_events_200_years_1.csv,1350,Uruguay,6,Cry of Asencio
historic_events_200_years_1.csv,1351,Uruguay,5,Battle of Cerrito
historic_events_200_years_1.csv,1352,Uruguay,5,Eastern exodus
historic_events_200_years_1.csv,1353,Uruguay,4,Battle of Catalán
historic_events_200_years_1.csv,1354,Uruguay,4,Battle of Catalán
historic_events_200_years_1.csv,1355,Uruguay,3,Battle of Arapey
historic_events_200_years_1.csv,1356,Uruguay,3,Battle of Arapey
historic_events_200_years_1.csv,1357,Uruguay,2,Battle of Cardal
historic_events_200_years_1.csv,1358,Uruguay,1,Battle of Pablo Perez
historic_events_200_years_1.csv,1359,Uruguay,1,Q6130168
historic_events_200_years_1.csv,1360,Uzbekistan,11,Battle of Qatwan
historic_events_200_years_1.csv,1361,Uzbekistan,8,Battle of Oxus River
historic_events_200_years_1.csv,1362,Uzbekistan,7,Battle of Baykand
historic_events_200_years_1.csv,1363,Uzbekistan,6,Battle of Ghazdewan
historic_events_200_years_1.csv,1364,Uzbekistan,4,Battle of the Baggage
historic_events_200_years_1.csv,1365,Uzbekistan,4,Battle of the Chirciq River
historic_events_200_years_1.csv,1366,Uzbekistan,3,Revolt of Abdal-Latif Mirza
historic_events_200_years_1.csv,1367,Uzbekistan,3,Siege of Samarkand
historic_events_200_years_1.csv,1368,Uzbekistan,3,Siege of Samarkand
historic_events_200_years_1.csv,1369,Uzbekistan,1,Siege of Shahrukhiya
historic_events_200_years_1.csv,1370,Uzbekistan,1,Begor
historic_events_200_years_1.csv,1371,Uzbekistan,1,Siege of Samarkand
historic_events_200_years_1.csv,1372,Uzbekistan,1,Siege of Samarkand
historic_events_200_years_1.csv,1373,Uzbekistan,1,Siege of Shahrukhiya
historic_events_200_years_1.csv,1374,Uzbekistan,1,Q56316187
historic_events_200_years_1.csv,1375,Uzbekistan,1,Q108709736
historic_events_200_years_1.csv,1376,Vatican City,42,Concordat of Worms
historic_events_200_years_1.csv,1377,Vatican City,15,Treaty of Venice
historic_events_200_years_1.csv,1378,Vatican City,13,1292–94 papal election
historic_events_200_years_1.csv,1379,Vatican City,13,1061 papal election
historic_events_200_years_1.csv,1380,Vatican City,12,Concordat of Bologna
historic_events_200_years_1.csv,1381,Vatican City,12,1513 papal conclave
historic_events_200_years_1.csv,1382,Vatican City,12,1073 papal election
historic_events_200_years_1.csv,1383,Vatican City,11,September 1503 papal conclave
historic_events_200_years_1.csv,1384,Vatican City,11,October 1503 papal conclave
historic_events_200_years_1.csv,1385,Vatican City,11,1378 papal conclave
historic_events_200_years_1.csv,1386,Vatican City,11,Treaty of Tolentino
historic_events_200_years_1.csv,1387,Vatican City,11,1464 papal conclave
historic_events_200_years_1.csv,1388,Vatican City,11,Treaty of London
historic_events_200_years_1.csv,1389,Vatican City,11,1621 papal conclave
historic_events_200_years_1.csv,1390,Vatican City,10,1185 papal election
historic_events_200_years_1.csv,1391,Vatican City,10,October 1187 papal election
historic_events_200_years_1.csv,1392,Vatican City,10,1534 papal conclave
historic_events_200_years_1.csv,1393,Vatican City,10,Banquet of Chestnuts
historic_events_200_years_1.csv,1394,Vatican City,10,1572 papal conclave
historic_events_200_years_1.csv,1395,Vatican City,10,1591 papal conclave
historic_events_200_years_1.csv,1396,Venezuela,16,Battle of Carabobo
historic_events_200_years_1.csv,1397,Venezuela,14,Venezuela Declaration of Independence
historic_events_200_years_1.csv,1398,Venezuela,12,Congress of Angostura
historic_events_200_years_1.csv,1399,Venezuela,9,Admirable Campaign
historic_events_200_years_1.csv,1400,Venezuela,8,San Juan Bautista
historic_events_200_years_1.csv,1401,Venezuela,8,1812 Caracas earthquake
historic_events_200_years_1.csv,1402,Venezuela,3,Battle of Niquitao
historic_events_200_years_1.csv,1403,Venezuela,3,Battle of Araure
historic_events_200_years_1.csv,1404,Venezuela,3,Magdalena Campaign
historic_events_200_years_1.csv,1405,Venezuela,3,"rebellion of April 19th, 1810"
historic_events_200_years_1.csv,1406,Venezuela,3,Battle of Alto de los Godos
historic_events_200_years_1.csv,1407,Venezuela,3,Battle of La Guaira
historic_events_200_years_1.csv,1408,Venezuela,3,Battle of Puerto Cabello
historic_events_200_years_1.csv,1409,Venezuela,3,Q5656913
historic_events_200_years_1.csv,1410,Venezuela,3,Battle of Carabobo
historic_events_200_years_1.csv,1411,Venezuela,3,Battle of La Victoria
historic_events_200_years_1.csv,1412,Venezuela,3,Battle of Taguanes
historic_events_200_years_1.csv,1413,Venezuela,2,Q2888745
historic_events_200_years_1.csv,1414,Venezuela,2,Q2889067
historic_events_200_years_1.csv,1415,Venezuela,2,Q5956638
historic_events_200_years_1.csv,1416,Vietnam,16,Mongol invasions of Vietnam
historic_events_200_years_1.csv,1417,Vietnam,12,Battle of Bạch Đằng
historic_events_200_years_1.csv,1418,Vietnam,7,Trịnh–Nguyễn War
historic_events_200_years_1.csv,1419,Vietnam,6,Battle of Ngọc Hồi-Đống Đa
historic_events_200_years_1.csv,1420,Vietnam,2,Lê–Mạc War
historic_events_200_years_1.csv,1421,Vietnam,1,Underwater stake battlefields of Bach Dang River
historic_events_200_years_1.csv,1422,Vietnam,1,Underwater stake battlefields of Bach Dang River
historic_events_200_years_1.csv,1423,Vietnam,1,Underwater stake battlefields of Bach Dang River
historic_events_200_years_1.csv,1424,Yemen,11,Capture of Aden of 1548
historic_events_200_years_1.csv,1425,Yemen,8,Battle of Zafar
historic_events_200_years_1.csv,1426,Yemen,4,Siege of Sana'a
historic_events_200_years_1.csv,1427,Yemen,4,Siege of Sana'a
historic_events_200_years_1.csv,1428,Yemen,4,Siege of Aden
historic_events_200_years_1.csv,1429,Yemen,4,Siege of Aden
historic_events_200_years_1.csv,1430,Yemen,3,Battle of Sanaa
