0,1,2
Belgium,"Air Belgium,Brussels Airlines,TUIfly Belgium,",3
Belize,"Maya Island Air,Tropic Air,",2
Benin,"Benin Airlines[1],Benin Golf Air,",2
Bermuda,"Longtail Aviation,",1
Bhutan,"Bhutan Airlines,Druk Air,",2
Bolivia,"Aeroeste,Lﾃｭnea Aﾃｩrea Amaszonas,Boliviana de Aviaciﾃｳn,EcoJet (airline),Lineas Aﾃｩreas Canedo - LAC,Sky Team Aviator,TAB - Transportes Aﾃｩreos Bolivianos,",7
Botswana,"Air Botswana,Blue Sky Airways (Botswana),Kalahari Air Services & Charter,Mack Air,Moremi Air,Northern Air (Botswana),Wilderness Air,Debswana (Botswana),Kavango Air,Major Blue Air,",10
Brazil,"Abaetﾃｩ Aviaﾃｧﾃ｣o,Aerosul Linhas Aﾃｩreas,ASTA Linhas Aﾃｩreas,Azul Linhas Aﾃｩreas,Azul Conecta,ITA Transportes Aﾃｩreos,GOL Linhas Aﾃｩreas,MAP Linhas Aﾃｩreas,Modern Logistics,Nella Linhas Aﾃｩreas,LATAM Brasil,LATAM Cargo Brasil,Sideral Linhas Aﾃｩreas,Total Linhas Aﾃｩreas,Voepass Linhas Aﾃｩreas,",15
British_Virgin_Islands,"BVI Airways,Citco BVI,Clair Aero,Fly BVI,Island Birds,Talos Aviation,VI Airlink,",7
Brunei,"RB Link,Royal Brunei Airlines,",2
Bulgaria,"Bulgaria Air,Tayaran Jet,",2
Burkina_Faso,"Air Burkina,Colombe Airlines,Faso Airways,",3
Burundi,"Sovereign states,States with limitedrecognition,Dependencies andother territories,",3
Cambodia,"Bassaka Air,Cambodia Airways,Cambodia Angkor Air,JC International Airlines,Lanmei Airlines,Sky Angkor Airlines,",6
Cameroon,"African Lines,Air Leasing Cameroon,Camair-Co,Cargo Airways International,Section Liaison Air Yaoundﾃｩ,",5
Canada,"Adlair Aviation,Adler Aviation,Air Canada,Air Canada Express,Air Canada Jetz,Air Canada Rouge,Air Creebec,Air Inuit,Air Liaison,Air Montmagny,Air North,Air Nunavut,Air Spray,Air Tindi,Air Transat,AirSprint,Aklak Air,Alkan Air,Aqsaqniq Airways,Atlantic Charters,Bar XH Air,Bearskin Airlines,Breton Air,Buffalo Airways,Calm Air,Canadian Helicopters,Canadian North,Capital Helicopters,Cargojet,Central Mountain Air,CHC Helicopter,Chrono Aviation,Chrono Aviation,Cloud Air,Corilair,Cougar Helicopters,DAL Aviation,Discovery Air Defence,Discovery Air Fire Services,Lynx Air,Exact Air,Exploits Valley Air Services,Fast Air,Flair Airlines,Flightexec,FlyGTA Airlines,Great Slave Helicopters,Harbour Air Seaplanes,Harv's Air Service,Helicopter Transport Services,Helijet,Jazz Aviation,KD Air,Keewatin Air,Kenn Borek Air,KF Cargo,Kitikmeot Helicopters,Kivalliq Air,LR Helicopters,Maritime Air Charter,McMurray Aviation,Missinippi Airways,Morningstar Air Express,Nakina Air Service,Newfoundland Helicopters,Nolinor Aviation,Nor-Alta Aviation,North Cariboo Air,North Star Air,North-Wright Airways,Northern Air Support,Northern Air,Northern Thunderbird Air,Northwestern Air,Nunasi Helicopters,Ookpik Aviation,Ornge,OWG,Pacific Coastal Airlines,Pascan Aviation,Perimeter Aviation,Pivot Airlines,Porter Airlines,Propair,Provincial Airlines,R1 Airlines,Salt Spring Air,Seair Seaplanes,Silverline Helicopters,SkyLink Aviation,SkyLink Express,SkyNorth Air,Skyservice Business Aviation,Starlink Aviation,Summit Air,Sunwest Aviation,Sunwing Airlines,Superior Airways,Swoop,Thunder Airlines,Tofino Air,Trans Capital Air,Transwest Air,Unaalik Aviation,Vancouver Island Air,VIH Helicopters,Visionair Quebec (now iFly college),Voyageur Airways,Wasaya Airways,West Wind Aviation,WestJet,WestJet Encore,White River Air,Wilderness Air Escapes,",114
Cape_Verde,"Cabo Verde Airlines,Cabo Verde Express,",2
Cayman_Islands,"Cayman Airways,Island Air (Cayman Islands),",2
Chad,"flytchad,Avmax Chad,RJM Aviation,Toumaﾃｯ Air Tchad,Tchadia Airlines,",5
Chile,"Aerocord,Aerocardal,Aerovﾃｭas DAP,Archipiﾃｩlagos Servicios Aﾃｩreos,Barrick Servicios Mineros,DAP Helicopteros,JetSMART,LATAM Chile,LATAM Express,LATAM Cargo Chile,LASSA - Lﾃｭnea de Aeroservicios,Lﾃｭnea Aﾃｩrea SINAMI,Mineral Airways,Servicios Aﾃｩreos Rﾃｭo Baker,SKY Airline,",15
China,"Air China,China Eastern Airlines,China Southern Airlines,Hainan Airlines,Juneyao Airlines,Shanghai Airlines,Shenzhen Airlines,Sichuan Airlines,XiamenAir,",9
Christmas_Island,"Air Link,Airnorth,Alliance Airlines,Aviair,Chartair,East Air,Eastern Australia Airlines,FlyPelican,Fly Tiwi,Hinterland Aviation,Jetstar Airways,King Island Airlines,Link Airways,Maroomba Airlines,Par Avion,Qantas,QantasLink,Rex Airlines,Sharp Airlines,Skippers Aviation,Skytrans,Sunstate Airlines,Virgin Australia,Virgin Australia Regional Airlines,West Wing Aviation,",25
Colombia,"AerCaribe,Aerosucre,Aexpa,Air Colombia,Aliansa - Aerolineas Andinas,Avianca,Avianca Cargo,Avianca Express,Central Charter de Colombia,Copa Airlines Colombia,EasyFly,GCA Airlines,Heliandes,Helicol,LATAM Cargo Colombia,LATAM Colombia,Lﾃｭneas Aﾃｩreas Suramericanas,SADELCA,SAEP,SARPA,SATENA,Searca SA,SELVA - Servicios Aﾃｩreos del Vaupes,Starblue Airlines,TAC Colombia,Ultra Air,Vertical de Aviaciﾃｳn,Viva Air Colombia,Wingo,",29
Comoros,"AB Aviation,Int'Air ﾃ・Eles,",2
Cook_Islands,"Air Rarotonga,",1
Costa_Rica,"Avianca Costa Rica,Aerobell Airlines,Aviones Taxi Aereo,Costa Rica Green Airways,SkyWay CR,Sansa Airlines,Volaris Costa Rica,",7
Croatia,"Croatia Airlines,Pragusa One,",2
Cuba,"Aerogaviota,Cubana,",2
Cyprus,"Cyprus Airways,Tus Airways,",2
Denmark,"Alsie Express,Danish Air Transport,Scandinavian Airlines,Sun-Air of Scandinavia,",4
Djibouti,"Air Djibouti,Daallo Airlines,",2
Dominican_Republic,"Aeronaves Dominicanas,Air Century,Air Inter Island,Flycana,RED Air,Sky Cana,Servicios Aﾃｩreos Profesionales,",7
Ecuador,"Aeroregional,Avianca Ecuador,DHL Ecuador,Ecuador Plus Airline,Ecuatoriana Airlines,LATAM Ecuador,",6
Egypt,"Air Arabia Egypt,Air Cairo,Air Sinai,Alexandria Airlines,AlMasria Universal Airlines,AMC Airlines,EgyptAir,FlyEgypt,Nesma Airlines,Nile Air,Petroleum Air Services,Smart Aviation Company,Ajwaa Airlines,",13
El_Salvador,"Avianca El Salvador,Transportes Aﾃｩreos de El Salvador,",2
Equatorial_Guinea,"Air Annobﾃｳn,CEIBA Intercontinental,Cronos Airlines,Guinea Ecuatorial Airlines,Jetline,Punto Azul,",6
Eritrea,"Sovereign states,States with limitedrecognition,Dependencies andother territories,",3
Estonia,"Nordica,",1
Eswatini,"Eswatini Airlink,",1
Ethiopia,"AberdAir,Abyssinian Flight Services,East African Aviation,Ethiopian Airlines,National Airways Ethiopia,Trans Nation Airways,",6
Falkland_Islands,"British Antarctic Survey,Falkland Islands Government Air Service,",2
Fiji,"Fiji Airways,Fiji Link,Island Hoppers,Northern Air,Pacific Island Air,Sunflower Aviation,",6
Finland,"Finnair,Nordic Regional Airlines,",2
France,"Air Corsica,Air France,Air Guyane Express,Chalair Aviation,Compagnie Aerienne Inter Regionale Express (CAIRE)(Air Antilles Express & Air Guyane Express),Finist'air,French Bee,HOP!,IGavion,Oya Vendﾃｩe Hﾃｩlicoptﾃｨres,La Compagnie,St-Barth Commuter,Transavia France,Twinjet,",14
French_Guiana,"North America
Caribbean
Central America
Northern America
South America,Sovereign states,Dependencies andother territories,",3
French_Polynesia,"Air Tahiti,Air Tahiti Nui,Mana Otter,",3
Gabon,"Afrijet Business Service,Allegiance Airways Gabon,Nationale Regionale Transport,Nouvelle Air Affaires Gabon,RegionAir,Solenta Aviation Gabon,",6
Gambia,"Aeolus Air,Mahfooz Aviation,Mid Africa Aviation,",3
Georgia,"Georgian Airways,MyWay Airlines,Vanilla Sky Airlines,",3
Germany,"Eurowings,FLN Frisia Luftverkehr,Lﾃｼbeck Air,Lufthansa,Lufthansa CityLine,OFD Ostfriesischer-Flug-Dienst,",6
Ghana,"Africa World Airlines,Air Ghana,Gianair,Passion Air,Royal Fly-GH,",5
Greece,"Aegean Airlines,Bluebird Airways,Ellinair,Olympic Air,Sky Express,",5
Greenland,"Air Greenland,AirZafari,",2
Guam,"Asia Pacific Airlines,Blue Micronesia Airlines,",2
Guatemala,"Avianca Guatemala,DHL de Guatemala,Helicﾃｳpteros de Guatemala,Transportes Aﾃｩreos Guatemaltecos,",4
Guinea,"Sovereign states,States with limitedrecognition,Dependencies andother territories,",3
Guyana,"Air Guyana (formerly Wings Aviation Limited[1]),Air Services Limited[2],Golden Arrow Airways,Jags Aviation,Laparkan Airlines,Roraima Airways,Trans Guyana Airways,",7
Haiti,"Sunrise Airways,",1
Honduras,"AeroCaribe de Honduras,Aerolﾃｭneas Sosa,Avianca Honduras,Aviatsa,CM Airlines,Lanhsa Airlines,",6
Hungary,"Wizz Air,",1
Iceland,"Eagle Air,Icelandair,Norlandair,PLAY,",4
India,"AirAsia India,Air India,Air India Express,Go First,IndiGo,SpiceJet,Vistara,",7
Indonesia,"Aviastar,Batik Air,Citilink,Garuda Indonesia,Indonesia AirAsia,Lion Air,NAM Air,Sriwijaya Air,Super Air Jet,Susi Air,TransNusa,Trigana Air,Wings Air,",13
Iran,"Iran Air,Iran Air Tours,Iran Aseman Airlines,Zagros Airlines,Kish Air,Qeshm Airlines,Mahan Air,ATA Airlines,Meraj Airlines,Taban Air,Caspian Airlines,Karun Airlines,Sepehran Airlines,Varesh Air,FlyPersia,Pars Air,",16
Iraq,"Fly Baghdad,FlyErbil,Iraqi Airways,UR Airlines,",4
Ireland,"Aer Arann Islands,Aer Lingus,CityJet,Ryanair,Scandinavian Airlines Ireland,",5
Israel,"Arkia,El Al,Israir,Sun d'Or,",4
Italy,"Air Dolomiti,EGO Airways,ITA - Italia Trasporto Aereo,Neos,",4
Jamaica,"International AirLink,TimAir,",2
Japan,"All Nippon Airways,Japan Airlines,Jetstar Japan,Peach Aviation,Spring Airlines Japan,StarFlyer,ZIPAIR Tokyo,",7
Jordan,"Royal Jordanian,",1
Kazakhstan,"Air Astana,FlyArystan,Qazaq Air,SCAT,Zhezkazgan Air,",5
Kenya,"748 Air Services,Aberdair Aviation,Aero-Pioneer Group,Acariza Aviation,AD Aviation Aircharters,Aeronav Air Services,AeroSpace Consortium,African Express Airways,Air Direct-Connect,Airkenya Express,Airlink (Kenya),AirTraffic Africa,Airworks Kenya Limited,ALS - Aircraft Leasing Services,Astral Aviation,Avro Express,Blue Bird Aviation (Kenya),Blue Sky Aviation Services,Capital Airlines (Kenya),DAC Aviation,Fly540,Eastafrican.com,Freedom Airline Express,Global Airlift,Great Airways,Jambojet,Jetways Airlines,Jubba Airways (Kenya),KASAS,Kenya Airways,Timbis Air,Tubania Aviation Group,Knight Aviation,LadyLori,Mombasa Air Safari,Pan African Airways,Phoenix Aviation (Kenya),Queensway Air Services,Reliance Air Charters,Ribway Cargo Airlines,Safari Express Cargo,Safarilink Aviation,Safe Air (Kenya),Skytrail Air Safaris,Skyward Express,Solenta Aviation Kenya,Tamarind Air,Transworld Safaris,Trident Aviation,",49
Kiribati,"Air Kiribati,Coral Sun Airways,",2
Kuwait,"Jazeera Airways,Kuwait Airways,",2
Kyrgyzstan,"Air Kyrgyzstan,Air Manas,Avia Traffic Company,Sky KG Airlines,TezJet Airlines,",5
Laos,"Lao Airlines,Lao Skyway,",2
Latvia,"Air Baltic,",1
Lebanon,"Middle East Airlines,",1
Lesotho,"Sovereign states,States with limitedrecognition,Dependencies andother territories,",3
Liberia,"By airline codes,By continent,By country,vteExpand for full list,A
Abkhazia
Afghanistan
Akrotiri and Dhekelia
・・land
Albania
Algeria
American Samoa
Andorra
Angola
Anguilla
Antigua and Barbuda
Argentina
Armenia
Artsakh
Aruba
Ascension Island
Australia
Austria
Azerbaijan
B
The Bahamas
Bahrain
Bangladesh
Barbados
Belarus
Belgium
Belize
Benin
Bermuda
Bhutan
Bolivia
Bosnia and Herzegovina
Botswana
Brazil
Brunei
Bulgaria
Burkina Faso
Burma
Burundi
C
Cambodia
Cameroon
Canada
Cape Verde
Cayman Islands
Central African Republic
Chad
Chile
China
Christmas Island
Cocos (Keeling) Islands
Colombia
Comoros
Congo, Democratic Republic
Congo, Republic
Cook Islands
Costa Rica
C・tte d'Ivoire
Croatia
Cuba
Cyprus
Czech Republic
D
Denmark
Dhekelia
Djibouti
Dominica
Dominican Republic
E
East Timor
Ecuador
Egypt
El Salvador
Equatorial Guinea
Eritrea
Estonia
Eswatini (Swaziland)
Ethiopia
F
Falkland Islands
Faroe Islands
Fiji
Finland
France
French Polynesia
G
Gabon
The Gambia
Georgia
Germany
Ghana
Gibraltar
Greece
Greenland
Grenada
Guam
Guatemala
Guernsey
Guinea
Guinea-Bissau
Guyana
H
Haiti
Honduras
Hong Kong
Hungary
I
Iceland
India
Indonesia
Iran
Iraq
Ireland
Israel
Italy
J
Jamaica
Japan
Jersey
Jordan
K
Kazakhstan
Kenya
Kiribati
North Korea
South Korea
Kosovo
Kuwait
Kyrgyzstan
L
Laos
Latvia
Lebanon
Lesotho
Liberia
Libya
Liechtenstein
Lithuania
Luxembourg
M
Macau
Macedonia, Republic of
Madagascar
Malawi
Malaysia
Maldives
Mali
Malta
Marshall Islands
Mauritania
Mauritius
Mayotte
Mexico
Micronesia
Moldova
Monaco
Mongolia
Montenegro
Montserrat
Morocco
Mozambique
Myanmar
N
Namibia
Nauru
Nepal
Netherlands
Netherlands Antilles
New Caledonia
New Zealand
Nicaragua
Niger
Nigeria
Norfolk Island
Northern Cyprus
Northern Mariana Islands
Norway
O
Oman
P
Pakistan
Palau
Palestine
Panama
Papua New Guinea
Paraguay
Peru
Philippines
Pitcairn Islands
Poland
Portugal
Puerto Rico
Q
Q",32
Libya,"Afriqiyah Airways,Air Libya,Air One Nine,Buraq Air,Global Aviation and Services Group,Kallat Elsaker Air,Libyan Airlines,Libyan Arab Air Cargo,Libyan Wings,Madina Air,Petro Air,United Aviation (Libya),",12
Lithuania,"Avion Express,DAT LT,GetJet Airlines,Grand Cru Airlines,",4
Luxembourg,"Luxair,",1
Madagascar,"Air Madagascar,Tsaradia,Tiko Air,Madagasikara Airways,",4
Malawi,"Malawian Airlines,Paladin Energy Airlines,Ulendo Airlink,",3
Mali,"Air Mali,Mali Air Express,Sahel Aviation Service,SAM Intercontinental,Tombouctou Aviation,",5
Malta,"Air Malta,Malta Air,",2
Marshall_Islands,"Air Marshall Islands,",1
Mauritania,"Mauritania Airlines,",1
Mauritius,"Air Mauritius,",1
Mayotte,"Ewa Air,",1
Mexico,"Aﾃｩreo Servicio Guerrero,Aerodan,Aerodavinci,Aerolﾃｭneas Ejecutivas,Aeromaan,Aeromar,Aeromﾃｩxico,Aeromﾃｩxico Connect,Aeromﾃｩxico Contigo,Aeromﾃｩxico Cargo,Aeronaves TSM,AeroUnion,Aviesa,Avioquintana,Calafia Airlines,Estafeta Carga Aﾃｩrea,Magnicharters,MasAir,MAYAir,TAR Aerolineas,VivaAerobﾃｺs,Volaris,",22
Moldova,"Air Moldova,FlyOne,",2
Monaco,"Heli Air Monaco,Monacair,",2
Mongolia,"Aero Mongolia,Eznis Airways,Hunnu Airlines,MIAT Mongolian Airlines,",4
Montenegro,"Air Montenegro(formerly Montenegro Airlines)[1],",1
Montserrat,"FlyMontserrat,",1
Morocco,"Air Arabia Maroc,Casa Air Service,Dalia Air,Med Airlines,RAM Cargo,Royal Air Maroc Express,Royal Air Maroc,",7
Mozambique,"LAM Mozambique Airlines,Moﾃｧambique Expresso,",2
Namibia,"Scenic Air Namibia,",1
Nauru,"Nauru Airlines,",1
Nepal,"Buddha Air,Guna Airlines,Himalaya Airlines,Nepal Airlines,Saurya Airlines,Shree Airlines,Sita Air,Summit Air,Tara Air,Yeti Airlines,",10
Netherlands,"AIS Airlines,Corendon Dutch Airlines,KLM,KLM Cityhopper,Transavia,TUI Airlines Netherlands,",6
New_Caledonia,"Air Calﾃｩdonie,Aircalin,Air Loyautﾃｩ,",3
New_Zealand,"Air Chathams,Air Kaikoura,Air New Zealand,Barrier Air,Golden Bay Air,Jetstar,Originair,Sounds Air,Stewart Island Flights,Sunair,",10
Nicaragua,"La Costeﾃｱa,",1
Niger,"Air Niamey,Escadrille Nationale du Niger,Niger Airlines,",3
Nigeria,",Air Peace,Allied Air,Arik Air,Aero Contractors,Azman Air,Dana Air,Dornier Aviation Nigeria,Green Africa Airways,Ibom Air,Kabo Air,Max Air,Overland Airways,TAT Nigeria,United Nigeria Airlines,West Link Airlines,",16
Niue,"Air Chathams,Air Kaikoura,Air New Zealand,Barrier Air,Golden Bay Air,Jetstar,Originair,Sounds Air,Stewart Island Flights,Sunair,",10
Norfolk_Island,"Air Link,Airnorth,Alliance Airlines,Aviair,Chartair,East Air,Eastern Australia Airlines,FlyPelican,Fly Tiwi,Hinterland Aviation,Jetstar Airways,King Island Airlines,Link Airways,Maroomba Airlines,Par Avion,Qantas,QantasLink,Rex Airlines,Sharp Airlines,Skippers Aviation,Skytrans,Sunstate Airlines,Virgin Australia,Virgin Australia Regional Airlines,West Wing Aviation,",25
North_Korea,"IATA
ICAO
Callsign

JS[1]
KOR[1]
AIR KORYO,IATA,JS[1],Founded,Hubs,Fleet size,Destinations,Parent company,Headquarters,Key people,Website,",11
North_Macedonia,",",1
Norway,"Flyr,Norwegian Air Norway,Norwegian Air Shuttle,Scandinavian Airlines,Widerﾃｸe,",5
Oman,"Oman Air,SalamAir,",2
Pakistan,"Pakistan International Airlines,airblue,AirSial,SereneAir,",4
Palau,"Belau Air,",1
Panama,"Aero - Mapiex Aero,Air Panama,Arrendamientos Aﾃｩreos,Cargo Three,Copa Airlines,DHL Aero Expreso,PanAir Cargo,Uniworld Air Cargo,",8
Papua_New_Guinea,"Air Niugini,Asia Pacific Airlines (PNG),Hevilift,Islands Nationair,Lynden Air Cargo PNG,MAF Papua New Guinea,Niugini Helicopters,PNG Air,Travel Air (Papua New Guinea),Adventist Aviation Services,",10
Paraguay,"Delcar Express,LATAM Paraguay,Paranair,Sol del Paraguay,",4
Peru,"AerCaribe Peru,ATSA,LATAM Perﾃｺ,Servicios Aﾃｩreos de los Andes,Sky Airline,Star Perﾃｺ,Viva Air Perﾃｺ,Wayraperﾃｺ,",8
Philippines,"Cebgo,Cebu Pacific,PAL Express,Pan Pacific Airlines,Philippine Airlines,Philippines AirAsia,Sunlight Air,",7
Poland,"LOT Polish Airlines,",1
Portugal,"Azores Airlines,Orbest,SATA Air Aﾃｧores,Sevenair Air Services,TAP Express,TAP Air Portugal,",6
Puerto_Rico,"Air Flamenco,Borinquen Air,Culebra Air Services,M&N Aviation,Merlin Express,Prams Air,Pro-Air Services,San Juan Aviation,Seaborne Airlines,Vieques Air Link,",10
Qatar,"Qatar Airways,",1
Rﾃｩunion,"Air Austral,",1
Romania,"Animawings,Blue Air,TAROM,",3
Russia,"AirBridgeCargo,ATRAN,Aviacon Zitotrans,Aviastar-TU,Sky Gates Airlines,UTair Cargo,Volga-Dnepr,",7
Rwanda,"RwandAir,",1
Samoa,"Samoa Airways,Talofa Airways,",2
Saudi_Arabia,"Flyadeal,Flynas,Saudia,SaudiGulf,Nesma Airlines,",5
Senegal,"Air Senegal,Transair (Senegal),Turbot Air Cargo,",3
Serbia,"Air Serbia,",1
Seychelles,"Air Seychelles,Islands Development,",2
Sierra_Leone,"Sovereign states,States with limitedrecognition,Dependencies andother territories,",3
Singapore,"Jetstar Asia Airways,Scoot,Singapore Airlines,",3
Slovakia,"Aero Slovakia,AirExplore,Go2Sky,Smartwings Slovakia,",4
Slovenia,"Aero4M,Lipican Aer,",2
Solomon_Islands,"Solomon Airlines,Solomon Islands Seaplanes,",2
Somalia,"Daallo Airlines,Jubba Airways[1],",2
South_Africa,"Africa Charter Airline,Allegiance Air,Angel Gabriel Aeronautics,Airlink,CemAir,Civair,Comair (South Africa),Comair Flight Services,Federal Air,FlySafair,Global Aviation,King Air Charter,Kulula.com,LIFT Airline,Mango,Phoebus Apollo Aviation,Safair,Solenta Aviation,Star Air Cargo,Cobra Aviation,South African Airways,",21
South_Korea,"Aero_K,Air Busan,Air Premia,Air Seoul,Asiana Airlines,Eastar Jet,Fly Gangwon,Hi Air,Jeju Air,Jin Air,Korean Air,T'way Air,",12
South_Sudan,"Eagle Enterprise Company Limited[1],Skykingz Airline[2],Golden Wings Aviation,Interstate Airways,Kush Air,South West Aviation,",6
Spain,"Air Europa Express,Air Europa,Air Nostrum,AlbaStar,Binter Canarias,Canaryfly,Iberia,Iberia Express,LEVEL,Plus Ultra Lﾃｭneas Aﾃｩreas,Volotea,Vueling,Wamos Air,",13
Sri_Lanka,"SriLankan Airlines,Cinnamon Air,Helitours,FitsAir,",4
Sudan,"Ababeel Aviation,Air Taxi Sudan,Air West,Alfa Airlines SD,Alok Air,Badr Airlines,Bentiu Air Transport,Blue Bird Aviation,Dove Air Services,El Magal Aviation Services,Eldinder Aviation,Green Flag Airlines,Kata Air,Mid Airlines,Nova Airline,SASCO Air Lines,Sudan Airways,Sun Air (Sudan),Tarco Airlines,",19
Suriname,"Blue Wing Airlines (BWI)[2],Fly All Ways (FAW)[3],Gum Air (GUM)[4],Surinam Airways (SLM)[5],",4
Sweden,"Air Leap,BRA Braathens Regional Airlines,BRA Braathens Regional Airlines,Direktflyg,Jonair,Norwegian Air Sweden,Scandinavian Airlines,",7
Switzerland,"Chair Airlines,EasyJet Switzerland,Edelweiss Air,Helvetic Airways,Swiss International Air Lines,",5
Syria,"Syrian Air,",1
Taiwan,"China Airlines,EVA Air,Daily Air,Mandarin Airlines,Tigerair Taiwan,Uni Air,Starlux Airlines,",7
Tajikistan,"Tajik Air,Somon Air,",2
Tanzania,"Air Excel,Air Tanzania,Air Zara International,As Salaam Air,Auric Air,Coastal Aviation,Flightlink,Precision Air,Regional Air,Safari Plus,Fly Safari Air Link Ltd,Tanzania Government Flight Agency,Tropical Air,ZanAir,",14
Thailand,"Bangkok Airways,Nok Air,Thai AirAsia,Thai AirAsia X,Thai Lion Air,Thai Airways International,Thai Smile,Thai Vietjet Air,",8
Togo,"ASKY Airlines,",1
Tunisia,"Express Air Cargo,Nouvelair,TunisAir Express,Tunisair,Tunisavia,",5
Turkey,"Anadolujet,Corendon Airlines,Onur Air,Pegasus Airlines,SunExpress,Turkish Airlines,",6
Turkmenistan,"Turkmenistan Airlines,",1
Tuvalu,"By airline codes,By continent,By country,vteExpand for full list,A
Abkhazia
Afghanistan
Akrotiri and Dhekelia
・・land
Albania
Algeria
American Samoa
Andorra
Angola
Anguilla
Antigua and Barbuda
Argentina
Armenia
Artsakh
Aruba
Ascension Island
Australia
Austria
Azerbaijan
B
The Bahamas
Bahrain
Bangladesh
Barbados
Belarus
Belgium
Belize
Benin
Bermuda
Bhutan
Bolivia
Bosnia and Herzegovina
Botswana
Brazil
Brunei
Bulgaria
Burkina Faso
Burma
Burundi
C
Cambodia
Cameroon
Canada
Cape Verde
Cayman Islands
Central African Republic
Chad
Chile
China
Christmas Island
Cocos (Keeling) Islands
Colombia
Comoros
Congo, Democratic Republic
Congo, Republic
Cook Islands
Costa Rica
C・tte d'Ivoire
Croatia
Cuba
Cyprus
Czech Republic
D
Denmark
Dhekelia
Djibouti
Dominica
Dominican Republic
E
East Timor
Ecuador
Egypt
El Salvador
Equatorial Guinea
Eritrea
Estonia
Eswatini (Swaziland)
Ethiopia
F
Falkland Islands
Faroe Islands
Fiji
Finland
France
French Polynesia
G
Gabon
The Gambia
Georgia
Germany
Ghana
Gibraltar
Greece
Greenland
Grenada
Guam
Guatemala
Guernsey
Guinea
Guinea-Bissau
Guyana
H
Haiti
Honduras
Hong Kong
Hungary
I
Iceland
India
Indonesia
Iran
Iraq
Ireland
Israel
Italy
J
Jamaica
Japan
Jersey
Jordan
K
Kazakhstan
Kenya
Kiribati
North Korea
South Korea
Kosovo
Kuwait
Kyrgyzstan
L
Laos
Latvia
Lebanon
Lesotho
Liberia
Libya
Liechtenstein
Lithuania
Luxembourg
M
Macau
Macedonia, Republic of
Madagascar
Malawi
Malaysia
Maldives
Mali
Malta
Marshall Islands
Mauritania
Mauritius
Mayotte
Mexico
Micronesia
Moldova
Monaco
Mongolia
Montenegro
Montserrat
Morocco
Mozambique
Myanmar
N
Namibia
Nauru
Nepal
Netherlands
Netherlands Antilles
New Caledonia
New Zealand
Nicaragua
Niger
Nigeria
Norfolk Island
Northern Cyprus
Northern Mariana Islands
Norway
O
Oman
P
Pakistan
Palau
Palestine
Panama
Papua New Guinea
Paraguay
Peru
Philippines
Pitcairn Islands
Poland
Portugal
Puerto Rico
Q
Q",32
U.S._Virgin_Islands,"Aero Gorda,Coastal Air,Seaborne Airlines,",3
Uganda,"1Stock Aircraft Charter Services,Aerolink Uganda,Aim Air (Uganda),Air Serv Limited,MAF Uganda,Eagle Air (Uganda),Transafrik Uganda,Uganda Air Cargo,Entebbe Airways,Kush Air Uganda,Uganda Airlines[2],Premier Services East Africa[3],",12
Ukraine,"Bees Airline,Bravo Airways,Jonika Airlines,Motor Sich Airlines,SkyUp,Ukraine International Airlines,Yanair,",7
Uruguay,"Aeromﾃ｡s,Air Class Lineas Aereas,",2
Uzbekistan,"Uzbekistan Airways,Qanot Sharq,Uzbekistan Express,Humo Air,",4
