0,1,2
Indonesia,Jakarta,6571.316515552848
Turkey,Ankara,2649.272035836004
Chad,N'Djamena,4464.85571512076
Serbia,Belgrade,3800.223390944463
Ghana,Accra,6285.642847975271
Cyprus,Nicosia,2370.9292381958044
Kenya,Nairobi,3560.8518231282274
Bahrain,Manama,485.62998533408256
South Africa,Pretoria,6376.478970250242
South Africa,Cape Town,7647.72635862372
Azerbaijan,Baku,1753.8418193061818
East Timor,Dili,8473.43887050325
Guyana,Georgetown,11994.249923605963
Bosnia and Herzegovina,Sarajevo,3912.753675633579
Marshall Islands,Majuro,12228.56950241984
North Korea,Pyongyang,6640.220618687388
Romania,Bucharest,3379.9995899729956
Albania,Tirana,3714.0916280930296
Moldova,Chișinău,3359.5872024636224
Mongolia,Ulaanbaatar,5126.711108329545
Montenegro,Podgorica,3795.8817828269694
New Zealand,Wellington,14234.547243188472
Malta,Valletta,4047.685761476734
Nauru,Yaren District,12197.738647577118
Tuvalu,Funafuti,13808.174955601487
Barbados,Bridgetown,11778.364199198653
Samoa,Apia,14940.753342976219
Papua New Guinea,Port Moresby,10638.41103395449
South Africa,Bloemfontein,6796.749601066785
Vanuatu,Port Vila,13100.204168626153
Fiji,Suva,14126.345506585296
Tonga,Nuku'alofa,14860.336527196105
Solomon Islands,Honiara,11917.751370612714
Federated States of Micronesia,Palikir,10957.448662155291
Monaco,Monaco City,4762.8564684255525
Kiribati,South Tarawa,12696.402946465767
Federated States of Micronesia,Kolonia,10957.393758375434
Palau,Ngerulmud,8581.146925741623
