,country,number,item,item_id,shortform,pageid,wikidata_description
446,Tunisia,-279,Herillus,http://www.wikidata.org/entity/Q248975,wd:Q248975,13772765,Stoic philosopher
447,Tunisia,-274,Hamilcar Barca,http://www.wikidata.org/entity/Q185101,wd:Q185101,93809,Carthaginian general
448,Tunisia,-269,Hasdrubal the Fair,http://www.wikidata.org/entity/Q311598,wd:Q311598,4783191,Carthaginian military leader and politician
449,Tunisia,-250,Hanno the Elder,http://www.wikidata.org/entity/Q2265358,wd:Q2265358,4105402,Carthaginian general
450,Tunisia,-246,Hannibal,http://www.wikidata.org/entity/Q36456,wd:Q36456,13959,Carthaginian general during the Second Punic War with the Roman Republic
451,Tunisia,-244,Hasdrubal,http://www.wikidata.org/entity/Q311702,wd:Q311702,592825,"Carthaginian general in the Second Punic War, son of Hamilcar Barca, brother of Hannibal (died 207 BC)"
452,Tunisia,-242,Mago,http://www.wikidata.org/entity/Q335604,wd:Q335604,334462,Barcid Carthaginian who played an important role in the Second Punic War
453,Tunisia,-186,Clitomachus,http://www.wikidata.org/entity/Q466951,wd:Q466951,2041035,ancient Greek philosopher
454,Tunisia,-184,Terence,http://www.wikidata.org/entity/Q172048,wd:Q172048,30756,Roman comic playwright
455,Tunisia,-98,Cassius Dionysius,http://www.wikidata.org/entity/Q730789,wd:Q730789,7400240,ancient Greek agricultural writer of the 2nd century BC.
456,Turkey,-1800,Pithana,http://www.wikidata.org/entity/Q368841,wd:Q368841,1198177,Hittite king
457,Turkey,-1650,Labarna I,http://www.wikidata.org/entity/Q313312,wd:Q313312,1126346,Hittite king
458,Turkey,-1650,PU-Sarruma,http://www.wikidata.org/entity/Q599176,wd:Q599176,1198068,Hittite king
459,Turkey,-1567,Simeon,http://www.wikidata.org/entity/Q1773005,wd:Q1773005,5169324,Biblical character; second son of Jacob and Leah
460,Turkey,-1561,Joseph,http://www.wikidata.org/entity/Q145746,wd:Q145746,184794,"Biblical figure, son of Jacob and Rachel"
461,Turkey,-1350,Zannanza,http://www.wikidata.org/entity/Q1075313,wd:Q1075313,4312164,Hittite prince
462,Turkey,-1300,Tudhaliya IV,http://www.wikidata.org/entity/Q314361,wd:Q314361,1098022,Hittite King
463,Turkey,-1250,Maathorneferure,http://www.wikidata.org/entity/Q256430,wd:Q256430,2181806,"Hittite princess, Egyptian queen consort"
464,Turkey,-800,Hesiod,http://www.wikidata.org/entity/Q44233,wd:Q44233,13700,ancient Greek poet
465,Turkey,-700,Onomastus of Smyrna,http://www.wikidata.org/entity/Q7094480,wd:Q7094480,25100512,ancient Greek boxer
466,Turkey,-680,Callinus,http://www.wikidata.org/entity/Q334235,wd:Q334235,2690247,ancient Greek poet
467,Turkey,-669,Mimnermus,http://www.wikidata.org/entity/Q316129,wd:Q316129,161470,ancient Greek poet
468,Turkey,-650,Nabonidus,http://www.wikidata.org/entity/Q239414,wd:Q239414,256678,king of Babylon
469,Turkey,-650,Thrasybulus of Miletus,http://www.wikidata.org/entity/Q246853,wd:Q246853,3614002,ancient Greek tyrant
470,Ukraine,-430,Leukon of Bosporus,http://www.wikidata.org/entity/Q878546,wd:Q878546,33721249,"archon of the Bosporus, Theodosia, all Sindike"
471,Ukraine,-430,Satyros I of Bosporus,http://www.wikidata.org/entity/Q1058530,wd:Q1058530,18758638,Ruler of the Bosporan Kingdom
472,Ukraine,-324,Bion of Borysthenes,http://www.wikidata.org/entity/Q359231,wd:Q359231,1572206,ancient Greek philosopher
473,Ukraine,-150,Parisades V,http://www.wikidata.org/entity/Q2589830,wd:Q2589830,53647443,last Spartocid King of the Bosporan Kingdom
474,Andorra,68,Scorpus,http://www.wikidata.org/entity/Q7435425,wd:Q7435425,3035901,Roman charioteer
475,Portugal,68,Scorpus,http://www.wikidata.org/entity/Q7435425,wd:Q7435425,3035901,Roman charioteer
476,Andorra,500,Saint Lycerius,http://www.wikidata.org/entity/Q2061241,wd:Q2061241,25614502,French bishop and saint
477,Portugal,500,Saint Lycerius,http://www.wikidata.org/entity/Q2061241,wd:Q2061241,25614502,French bishop and saint
478,Andorra,563,Chindasuinth,http://www.wikidata.org/entity/Q334796,wd:Q334796,30864826,Visigothic King of Hispania
479,Portugal,563,Chindasuinth,http://www.wikidata.org/entity/Q334796,wd:Q334796,30864826,Visigothic King of Hispania
480,Andorra,875,Sueiro Belfaguer,http://www.wikidata.org/entity/Q10374684,wd:Q10374684,46318750,Portuguese medieval knight
481,Portugal,875,Sueiro Belfaguer,http://www.wikidata.org/entity/Q10374684,wd:Q10374684,46318750,Portuguese medieval knight
482,Andorra,950,Monio Viegas I de Ribadouro,http://www.wikidata.org/entity/Q20716676,wd:Q20716676,46555845,950-1022
483,Andorra,960,Aboazar Lovesendes,http://www.wikidata.org/entity/Q16142967,wd:Q16142967,46576656,960
484,Andorra,985,Echega Guiçoi,http://www.wikidata.org/entity/Q10269953,wd:Q10269953,46584891,politician
485,Andorra,1001,Garcia Moniz de Ribadouro,http://www.wikidata.org/entity/Q19895114,wd:Q19895114,46555483,politician
486,Andorra,1010,Gomes Echigues,http://www.wikidata.org/entity/Q10290457,wd:Q10290457,46584679,Portuguese politician
487,Andorra,1150,Fernán Gutiérrez de Castro,http://www.wikidata.org/entity/Q19894964,wd:Q19894964,46477749,politician
488,Andorra,1180,Fernán Gutiérrez de Castro,http://www.wikidata.org/entity/Q19894964,wd:Q19894964,46477749,politician
489,Andorra,1180,Pedro Bernaldez de Sahagun,http://www.wikidata.org/entity/Q20716701,wd:Q20716701,46575144,politician
490,Andorra,1733,Joaquín de Santiyán y Valdivielso,http://www.wikidata.org/entity/Q16206687,wd:Q16206687,64130926,Catholic bishop
491,Andorra,1753,Francesc Antoni de la Dueña y Cisneros,http://www.wikidata.org/entity/Q559215,wd:Q559215,769742,Catholic bishop (1753-1821)
492,Angola,1456,Afonso I of Kongo,http://www.wikidata.org/entity/Q383455,wd:Q383455,8397423,Ruler of the Kingdom of Kongo
493,Angola,1472,Afonso II of Kongo,http://www.wikidata.org/entity/Q2839850,wd:Q2839850,12302055,Manikongo of Kongo
494,Angola,1478,Pedro I of Kongo,http://www.wikidata.org/entity/Q2412791,wd:Q2412791,11224848,mwene Kongo
495,Angola,1501,Bernardo I of Kongo,http://www.wikidata.org/entity/Q2709636,wd:Q2709636,13910211,mwene Kongo
496,Angola,1501,Álvaro II of Kongo,http://www.wikidata.org/entity/Q2840566,wd:Q2840566,5600207,King of Kongo
497,Angola,1501,Álvaro I of Kongo,http://www.wikidata.org/entity/Q2840568,wd:Q2840568,2465146,King of Kongo 1568-1587
498,Angola,1503,Diogo I Nkumbi a Mpudi,http://www.wikidata.org/entity/Q3003988,wd:Q3003988,7901150,mwene Kongo
499,Angola,1505,Álvaro III of Kongo,http://www.wikidata.org/entity/Q2840567,wd:Q2840567,13925513,King of Kongo
500,Angola,1505,Bernardo II of Kongo,http://www.wikidata.org/entity/Q2898088,wd:Q2898088,13923763,Manikongo of Kongo
501,Angola,1518,Henrique I of Kongo,http://www.wikidata.org/entity/Q3010364,wd:Q3010364,13910289,Manikongo
502,Angola,1575,Pedro II of Kongo,http://www.wikidata.org/entity/Q3385521,wd:Q3385521,11225023,mwene Kongo
503,Angola,1581,Álvaro VI of Kongo,http://www.wikidata.org/entity/Q2720222,wd:Q2720222,19334354,king of Kongou
504,Angola,1583,Nzingha Mbande,http://www.wikidata.org/entity/Q467650,wd:Q467650,419490,17th-century queen regnant of the Ndongo and Matamba Kingdoms of the Mbundu people in Angola (1583-1663)
505,Angola,1600,Anthony Johnson,http://www.wikidata.org/entity/Q4772839,wd:Q4772839,8811082,"indentured servant, farmer, slaveholder"
506,Angola,1600,Ambrósio I of Kongo,http://www.wikidata.org/entity/Q2842433,wd:Q2842433,13972887,Ruler of the Kingdom of Kongo
507,Angola,1613,Álvaro V of Kongo,http://www.wikidata.org/entity/Q2840574,wd:Q2840574,27700471,Ruler king of Kongo
508,Angola,1615,Garcia II of Kongo,http://www.wikidata.org/entity/Q3095343,wd:Q3095343,4826737,ManiKongo of Kongo
509,Angola,1620,Álvaro IV of Kongo,http://www.wikidata.org/entity/Q2840564,wd:Q2840564,27700665,Ruler of the Kingdom of Kongo
510,Angola,1650,Garcia I of Kongo,http://www.wikidata.org/entity/Q3095344,wd:Q3095344,13973211,mwene Kongo
511,Antigua and Barbuda,1685,Lucy Chester Parke,http://www.wikidata.org/entity/Q43272603,wd:Q43272603,55817430,Antiguan plantation owner (1709-1770)
512,Antigua and Barbuda,1709,Lucy Chester Parke,http://www.wikidata.org/entity/Q43272603,wd:Q43272603,55817430,Antiguan plantation owner (1709-1770)
513,Antigua and Barbuda,1694,Samuel Martin,http://www.wikidata.org/entity/Q85799414,wd:Q85799414,61761386,British colonial planter
514,Antigua and Barbuda,1717,Joseph Warner,http://www.wikidata.org/entity/Q18759352,wd:Q18759352,57647733,British surgeon
515,Antigua and Barbuda,1718,Rebecca Protten,http://www.wikidata.org/entity/Q7301871,wd:Q7301871,3975806,American missionary
516,Antigua and Barbuda,1724,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
517,Antigua and Barbuda,1725,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
518,Dominica,1724,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
519,Dominica,1725,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
520,Antigua and Barbuda,1727,Valentine Morris,http://www.wikidata.org/entity/Q7910985,wd:Q7910985,15197025,West Indies merchant and Governor of Saint Vincent (1727–1789)
521,Antigua and Barbuda,1750,Lydia Byam,http://www.wikidata.org/entity/Q66813067,wd:Q66813067,60755411,botanical illustrator
522,Antigua and Barbuda,1751,Henrietta Liston,http://www.wikidata.org/entity/Q18730396,wd:Q18730396,55835567,British botanist (1751-1828)
523,Antigua and Barbuda,1755,Edward Stevens (diplomat),http://www.wikidata.org/entity/Q24013611,wd:Q24013611,50431492,American diplomat
524,Antigua and Barbuda,1758,James Gordon,http://www.wikidata.org/entity/Q21548600,wd:Q21548600,69070314,English politician (1758–1822)
525,Antigua and Barbuda,1768,Anne Hart Gilbert,http://www.wikidata.org/entity/Q42658546,wd:Q42658546,55707780,"Methodist writer, teacher and abolitionist from Antigua and Barbuda"
526,Antigua and Barbuda,1772,Robert Coates,http://www.wikidata.org/entity/Q1747746,wd:Q1747746,351740,British eccentric
527,Antigua and Barbuda,1790,William Harper,http://www.wikidata.org/entity/Q5790909,wd:Q5790909,3285415,American jurist and politician from South Carolina
528,Argentina,199,Ezequiel Montagna,http://www.wikidata.org/entity/Q22676592,wd:Q22676592,57360778,Argentinian association football player
529,Argentina,785,Musa ibn Musa ibn Qasi,http://www.wikidata.org/entity/Q2466263,wd:Q2466263,20205147,Leader of the Muwallad Banu Qasi
530,Argentina,1542,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
531,Bolivia,1542,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
532,Brazil,1542,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
533,Paraguay,1542,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
534,Uruguay,1542,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
535,Argentina,1580,Diego Pérez Moreno,http://www.wikidata.org/entity/Q19288515,wd:Q19288515,45271284,politician
536,Argentina,1590,Pedro Morales y Mercado,http://www.wikidata.org/entity/Q17084455,wd:Q17084455,40945071,Argentine politician
537,Argentina,1592,Francisco Maldonado da Silva,http://www.wikidata.org/entity/Q466558,wd:Q466558,3100862,Argentine physician
538,Australia,6,Annette Kellermann,http://www.wikidata.org/entity/Q274172,wd:Q274172,1115725,"Australian swimmer, vaudeville star, film actress and writer"
539,Australia,1609,Matthew Hale,http://www.wikidata.org/entity/Q130059,wd:Q130059,142668,"English barrister, judge and lawyer noted for his treatise Historia Placitorum Coronæ (1609–1676)"
540,Australia,1701,Frederick Hasselborough,http://www.wikidata.org/entity/Q2881362,wd:Q2881362,27898832,Australian sealer
541,Australia,1731,Augustus Alt,http://www.wikidata.org/entity/Q4821367,wd:Q4821367,9828249,British soldier and engineer
542,Australia,1749,Richard Dore,http://www.wikidata.org/entity/Q7325245,wd:Q7325245,11746597,Australian judge
543,Australia,1750,Pemulwuy,http://www.wikidata.org/entity/Q941321,wd:Q941321,1593664,Aboriginal  Australian political leader (c1750-1802)
544,Australia,1753,Thomas Jamison,http://www.wikidata.org/entity/Q2425018,wd:Q2425018,8449547,colonial Australian surgeon
545,Australia,1756,David Collins,http://www.wikidata.org/entity/Q931448,wd:Q931448,1528215,British colonial administrator (1756-1810)
546,Australia,1759,Arabanoo,http://www.wikidata.org/entity/Q623669,wd:Q623669,34297435,Indigenous Australian man forcibly abducted by European settlers to facilitate communication and relations between the Aborigines and the Europeans
547,Australia,1759,James Ruse,http://www.wikidata.org/entity/Q6142512,wd:Q6142512,318251,Australian farmer (1759-1837)
548,Australia,1760,Yarramundi,http://www.wikidata.org/entity/Q1307871,wd:Q1307871,2589517,Chief of the Richmond tribe
549,Australia,1761,Henry Fulton,http://www.wikidata.org/entity/Q15459257,wd:Q15459257,10193109,Australian schoolmaster
550,Australia,1762,James Bisset,http://www.wikidata.org/entity/Q6129813,wd:Q6129813,20468216,British artist (1762-1832)
551,Australia,1762,Lachlan Macquarie,http://www.wikidata.org/entity/Q467694,wd:Q467694,323691,Scottish British army officer and New South Wales colonial administrator (1762-1824)
552,Australia,1762,William Balmain,http://www.wikidata.org/entity/Q8005000,wd:Q8005000,1673643,Royal Navy surgeon (1762-1803)
553,Australia,1762,Thomas Watling,http://www.wikidata.org/entity/Q6233179,wd:Q6233179,21837911,Australian bird artist (1762-1814)
554,Australia,1764,Bennelong,http://www.wikidata.org/entity/Q817828,wd:Q817828,62822,Eora interlocutor with the British in Australia and the United Kingdom
555,Australia,1765,Richard Read Sr.,http://www.wikidata.org/entity/Q55648585,wd:Q55648585,51545321,Australian ticket-of-leave man and artist
556,Austria,250,Saint Florian,http://www.wikidata.org/entity/Q298845,wd:Q298845,372477,Christian saint
557,Austria,330,Romedius,http://www.wikidata.org/entity/Q45360,wd:Q45360,2183664,Austrian saint
558,Austria,601,Saint Erentrude,http://www.wikidata.org/entity/Q437387,wd:Q437387,8681533,Saint of the Roman Catholic Church
559,Austria,650,Rupert of Salzburg,http://www.wikidata.org/entity/Q44947,wd:Q44947,1655841,Frankish bishop
560,Austria,704,Saint Sturm,http://www.wikidata.org/entity/Q280476,wd:Q280476,30872193,Austrian saint
561,Austria,723,Arbeo of Freising,http://www.wikidata.org/entity/Q172523,wd:Q172523,3829666,Medieval bishop and author
562,Austria,926,"Burkhard, Margrave of Austria",http://www.wikidata.org/entity/Q694706,wd:Q694706,1116504,Ruler of Austria
563,Austria,1000,"Burkhard, Margrave of Austria",http://www.wikidata.org/entity/Q694706,wd:Q694706,1116504,Ruler of Austria
564,Austria,940,"Leopold I, Margrave of Austria",http://www.wikidata.org/entity/Q348137,wd:Q348137,1100652,Margrave of Austria
565,Austria,949,Gebhard of Constance,http://www.wikidata.org/entity/Q315693,wd:Q315693,14897067,Bishop of Constance
566,Austria,950,Poppo of Treffen,http://www.wikidata.org/entity/Q1391772,wd:Q1391772,5255067,Roman Catholic archbishop
567,Austria,1000,Poppo of Treffen,http://www.wikidata.org/entity/Q1391772,wd:Q1391772,5255067,Roman Catholic archbishop
568,Austria,965,"Henry I, Margrave of Austria",http://www.wikidata.org/entity/Q504543,wd:Q504543,1178532,Margrave of Austria from 994 to his death in 1018
569,Austria,970,"Conrad I, Duke of Carinthia",http://www.wikidata.org/entity/Q698264,wd:Q698264,4894338,duke of Carinthia from 1004
570,Austria,975,"Conrad I, Duke of Carinthia",http://www.wikidata.org/entity/Q698264,wd:Q698264,4894338,duke of Carinthia from 1004
571,Austria,1050,"Welf, Duke of Carinthia",http://www.wikidata.org/entity/Q567646,wd:Q567646,4870128,duke of Carinthia and margrave of Verona
572,Austria,1055,Ulrich von Eppenstein,http://www.wikidata.org/entity/Q1488083,wd:Q1488083,48861064,Roman Catholic patriarch
573,Austria,1060,Ava,http://www.wikidata.org/entity/Q66299,wd:Q66299,2750301,first known German poet
574,Azerbaijan,900,Muhammed I Shirvanshah,http://www.wikidata.org/entity/Q12842600,wd:Q12842600,35744540,shah of Shirvan
575,Azerbaijan,900,Haytham II Shirvanshah,http://www.wikidata.org/entity/Q5687302,wd:Q5687302,35744592,shah of Shirvan
576,Azerbaijan,900,Shirvanshah Ali,http://www.wikidata.org/entity/Q7499015,wd:Q7499015,35744825,shah of Shirvan
577,Azerbaijan,991,Yazid III Shirvanshah,http://www.wikidata.org/entity/Q8050611,wd:Q8050611,35745877,shah of Shirvan
578,Azerbaijan,1001,Masud ibn Namdar,http://www.wikidata.org/entity/Q6785642,wd:Q6785642,11766751,Kurdish writer
579,Azerbaijan,1089,Mahsati,http://www.wikidata.org/entity/Q291537,wd:Q291537,3619926,Iranian writer
580,Azerbaijan,1098,Shirvanshah Manuchehr III,http://www.wikidata.org/entity/Q4295292,wd:Q4295292,35748042,shah of Shirvan
581,Azerbaijan,1100,Abul'ala Ganjavi,http://www.wikidata.org/entity/Q5669565,wd:Q5669565,67725611,12th-century poet
582,Azerbaijan,1101,Akhsitan I ibn Minuchihr III,http://www.wikidata.org/entity/Q2505967,wd:Q2505967,24364646,shirvanshah king (12th century BC)
583,Azerbaijan,1107,Falaki Shirvani,http://www.wikidata.org/entity/Q3652466,wd:Q3652466,3201877,Persian poet
584,Azerbaijan,1120,Ajami Nakhchivani,http://www.wikidata.org/entity/Q2384994,wd:Q2384994,4649759,architect (1120-1300)
585,Azerbaijan,1120,Khaqani,http://www.wikidata.org/entity/Q368862,wd:Q368862,4786937,persian Poet
586,Azerbaijan,1130,Mkhitar Gosh,http://www.wikidata.org/entity/Q2622569,wd:Q2622569,3503712,Armenian priest and public figure (1130-1213)
587,The Bahamas,1756,"James Gambier, 1st Baron Gambier",http://www.wikidata.org/entity/Q721275,wd:Q721275,1027738,Admiral of the Royal Navy and Governor of Newfoundland (1756-1833)
588,Bahrain,200,Afira bint Abbad,http://www.wikidata.org/entity/Q33365278,wd:Q33365278,55200219,Arabic poet
589,Kuwait,200,Afira bint Abbad,http://www.wikidata.org/entity/Q33365278,wd:Q33365278,55200219,Arabic poet
590,Oman,200,Afira bint Abbad,http://www.wikidata.org/entity/Q33365278,wd:Q33365278,55200219,Arabic poet
591,Qatar,200,Afira bint Abbad,http://www.wikidata.org/entity/Q33365278,wd:Q33365278,55200219,Arabic poet
592,United Arab Emirates,200,Afira bint Abbad,http://www.wikidata.org/entity/Q33365278,wd:Q33365278,55200219,Arabic poet
593,Bahrain,540,Urwa ibn al-Ward,http://www.wikidata.org/entity/Q1400169,wd:Q1400169,62739409,"Jahili poet, tramps"
594,Kuwait,540,Urwa ibn al-Ward,http://www.wikidata.org/entity/Q1400169,wd:Q1400169,62739409,"Jahili poet, tramps"
595,Oman,540,Urwa ibn al-Ward,http://www.wikidata.org/entity/Q1400169,wd:Q1400169,62739409,"Jahili poet, tramps"
596,Qatar,540,Urwa ibn al-Ward,http://www.wikidata.org/entity/Q1400169,wd:Q1400169,62739409,"Jahili poet, tramps"
597,United Arab Emirates,540,Urwa ibn al-Ward,http://www.wikidata.org/entity/Q1400169,wd:Q1400169,62739409,"Jahili poet, tramps"
598,Bahrain,543,Tarafa,http://www.wikidata.org/entity/Q1047131,wd:Q1047131,2593128,Bahraini poet (0543-0569)
599,Bahrain,581,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
600,Kuwait,581,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
601,Oman,581,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
602,Qatar,581,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
603,United Arab Emirates,581,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
604,Bahrain,583,Sharhabeel ibn Hasana,http://www.wikidata.org/entity/Q3299394,wd:Q3299394,22288142,Muslim convert
605,Kuwait,583,Sharhabeel ibn Hasana,http://www.wikidata.org/entity/Q3299394,wd:Q3299394,22288142,Muslim convert
606,Oman,583,Sharhabeel ibn Hasana,http://www.wikidata.org/entity/Q3299394,wd:Q3299394,22288142,Muslim convert
607,Qatar,583,Sharhabeel ibn Hasana,http://www.wikidata.org/entity/Q3299394,wd:Q3299394,22288142,Muslim convert
608,United Arab Emirates,583,Sharhabeel ibn Hasana,http://www.wikidata.org/entity/Q3299394,wd:Q3299394,22288142,Muslim convert
609,Bahrain,584,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
610,Kuwait,584,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
611,Oman,584,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
612,Qatar,584,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
613,United Arab Emirates,584,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
614,Bahrain,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat
615,Kuwait,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat
616,Oman,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat
617,Qatar,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat
618,United Arab Emirates,600,Muezza,http://www.wikidata.org/entity/Q498787,wd:Q498787,2440927,Muhammad's favorite cat
619,Bahrain,600,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
620,Bahrain,700,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
621,Kuwait,600,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
622,Kuwait,700,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
623,Oman,600,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
624,Oman,700,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
625,Qatar,600,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
626,Qatar,700,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
627,United Arab Emirates,600,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
628,United Arab Emirates,700,Zayd al-Khayr,http://www.wikidata.org/entity/Q4165731,wd:Q4165731,4093109,Sahabah
629,Bahrain,600,Suraqa ibn Malik,http://www.wikidata.org/entity/Q7645423,wd:Q7645423,19419185,Pursued Muhammad
630,Kuwait,600,Suraqa ibn Malik,http://www.wikidata.org/entity/Q7645423,wd:Q7645423,19419185,Pursued Muhammad
631,Oman,600,Suraqa ibn Malik,http://www.wikidata.org/entity/Q7645423,wd:Q7645423,19419185,Pursued Muhammad
632,Qatar,600,Suraqa ibn Malik,http://www.wikidata.org/entity/Q7645423,wd:Q7645423,19419185,Pursued Muhammad
633,United Arab Emirates,600,Suraqa ibn Malik,http://www.wikidata.org/entity/Q7645423,wd:Q7645423,19419185,Pursued Muhammad
634,Bahrain,620,Abu Umamah al Bahili,http://www.wikidata.org/entity/Q4670407,wd:Q4670407,7188295,Sahabah
635,Kuwait,620,Abu Umamah al Bahili,http://www.wikidata.org/entity/Q4670407,wd:Q4670407,7188295,Sahabah
636,Oman,620,Abu Umamah al Bahili,http://www.wikidata.org/entity/Q4670407,wd:Q4670407,7188295,Sahabah
637,Qatar,620,Abu Umamah al Bahili,http://www.wikidata.org/entity/Q4670407,wd:Q4670407,7188295,Sahabah
638,United Arab Emirates,620,Abu Umamah al Bahili,http://www.wikidata.org/entity/Q4670407,wd:Q4670407,7188295,Sahabah
639,Bahrain,640,Isaac of Nineveh,http://www.wikidata.org/entity/Q462966,wd:Q462966,2536383,Eastern Orthodox saint
640,Bahrain,650,Al-Nabigha al-Ja'di,http://www.wikidata.org/entity/Q11905424,wd:Q11905424,52357573,Poet
641,Kuwait,650,Al-Nabigha al-Ja'di,http://www.wikidata.org/entity/Q11905424,wd:Q11905424,52357573,Poet
642,Oman,650,Al-Nabigha al-Ja'di,http://www.wikidata.org/entity/Q11905424,wd:Q11905424,52357573,Poet
643,Qatar,650,Al-Nabigha al-Ja'di,http://www.wikidata.org/entity/Q11905424,wd:Q11905424,52357573,Poet
644,United Arab Emirates,650,Al-Nabigha al-Ja'di,http://www.wikidata.org/entity/Q11905424,wd:Q11905424,52357573,Poet
645,Bahrain,700,Wahshi ibn Harb,http://www.wikidata.org/entity/Q2738852,wd:Q2738852,2397562,Killer
646,Kuwait,700,Wahshi ibn Harb,http://www.wikidata.org/entity/Q2738852,wd:Q2738852,2397562,Killer
647,Oman,700,Wahshi ibn Harb,http://www.wikidata.org/entity/Q2738852,wd:Q2738852,2397562,Killer
648,Qatar,700,Wahshi ibn Harb,http://www.wikidata.org/entity/Q2738852,wd:Q2738852,2397562,Killer
649,United Arab Emirates,700,Wahshi ibn Harb,http://www.wikidata.org/entity/Q2738852,wd:Q2738852,2397562,Killer
650,Bahrain,906,Abū-Tāhir Al-Jannābī,http://www.wikidata.org/entity/Q325220,wd:Q325220,16744725,Ruler of the Qurmatian State
651,Bahrain,1238,Al-Bahrani,http://www.wikidata.org/entity/Q6575496,wd:Q6575496,15806499,"A leading 13th Century Bahraini theologian, author and philosopher."
652,Bangladesh,982,atisha,http://www.wikidata.org/entity/Q320150,wd:Q320150,197866,Indian Buddhist scholar
653,Bangladesh,1550,Syed Sultan,http://www.wikidata.org/entity/Q13060133,wd:Q13060133,5836524,Bengali writer and poet during the 16th and 17th centuries
654,Bangladesh,1550,Chandravati,http://www.wikidata.org/entity/Q13057830,wd:Q13057830,31581198,Bengali poet
655,Bangladesh,1561,Pratapaditya,http://www.wikidata.org/entity/Q7238612,wd:Q7238612,24233501,Hindu king
656,Bangladesh,1620,Abdul Hakim,http://www.wikidata.org/entity/Q3351012,wd:Q3351012,2066532,Bangladeshi writer
657,Bangladesh,1643,Dom Antonio,http://www.wikidata.org/entity/Q81530376,wd:Q81530376,62777987,Missionary
658,Bangladesh,1691,Mir Jafar,http://www.wikidata.org/entity/Q3241725,wd:Q3241725,2717481,Nawab of Bengal
659,Bangladesh,1712,Shamsher Gazi,http://www.wikidata.org/entity/Q7487762,wd:Q7487762,31089829,Local Military Leader
660,Bangladesh,1716,Rani Bhabani,http://www.wikidata.org/entity/Q7292960,wd:Q7292960,2841086,Zamindar of Rajshahi
661,Bangladesh,1762,Zamor,http://www.wikidata.org/entity/Q8065891,wd:Q8065891,20703095,French revolutionary in Bengali origin
