scientist,scientistLabel,sitelinks,countryLabel,deathdate
http://www.wikidata.org/entity/Q3246667,Abdul Hamid,55,Pakistan,
http://www.wikidata.org/entity/Q57360,Hamad bin Khalifa Al Thani,55,Qatar,
http://www.wikidata.org/entity/Q22368,Chen Shui-bian,55,Taiwan,
http://www.wikidata.org/entity/Q3246667,Abdul Hamid,55,Bangladesh,
http://www.wikidata.org/entity/Q158500,Cevdet Sunay,55,Turkey,1982-05-22T00:00:00Z
http://www.wikidata.org/entity/Q238745,Adnan Menderes,55,Turkey,1961-09-17T00:00:00Z
http://www.wikidata.org/entity/Q152298,Gherman Titov,55,Russia,2000-09-20T00:00:00Z
http://www.wikidata.org/entity/Q157642,Vladimir Arnold,55,Russia,2010-06-03T00:00:00Z
http://www.wikidata.org/entity/Q187247,Alexander Karelin,55,Russia,
http://www.wikidata.org/entity/Q246722,Victor Pelevin,55,Russia,
http://www.wikidata.org/entity/Q253395,Bella Akhmadulina,55,Russia,2010-11-29T00:00:00Z
http://www.wikidata.org/entity/Q310873,Yuri Nikulin,55,Russia,1997-08-21T00:00:00Z
http://www.wikidata.org/entity/Q60068,Rajinikanth,55,India,
http://www.wikidata.org/entity/Q144732,Zakir Hussain,55,India,1969-05-03T00:00:00Z
http://www.wikidata.org/entity/Q228589,Kiran Desai,55,India,
http://www.wikidata.org/entity/Q16988,Liu Shaoqi,55,People's Republic of China,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16988,Liu Shaoqi,55,People's Republic of China,1969-11-12T00:00:00Z
http://www.wikidata.org/entity/Q99829,Zhao Ziyang,55,People's Republic of China,2005-01-17T00:00:00Z
http://www.wikidata.org/entity/Q1993,Masashi Kishimoto,54,Japan,
http://www.wikidata.org/entity/Q108602,Susumu Tonegawa,54,Japan,
http://www.wikidata.org/entity/Q110963,Koichi Tanaka,54,Japan,
http://www.wikidata.org/entity/Q130091,Takuji Yonemoto,54,Japan,
http://www.wikidata.org/entity/Q197878,Ryota Moriwaki,54,Japan,
http://www.wikidata.org/entity/Q210477,Yosuke Kashiwagi,54,Japan,
http://www.wikidata.org/entity/Q217734,Kenichi Fukui,54,Japan,1998-01-09T00:00:00Z
http://www.wikidata.org/entity/Q373211,Kazuyuki Toda,54,Japan,
http://www.wikidata.org/entity/Q380696,Tsuneyasu Miyamoto,54,Japan,
http://www.wikidata.org/entity/Q467206,Yoichi Doi,54,Japan,
http://www.wikidata.org/entity/Q467214,Hisato Sato,54,Japan,
http://www.wikidata.org/entity/Q467219,Koki Mizuno,54,Japan,
http://www.wikidata.org/entity/Q495803,Toshihiro Hattori,54,Japan,
http://www.wikidata.org/entity/Q495816,Maezono Masakiyo,54,Japan,
http://www.wikidata.org/entity/Q509079,Yuki Otsu,54,Japan,
http://www.wikidata.org/entity/Q513591,Shigeo Yaegashi,54,Japan,2011-05-02T00:00:00Z
http://www.wikidata.org/entity/Q543488,Ryuichi Sugiyama,54,Japan,
http://www.wikidata.org/entity/Q558804,Keisuke Tsuboi,54,Japan,
http://www.wikidata.org/entity/Q558831,Hideo Hashimoto,54,Japan,
http://www.wikidata.org/entity/Q558836,Ruy Ramos,54,Japan,
http://www.wikidata.org/entity/Q558849,Naotake Hanyu,54,Japan,
http://www.wikidata.org/entity/Q558921,Satoru Yamagishi,54,Japan,
http://www.wikidata.org/entity/Q558938,Takuya Honda,54,Japan,
http://www.wikidata.org/entity/Q616173,Eisuke Nakanishi,54,Japan,
http://www.wikidata.org/entity/Q713990,Hitoshi Sogahata,54,Japan,
http://www.wikidata.org/entity/Q733535,Sota Hirayama,54,Japan,
http://www.wikidata.org/entity/Q733555,Teruyuki Moniwa,54,Japan,
http://www.wikidata.org/entity/Q919924,Taizo Kawamoto,54,Japan,1985-09-20T00:00:00Z
http://www.wikidata.org/entity/Q982043,Naohiro Ishikawa,54,Japan,
http://www.wikidata.org/entity/Q982113,Mu Kanazaki,54,Japan,
http://www.wikidata.org/entity/Q1208340,Tsuyoshi Kitazawa,54,Japan,
http://www.wikidata.org/entity/Q1930704,Toshihide Saito,54,Japan,
http://www.wikidata.org/entity/Q1365312,Takuya Takagi,54,Japan,
http://www.wikidata.org/entity/Q1395821,Hideto Takahashi,54,Japan,
http://www.wikidata.org/entity/Q2023680,Takaji Mori,54,Japan,2011-07-17T00:00:00Z
http://www.wikidata.org/entity/Q2062337,Rihei Sano,54,Japan,1992-03-26T00:00:00Z
http://www.wikidata.org/entity/Q2169229,Norihiro Nishi,54,Japan,
http://www.wikidata.org/entity/Q2360065,Wagner Lopes,54,Japan,
http://www.wikidata.org/entity/Q2360077,Yasuyuki Kuwahara,54,Japan,2017-03-01T00:00:00Z
http://www.wikidata.org/entity/Q2373160,Mitsuo Kamata,54,Japan,
http://www.wikidata.org/entity/Q2428438,Kenta Hasegawa,54,Japan,
http://www.wikidata.org/entity/Q2522383,Koichi Oita,54,Japan,1996-09-11T00:00:00Z
http://www.wikidata.org/entity/Q2535499,Tadao Horie,54,Japan,2003-03-29T00:00:00Z
http://www.wikidata.org/entity/Q2535896,Shoichi Nishimura,54,Japan,1998-03-22T00:00:00Z
http://www.wikidata.org/entity/Q3943155,Ryota Oshima,54,Japan,
http://www.wikidata.org/entity/Q191123,Levi Eshkol,54,Israel,1969-02-26T00:00:00Z
http://www.wikidata.org/entity/Q232302,Avram Hershko,54,Israel,
http://www.wikidata.org/entity/Q186329,Mika,54,Lebanon,
http://www.wikidata.org/entity/Q214289,Michelle Yeoh,54,Malaysia,
http://www.wikidata.org/entity/Q194161,Aung San,54,Myanmar,1947-07-19T00:00:00Z
http://www.wikidata.org/entity/Q152052,Yousaf Raza Gillani,54,Pakistan,
http://www.wikidata.org/entity/Q6737124,Maithripala Sirisena,54,Sri Lanka,
http://www.wikidata.org/entity/Q315528,Lee Teng-hui,54,Taiwan,2020-07-30T00:00:00Z
http://www.wikidata.org/entity/Q496051,Kim Yong-sik,54,South Korea,1985-03-08T00:00:00Z
http://www.wikidata.org/entity/Q7137681,Park Chan-yeol,54,South Korea,
http://www.wikidata.org/entity/Q15934116,Kang Seul-gi,54,South Korea,
http://www.wikidata.org/entity/Q212733,Joseph Estrada,54,Philippines,
http://www.wikidata.org/entity/Q181938,Mehmet Ali Aﾄ・ca,54,Turkey,
http://www.wikidata.org/entity/Q192974,Hakan ﾅ・ﾃｼkﾃｼr,54,Turkey,
http://www.wikidata.org/entity/Q270698,Beren Saat,54,Turkey,
http://www.wikidata.org/entity/Q315309,ﾄｰlhan Mansﾄｱz,54,Turkey,
http://www.wikidata.org/entity/Q192064,Svetlana Kuznetsova,54,Russia,
http://www.wikidata.org/entity/Q208116,Sergey Mikhalkov,54,Russia,2009-08-27T00:00:00Z
http://www.wikidata.org/entity/Q270951,Alsou,54,Russia,
http://www.wikidata.org/entity/Q312480,Leonid Gaidai,54,Russia,1993-11-19T00:00:00Z
http://www.wikidata.org/entity/Q156333,J.B.S. Haldane,54,India,1964-12-01T00:00:00Z
http://www.wikidata.org/entity/Q158745,Juhi Chawla,54,India,
http://www.wikidata.org/entity/Q250165,Sarojini Naidu,54,India,1949-03-02T00:00:00Z
http://www.wikidata.org/entity/Q270665,Shilpa Poppadom,54,India,
http://www.wikidata.org/entity/Q275146,P. V. Narasimha Rao,54,India,2004-12-23T00:00:00Z
http://www.wikidata.org/entity/Q8460832,Liu Gang,54,People's Republic of China,
http://www.wikidata.org/entity/Q55190,Sergei Bondarchuk,54,Russia,1994-10-20T00:00:00Z
http://www.wikidata.org/entity/Q16741739,Lila Tretikov,54,Russia,
http://www.wikidata.org/entity/Q153509,Makarios III,54,Cyprus,1977-08-03T00:00:00Z
http://www.wikidata.org/entity/Q200776,Tassos Papadopoulos,54,Cyprus,2008-12-12T00:00:00Z
http://www.wikidata.org/entity/Q156322,Katie Melua,54,Georgia,
http://www.wikidata.org/entity/Q600,Ichiro Suzuki,53,Japan,
http://www.wikidata.org/entity/Q310592,Mohammad-Ali Rajai,53,Iran,1981-08-30T00:00:00Z
http://www.wikidata.org/entity/Q190141,Kanﾅ・ Jigorﾅ・,53,Japan,1938-05-04T00:00:00Z
http://www.wikidata.org/entity/Q205967,Kazuya Yamamura,53,Japan,
http://www.wikidata.org/entity/Q208582,Akira Toriyama,53,Japan,
http://www.wikidata.org/entity/Q286250,Masao Uchino,53,Japan,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q418769,Akira Kitaguchi,53,Japan,
http://www.wikidata.org/entity/Q496057,Tomokazu Myojin,53,Japan,
http://www.wikidata.org/entity/Q507062,Yuichiro Nagai,53,Japan,
http://www.wikidata.org/entity/Q523341,Tatsuya Tanaka,53,Japan,
http://www.wikidata.org/entity/Q530844,Atsuhiro Miura,53,Japan,
http://www.wikidata.org/entity/Q549513,Makoto Tanaka,53,Japan,
http://www.wikidata.org/entity/Q558814,Masahiko Inoha,53,Japan,
http://www.wikidata.org/entity/Q558825,Masashi Motoyama,53,Japan,
http://www.wikidata.org/entity/Q558862,Daigo Kobayashi,53,Japan,
http://www.wikidata.org/entity/Q558896,Keita Suzuki,53,Japan,
http://www.wikidata.org/entity/Q558925,Yuzo Kurihara,53,Japan,
http://www.wikidata.org/entity/Q600968,Hiroki Mizumoto,53,Japan,
http://www.wikidata.org/entity/Q613757,Daiki Takamatsu,53,Japan,
http://www.wikidata.org/entity/Q614306,Yasuo Suzuki,53,Japan,2000-08-01T00:00:00Z
http://www.wikidata.org/entity/Q617946,Hiroshi Katayama,53,Japan,
http://www.wikidata.org/entity/Q678173,Akinori Nishizawa,53,Japan,
http://www.wikidata.org/entity/Q732955,Tatsuhiko Kubo,53,Japan,
http://www.wikidata.org/entity/Q733014,Naoya Kikuchi,53,Japan,
http://www.wikidata.org/entity/Q733462,Toshiya Fujita,53,Japan,
http://www.wikidata.org/entity/Q733471,Masahiro Fukuda,53,Japan,
http://www.wikidata.org/entity/Q733503,Ryota Tsuzuki,53,Japan,
http://www.wikidata.org/entity/Q945323,Kota Yoshihara,53,Japan,
http://www.wikidata.org/entity/Q945683,Ikuo Matsumoto,53,Japan,
http://www.wikidata.org/entity/Q964893,Mitsuru Nagata,53,Japan,
http://www.wikidata.org/entity/Q981999,Ryuzo Morioka,53,Japan,
http://www.wikidata.org/entity/Q982115,Daisuke Ichikawa,53,Japan,
http://www.wikidata.org/entity/Q982127,Akira Matsunaga,53,Japan,1943-01-20T00:00:00Z
http://www.wikidata.org/entity/Q1207879,Hideaki Kitajima,53,Japan,
http://www.wikidata.org/entity/Q1817515,Motoo Tatsuhara,53,Japan,1984-11-01T00:00:00Z
http://www.wikidata.org/entity/Q1871266,Naoemon Shimizu,53,Japan,1945-08-06T00:00:00Z
http://www.wikidata.org/entity/Q1890101,Masakuni Yamamoto,53,Japan,
http://www.wikidata.org/entity/Q1939809,Takayuki Chano,53,Japan,
http://www.wikidata.org/entity/Q1365274,Tetsuji Hashiratani,53,Japan,
http://www.wikidata.org/entity/Q1975426,Hisashi Kurosaki,53,Japan,
http://www.wikidata.org/entity/Q1976872,Shigeyoshi Mochizuki,53,Japan,
http://www.wikidata.org/entity/Q2025000,Kenzo Yokoyama,53,Japan,
http://www.wikidata.org/entity/Q2072697,Masashi Watanabe,53,Japan,1995-12-07T00:00:00Z
http://www.wikidata.org/entity/Q2099212,Kazuya Maekawa,53,Japan,
http://www.wikidata.org/entity/Q2152563,Yoshitada Yamaguchi,53,Japan,
http://www.wikidata.org/entity/Q2213316,Yasuto Honda,53,Japan,
http://www.wikidata.org/entity/Q2230624,Nobuhisa Yamada,53,Japan,
http://www.wikidata.org/entity/Q2249084,Aritatsu Ogi,53,Japan,
http://www.wikidata.org/entity/Q2277626,Daijiro Takakuwa,53,Japan,
http://www.wikidata.org/entity/Q2281403,Takeshi Kamo,53,Japan,2004-03-26T00:00:00Z
http://www.wikidata.org/entity/Q2313887,Satoshi Tsunami,53,Japan,
http://www.wikidata.org/entity/Q2314068,Yasuhiro Hato,53,Japan,
http://www.wikidata.org/entity/Q2314092,Tomoyuki Sakai,53,Japan,
http://www.wikidata.org/entity/Q2314160,Takumi Horiike,53,Japan,
http://www.wikidata.org/entity/Q2321731,Shigeyoshi Suzuki,53,Japan,1971-12-20T00:00:00Z
http://www.wikidata.org/entity/Q2360052,Kiyoshi Tomizawa,53,Japan,
http://www.wikidata.org/entity/Q2360124,Eizo Yuguchi,53,Japan,2003-02-02T00:00:00Z
http://www.wikidata.org/entity/Q2360139,Ryozo Suzuki,53,Japan,
http://www.wikidata.org/entity/Q2381480,Masakatsu Miyamoto,53,Japan,2002-05-07T00:00:00Z
http://www.wikidata.org/entity/Q2427312,Teruki Miyamoto,53,Japan,2000-02-02T00:00:00Z
http://www.wikidata.org/entity/Q2427681,Shigetatsu Matsunaga,53,Japan,
http://www.wikidata.org/entity/Q2428455,Yoshihiro Natsuka,53,Japan,
http://www.wikidata.org/entity/Q2464415,Yoshiteru Yamashita,53,Japan,
http://www.wikidata.org/entity/Q2464424,Daisuke Oku,53,Japan,2014-10-17T00:00:00Z
http://www.wikidata.org/entity/Q2464437,Takuya Yamada,53,Japan,
http://www.wikidata.org/entity/Q2464450,Kenichi Uemura,53,Japan,
http://www.wikidata.org/entity/Q2488587,Yasuharu Sorimachi,53,Japan,
http://www.wikidata.org/entity/Q2535466,Saburo Kawabuchi,53,Japan,
http://www.wikidata.org/entity/Q2535768,Shizuo Miyama,53,Japan,http://www.wikidata.org/.well-known/genid/471f9636f7676633ee5401996cedbc9f
http://www.wikidata.org/entity/Q2535806,Tokutaro Ukon,53,Japan,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2535823,Shogo Kamo,53,Japan,1977-09-14T00:00:00Z
http://www.wikidata.org/entity/Q2535843,Teizo Takeuchi,53,Japan,1946-04-12T00:00:00Z
http://www.wikidata.org/entity/Q2535854,Yukio Goto,53,Japan,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2537779,Naoto Otake,53,Japan,
http://www.wikidata.org/entity/Q2572970,Keiji Kaimoto,53,Japan,
http://www.wikidata.org/entity/Q2573543,Tomoyuki Hirase,53,Japan,
http://www.wikidata.org/entity/Q2573562,Takashi Shimoda,53,Japan,
http://www.wikidata.org/entity/Q2573575,Toshinobu Katsuya,53,Japan,
http://www.wikidata.org/entity/Q17410819,Fuad Masum,53,Iraq,
http://www.wikidata.org/entity/Q58311,Avigdor Lieberman,53,Israel,
http://www.wikidata.org/entity/Q201204,Dana International,53,Israel,
http://www.wikidata.org/entity/Q6832227,Michael Levitt,53,Israel,
http://www.wikidata.org/entity/Q57441,Ram Baran Yadav,53,Nepal,
http://www.wikidata.org/entity/Q204019,M.I.A.,53,Sri Lanka,
http://www.wikidata.org/entity/Q215076,Vanessa-Mae,53,Thailand,
http://www.wikidata.org/entity/Q379827,Prem Tinsulanonda,53,Thailand,2019-05-26T00:00:00Z
http://www.wikidata.org/entity/Q233969,Le Duc Tho,53,Vietnam,1990-10-13T00:00:00Z
http://www.wikidata.org/entity/Q485784,Ha Seok-jin,53,South Korea,
http://www.wikidata.org/entity/Q242651,Roh Tae-woo,53,South Korea,2021-10-26T00:00:00Z
http://www.wikidata.org/entity/Q17160970,Shogo Taniguchi,53,Japan,
http://www.wikidata.org/entity/Q22338877,Jungkook,53,South Korea,
http://www.wikidata.org/entity/Q153620,Amﾄ・nullﾄ・h Khﾄ・n,53,Afghanistan,1960-04-25T00:00:00Z
http://www.wikidata.org/entity/Q21061207,Satoshi ﾅ・mura,53,Japan,
http://www.wikidata.org/entity/Q1503,Manuel L. Quezon,53,Philippines,1944-08-01T00:00:00Z
http://www.wikidata.org/entity/Q44118,Hamit Altﾄｱntop,53,Turkey,
http://www.wikidata.org/entity/Q211379,Sayyid Qutb,53,Egypt,1966-08-29T00:00:00Z
http://www.wikidata.org/entity/Q238514,Nawal El Saadawi,53,Egypt,2021-03-21T00:00:00Z
http://www.wikidata.org/entity/Q147425,Viktor Zubkov,53,Russia,
http://www.wikidata.org/entity/Q217198,Sergey Karjakin,53,Russia,
http://www.wikidata.org/entity/Q10218,Rahul Gandhi,53,India,
http://www.wikidata.org/entity/Q191311,Lakshmi Mittal,53,India,
http://www.wikidata.org/entity/Q297950,R. Venkataraman,53,India,2009-01-27T00:00:00Z
http://www.wikidata.org/entity/Q313956,Anil Kapoor,53,India,
http://www.wikidata.org/entity/Q465208,Jhumpa Lahiri,53,India,
http://www.wikidata.org/entity/Q55430,Zhang Yimou,53,People's Republic of China,
http://www.wikidata.org/entity/Q11667,Elena Dementieva,53,Russia,
http://www.wikidata.org/entity/Q438839,Aleksandr Dugin,53,Russia,
http://www.wikidata.org/entity/Q511502,Ilia II of Georgia,53,Georgia,
http://www.wikidata.org/entity/Q215076,Vanessa-Mae,53,Singapore,
http://www.wikidata.org/entity/Q317824,Kim Jong-nam,53,North Korea,2017-02-13T00:00:00Z
http://www.wikidata.org/entity/Q1652493,Sushma Swaraj,53,India,2019-08-06T00:00:00Z
http://www.wikidata.org/entity/Q178713,Isao Takahata,52,Japan,2018-04-05T00:00:00Z
http://www.wikidata.org/entity/Q233499,Yoshirﾅ・ Mori,52,Japan,
http://www.wikidata.org/entity/Q252785,Kﾅ・nosuke Matsushita,52,Japan,1989-04-27T00:00:00Z
http://www.wikidata.org/entity/Q576702,Takahiro Futagawa,52,Japan,
http://www.wikidata.org/entity/Q582606,Hiroshige Yanagimoto,52,Japan,
http://www.wikidata.org/entity/Q589213,Sachi Kagawa,52,Japan,http://www.wikidata.org/.well-known/genid/73b9fb6556cbfec120d97501c0f0948b
http://www.wikidata.org/entity/Q418121,Akihiro Ienaga,52,Japan,
http://www.wikidata.org/entity/Q558944,Yasuhiko Okudera,52,Japan,
http://www.wikidata.org/entity/Q603478,Ryuzo Shimizu,52,Japan,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q613994,Ken Naganuma,52,Japan,2008-06-02T00:00:00Z
http://www.wikidata.org/entity/Q652897,Nobuhiro Takeda,52,Japan,
http://www.wikidata.org/entity/Q654936,Shozo Tsugitani,52,Japan,1978-06-02T00:00:00Z
http://www.wikidata.org/entity/Q660722,Kikuzo Kisaka,52,Japan,http://www.wikidata.org/.well-known/genid/077a488d7f6ed2aea90c9b5913470ab5
http://www.wikidata.org/entity/Q732967,Hiromitsu Isogai,52,Japan,
http://www.wikidata.org/entity/Q763876,Takahagi Yojiro,52,Japan,
http://www.wikidata.org/entity/Q763939,Daiki Niwa,52,Japan,
http://www.wikidata.org/entity/Q765077,Shiro Azumi,52,Japan,http://www.wikidata.org/.well-known/genid/a586efe38a3e95de66913507b7e02723
http://www.wikidata.org/entity/Q767675,Tsukasa Hosaka,52,Japan,2018-01-21T00:00:00Z
http://www.wikidata.org/entity/Q924622,Yoshio Furukawa,52,Japan,
http://www.wikidata.org/entity/Q947777,Yoshio Fujiwara,52,Japan,http://www.wikidata.org/.well-known/genid/65e5f3b24fa2df4c3148f4b45e1f86ef
http://www.wikidata.org/entity/Q958959,Isao Iwabuchi,52,Japan,2003-04-16T00:00:00Z
http://www.wikidata.org/entity/Q982010,Ryuzo Hiraki,52,Japan,2009-01-02T00:00:00Z
http://www.wikidata.org/entity/Q982151,Kazumichi Takagi,52,Japan,
http://www.wikidata.org/entity/Q982153,Kazuma Watanabe,52,Japan,
http://www.wikidata.org/entity/Q1151134,Masato Kudo,52,Japan,
http://www.wikidata.org/entity/Q1866764,Masahiro Hamazaki,52,Japan,2011-10-10T00:00:00Z
http://www.wikidata.org/entity/Q1870823,Yukio Shimomura,52,Japan,
http://www.wikidata.org/entity/Q1928712,Setsu Sawagata,52,Japan,http://www.wikidata.org/.well-known/genid/4ef25e60d12488d01a0cc593f51c22a9
http://www.wikidata.org/entity/Q1377200,Shigemaru Takenokoshi,52,Japan,1980-10-06T00:00:00Z
http://www.wikidata.org/entity/Q1974666,Go Oiwa,52,Japan,
http://www.wikidata.org/entity/Q1977508,Shumpei Inoue,52,Japan,http://www.wikidata.org/.well-known/genid/b1907fdf67ac8aaadd3eca961e9644b6
http://www.wikidata.org/entity/Q2055021,Tadao Kobayashi,52,Japan,
http://www.wikidata.org/entity/Q2076746,Toshio Hirabayashi,52,Japan,http://www.wikidata.org/.well-known/genid/00b93dcf74743e27cc66df5141d3a157
http://www.wikidata.org/entity/Q2086093,Yasutoshi Miura,52,Japan,
http://www.wikidata.org/entity/Q2186051,Michihiro Ozawa,52,Japan,
http://www.wikidata.org/entity/Q2189088,Katsumi Oenoki,52,Japan,
http://www.wikidata.org/entity/Q2231813,Yasuo Takamori,52,Japan,2016-02-03T00:00:00Z
http://www.wikidata.org/entity/Q2286856,Toshihiro Yamaguchi,52,Japan,
http://www.wikidata.org/entity/Q2294938,Waichiro Omura,52,Japan,
http://www.wikidata.org/entity/Q2295342,Osamu Maeda,52,Japan,
http://www.wikidata.org/entity/Q2301446,Takahiro Yamada,52,Japan,
http://www.wikidata.org/entity/Q2308310,Kenichi Shimokawa,52,Japan,
http://www.wikidata.org/entity/Q2313873,Shunichi Kumai,52,Japan,http://www.wikidata.org/.well-known/genid/d71a22c21269b7f348f2f966e15dcb2c
http://www.wikidata.org/entity/Q2314988,Kazuaki Tasaka,52,Japan,
http://www.wikidata.org/entity/Q2360093,Shunichiro Okano,52,Japan,2017-02-02T00:00:00Z
http://www.wikidata.org/entity/Q2399721,Shinkichi Kikuchi,52,Japan,
http://www.wikidata.org/entity/Q2405877,Kakuichi Mimura,52,Japan,
http://www.wikidata.org/entity/Q2805226,Yuki Muto,52,Japan,
http://www.wikidata.org/entity/Q2407544,Ryuji Michiki,52,Japan,
http://www.wikidata.org/entity/Q2427293,Yoshiyuki Matsuyama,52,Japan,
http://www.wikidata.org/entity/Q2447215,Hideto Suzuki,52,Japan,
http://www.wikidata.org/entity/Q2485842,George Yonashiro,52,Japan,
http://www.wikidata.org/entity/Q2522294,Takashi Takabayashi,52,Japan,2009-12-27T00:00:00Z
http://www.wikidata.org/entity/Q2522559,Masanori Tokita,52,Japan,2004-03-05T00:00:00Z
http://www.wikidata.org/entity/Q2535406,Hisao Kami,52,Japan,
http://www.wikidata.org/entity/Q2535778,Chikara Fujimoto,52,Japan,
http://www.wikidata.org/entity/Q2538169,Mitsunori Yoshida,52,Japan,
http://www.wikidata.org/entity/Q2538178,Yuji Sakakura,52,Japan,
http://www.wikidata.org/entity/Q256506,Rabia of Basri,52,Iraq,0801-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315214,Tariq Aziz,52,Iraq,2015-06-05T00:00:00Z
http://www.wikidata.org/entity/Q315927,Masoud Barzani,52,Iraq,
http://www.wikidata.org/entity/Q4023294,Yuya Kubo,52,Japan,
http://www.wikidata.org/entity/Q208477,Moshe Sharett,52,Israel,1965-06-07T00:00:00Z
http://www.wikidata.org/entity/Q208477,Moshe Sharett,52,Israel,1965-07-07T00:00:00Z
http://www.wikidata.org/entity/Q983258,Isaac Herzog,52,Israel,
http://www.wikidata.org/entity/Q774155,Nancy Ajram,52,Lebanon,
http://www.wikidata.org/entity/Q380787,Adunis,52,Lebanon,
http://www.wikidata.org/entity/Q296317,Tunku Abdul Rahman,52,Malaysia,1990-12-06T00:00:00Z
http://www.wikidata.org/entity/Q312849,Mongkut,52,Thailand,1868-10-01T00:00:00Z
http://www.wikidata.org/entity/Q318458,Nguyen Phu Trong,52,Vietnam,
http://www.wikidata.org/entity/Q495980,Bong Joon-ho,52,South Korea,
http://www.wikidata.org/entity/Q17230437,Yusuke Minagawa,52,Japan,
http://www.wikidata.org/entity/Q298434,Jamal al-Din al-Afghani,52,Afghanistan,1897-03-09T00:00:00Z
http://www.wikidata.org/entity/Q6761526,Maria Ressa,52,Philippines,
http://www.wikidata.org/entity/Q149067,Pavel Durov,52,Russia,
http://www.wikidata.org/entity/Q182654,Valentina Matviyenko,52,Russia,
http://www.wikidata.org/entity/Q189008,Konstantin Zyryanov,52,Russia,
http://www.wikidata.org/entity/Q207705,Yevgeny Kafelnikov,52,Russia,
http://www.wikidata.org/entity/Q228584,Svetlana Alliluyeva,52,Russia,2011-11-22T00:00:00Z
http://www.wikidata.org/entity/Q239652,Bulat Okudzhava,52,Russia,1997-06-12T00:00:00Z
http://www.wikidata.org/entity/Q270529,Yevgeny Primakov,52,Russia,2015-06-26T00:00:00Z
http://www.wikidata.org/entity/Q311019,Boris Berezovsky,52,Russia,2013-03-23T00:00:00Z
http://www.wikidata.org/entity/Q146929,Ajay Devgn,52,India,
http://www.wikidata.org/entity/Q255076,Sushmita Sen,52,India,
http://www.wikidata.org/entity/Q290438,Lara Dutta,52,India,
http://www.wikidata.org/entity/Q464578,Karisma Kapoor,52,India,
http://www.wikidata.org/entity/Q19217,Carrie Lam,52,People's Republic of China,
http://www.wikidata.org/entity/Q236017,Jiang Qing,52,People's Republic of China,1991-05-14T00:00:00Z
http://www.wikidata.org/entity/Q21078321,Chloﾃｩ Zhao,52,People's Republic of China,
http://www.wikidata.org/entity/Q1076041,Natasha Korolyova,52,Russia,
http://www.wikidata.org/entity/Q154586,Levon Aronian,52,Armenia,
http://www.wikidata.org/entity/Q862086,Indians,52,India,
http://www.wikidata.org/entity/Q1063412,Ranbir Kapoor,52,India,
http://www.wikidata.org/entity/Q328782,Rashid-al-Din Hamadani,51,Iran,1318-07-26T00:00:00Z
http://www.wikidata.org/entity/Q17519,Anousheh Ansari,51,Iran,
http://www.wikidata.org/entity/Q159416,Naser al-Din Shah Qajar,51,Iran,1896-05-01T00:00:00Z
http://www.wikidata.org/entity/Q164111,Farah Pahlavi,51,Iran,
http://www.wikidata.org/entity/Q208220,Tadao Ando,51,Japan,
http://www.wikidata.org/entity/Q283914,Yuto Sato,51,Japan,
http://www.wikidata.org/entity/Q284584,Mitsugu Nomura,51,Japan,
http://www.wikidata.org/entity/Q303182,Teruaki Kurobe,51,Japan,
http://www.wikidata.org/entity/Q303940,Kentaro Sawada,51,Japan,
http://www.wikidata.org/entity/Q304594,Naoki Sakai,51,Japan,
http://www.wikidata.org/entity/Q578228,Michiyo Taki,51,Japan,http://www.wikidata.org/.well-known/genid/2ecc2e2eb6287f3f1628e77e213358dc
http://www.wikidata.org/entity/Q601466,Shuhei Terada,51,Japan,
http://www.wikidata.org/entity/Q732991,Satoshi Yamaguchi,51,Japan,
http://www.wikidata.org/entity/Q733575,Daisuke Sakata,51,Japan,
http://www.wikidata.org/entity/Q738376,Tsukasa Umesaki,51,Japan,
http://www.wikidata.org/entity/Q763284,Akira Nozawa,51,Japan,http://www.wikidata.org/.well-known/genid/9b855571d576c267747c261ed36d2f01
http://www.wikidata.org/entity/Q775422,Kazuki Ganaha,51,Japan,
http://www.wikidata.org/entity/Q971423,Kiyonosuke Marutani,51,Japan,http://www.wikidata.org/.well-known/genid/6699c7490177cbac655398dd110ac6c1
http://www.wikidata.org/entity/Q981991,Naoshi Nakamura,51,Japan,
http://www.wikidata.org/entity/Q981994,Yuzo Tashiro,51,Japan,
http://www.wikidata.org/entity/Q982027,Takeshi Aoki,51,Japan,
http://www.wikidata.org/entity/Q982117,Koji Yamase,51,Japan,
http://www.wikidata.org/entity/Q982124,Chikashi Masuda,51,Japan,
http://www.wikidata.org/entity/Q982139,Hayuma Tanaka,51,Japan,
http://www.wikidata.org/entity/Q982155,Kunimitsu Sekiguchi,51,Japan,
http://www.wikidata.org/entity/Q982161,Naoki Yamada,51,Japan,
http://www.wikidata.org/entity/Q1877649,Ichiji Otani,51,Japan,2007-11-23T00:00:00Z
http://www.wikidata.org/entity/Q1917370,Shigeru Takahashi,51,Japan,http://www.wikidata.org/.well-known/genid/ceeba417c839db4daecf5c426987043d
http://www.wikidata.org/entity/Q1366012,Kazuhiko Chiba,51,Japan,
http://www.wikidata.org/entity/Q1964371,Ryoichi Kawakatsu,51,Japan,
