Source.Name,river,riverLabel,country,countryLabel,length
query (3).csv,http://www.wikidata.org/entity/Q845988,Osam,http://www.wikidata.org/entity/Q403,Serbia,314
query (3).csv,http://www.wikidata.org/entity/Q1161204,San Juan River,http://www.wikidata.org/entity/Q811,Nicaragua,192
query (3).csv,http://www.wikidata.org/entity/Q845960,Yug,http://www.wikidata.org/entity/Q159,Russia,574
query (3).csv,http://www.wikidata.org/entity/Q21211481,Q21211481,http://www.wikidata.org/entity/Q43,Turkey,785
query (3).csv,http://www.wikidata.org/entity/Q770193,Dim River,http://www.wikidata.org/entity/Q43,Turkey,60
query (3).csv,http://www.wikidata.org/entity/Q3775655,Limonlu Çayı,http://www.wikidata.org/entity/Q43,Turkey,60
query (3).csv,http://www.wikidata.org/entity/Q16393838,Q16393838,http://www.wikidata.org/entity/Q43,Turkey,52
query (3).csv,http://www.wikidata.org/entity/Q16951738,Mezitli River,http://www.wikidata.org/entity/Q43,Turkey,20
query (3).csv,http://www.wikidata.org/entity/Q13114832,Velliyar river,http://www.wikidata.org/entity/Q668,India,15
query (3).csv,http://www.wikidata.org/entity/Q11968509,Farelva,http://www.wikidata.org/entity/Q20,Norway,338368
query (3).csv,http://www.wikidata.org/entity/Q1194505,Edo River,http://www.wikidata.org/entity/Q17,Japan,595
query (3).csv,http://www.wikidata.org/entity/Q153675,Manavgat River,http://www.wikidata.org/entity/Q43,Turkey,93
query (3).csv,http://www.wikidata.org/entity/Q421630,Aksu River,http://www.wikidata.org/entity/Q43,Turkey,162
query (3).csv,http://www.wikidata.org/entity/Q732201,Göksu,http://www.wikidata.org/entity/Q43,Turkey,260
query (3).csv,http://www.wikidata.org/entity/Q738986,Seym,http://www.wikidata.org/entity/Q212,Ukraine,696
query (3).csv,http://www.wikidata.org/entity/Q1548111,Sluch River,http://www.wikidata.org/entity/Q212,Ukraine,451
query (3).csv,http://www.wikidata.org/entity/Q1773449,Vit,http://www.wikidata.org/entity/Q403,Serbia,1886
query (3).csv,http://www.wikidata.org/entity/Q2621807,Poltva River,http://www.wikidata.org/entity/Q212,Ukraine,100
query (3).csv,http://www.wikidata.org/entity/Q608602,Jökulsá á Fjöllum,http://www.wikidata.org/entity/Q189,Iceland,206
query (3).csv,http://www.wikidata.org/entity/Q1817349,Synyukha,http://www.wikidata.org/entity/Q212,Ukraine,111
query (3).csv,http://www.wikidata.org/entity/Q1339368,Skjálfandafljót,http://www.wikidata.org/entity/Q189,Iceland,178
query (3).csv,http://www.wikidata.org/entity/Q1715173,Jökulsá á Dal,http://www.wikidata.org/entity/Q189,Iceland,150
query (3).csv,http://www.wikidata.org/entity/Q1747805,Tungnaá,http://www.wikidata.org/entity/Q189,Iceland,129
query (3).csv,http://www.wikidata.org/entity/Q215397,Venta,http://www.wikidata.org/entity/Q37,Lithuania,346
query (3).csv,http://www.wikidata.org/entity/Q271112,Ångerman River,http://www.wikidata.org/entity/Q34,Sweden,460
query (3).csv,http://www.wikidata.org/entity/Q949042,Ljungan,http://www.wikidata.org/entity/Q34,Sweden,350
query (3).csv,http://www.wikidata.org/entity/Q181475,Orange River,http://www.wikidata.org/entity/Q258,South Africa,2200
query (3).csv,http://www.wikidata.org/entity/Q181475,Orange River,http://www.wikidata.org/entity/Q1013,Lesotho,2200
query (3).csv,http://www.wikidata.org/entity/Q2736616,Sungai Asahan,http://www.wikidata.org/entity/Q252,Indonesia,150
query (3).csv,http://www.wikidata.org/entity/Q1506343,Motala ström,http://www.wikidata.org/entity/Q34,Sweden,100
query (3).csv,http://www.wikidata.org/entity/Q1346382,Tym River,http://www.wikidata.org/entity/Q159,Russia,950
query (3).csv,http://www.wikidata.org/entity/Q1330818,Pite River,http://www.wikidata.org/entity/Q34,Sweden,400
query (3).csv,http://www.wikidata.org/entity/Q1410160,Skellefte River,http://www.wikidata.org/entity/Q34,Sweden,410
query (3).csv,http://www.wikidata.org/entity/Q3128804,Hayakawa River,http://www.wikidata.org/entity/Q17,Japan,2065
query (3).csv,http://www.wikidata.org/entity/Q185328,Bolshaya Kheta River,http://www.wikidata.org/entity/Q159,Russia,646
query (3).csv,http://www.wikidata.org/entity/Q954728,Turukhan River,http://www.wikidata.org/entity/Q159,Russia,639
query (3).csv,http://www.wikidata.org/entity/Q1762275,Sym River,http://www.wikidata.org/entity/Q159,Russia,694
query (3).csv,http://www.wikidata.org/entity/Q236910,Eg River,http://www.wikidata.org/entity/Q711,Mongolia,475
query (3).csv,http://www.wikidata.org/entity/Q7286728,Gniloy Tanyp,http://www.wikidata.org/entity/Q159,Russia,32
query (3).csv,http://www.wikidata.org/entity/Q3917747,Hwoźna,http://www.wikidata.org/entity/Q36,Poland,108
query (3).csv,http://www.wikidata.org/entity/Q255379,Lovat,http://www.wikidata.org/entity/Q159,Russia,530
query (3).csv,http://www.wikidata.org/entity/Q2415273,Pola,http://www.wikidata.org/entity/Q159,Russia,268
query (3).csv,http://www.wikidata.org/entity/Q626,Volga,http://www.wikidata.org/entity/Q159,Russia,3530
query (3).csv,http://www.wikidata.org/entity/Q8197,Daugava River,http://www.wikidata.org/entity/Q159,Russia,1020
query (3).csv,http://www.wikidata.org/entity/Q40855,Dnieper River,http://www.wikidata.org/entity/Q159,Russia,2201
query (3).csv,http://www.wikidata.org/entity/Q53484,Syas,http://www.wikidata.org/entity/Q159,Russia,260
query (3).csv,http://www.wikidata.org/entity/Q1048219,Waikato River,http://www.wikidata.org/entity/Q664,New Zealand,425
query (3).csv,http://www.wikidata.org/entity/Q1940419,Whanganui River,http://www.wikidata.org/entity/Q664,New Zealand,290
query (3).csv,http://www.wikidata.org/entity/Q16258349,Bolshaya Pyora River,http://www.wikidata.org/entity/Q159,Russia,145
query (3).csv,http://www.wikidata.org/entity/Q1140505,Yodo River,http://www.wikidata.org/entity/Q17,Japan,75
query (3).csv,http://www.wikidata.org/entity/Q26358,Olyokma,http://www.wikidata.org/entity/Q159,Russia,1436
query (3).csv,http://www.wikidata.org/entity/Q1458500,Vodla,http://www.wikidata.org/entity/Q159,Russia,149
query (3).csv,http://www.wikidata.org/entity/Q939201,Kan River,http://www.wikidata.org/entity/Q711,Mongolia,629
query (3).csv,http://www.wikidata.org/entity/Q939201,Kan River,http://www.wikidata.org/entity/Q159,Russia,629
query (3).csv,http://www.wikidata.org/entity/Q715361,Songacha River,http://www.wikidata.org/entity/Q159,Russia,210
query (3).csv,http://www.wikidata.org/entity/Q2658268,Tungir River,http://www.wikidata.org/entity/Q159,Russia,500
query (3).csv,http://www.wikidata.org/entity/Q216950,Abakan,http://www.wikidata.org/entity/Q159,Russia,514
query (3).csv,http://www.wikidata.org/entity/Q216950,Abakan,http://www.wikidata.org/entity/Q711,Mongolia,514
query (3).csv,http://www.wikidata.org/entity/Q386101,Biryusa,http://www.wikidata.org/entity/Q159,Russia,1012
query (3).csv,http://www.wikidata.org/entity/Q386101,Biryusa,http://www.wikidata.org/entity/Q711,Mongolia,1012
query (3).csv,http://www.wikidata.org/entity/Q583285,Uda,http://www.wikidata.org/entity/Q711,Mongolia,1203
query (3).csv,http://www.wikidata.org/entity/Q583285,Uda,http://www.wikidata.org/entity/Q159,Russia,1203
query (3).csv,http://www.wikidata.org/entity/Q724465,Ket River,http://www.wikidata.org/entity/Q159,Russia,1621
query (3).csv,http://www.wikidata.org/entity/Q724465,Ket River,http://www.wikidata.org/entity/Q711,Mongolia,1621
query (3).csv,http://www.wikidata.org/entity/Q815242,Bolshaya Belaya River,http://www.wikidata.org/entity/Q159,Russia,79
query (3).csv,http://www.wikidata.org/entity/Q815242,Bolshaya Belaya River,http://www.wikidata.org/entity/Q711,Mongolia,79
query (3).csv,http://www.wikidata.org/entity/Q880254,Irkut River,http://www.wikidata.org/entity/Q159,Russia,488
query (3).csv,http://www.wikidata.org/entity/Q880254,Irkut River,http://www.wikidata.org/entity/Q711,Mongolia,488
query (3).csv,http://www.wikidata.org/entity/Q658127,Sugovica,http://www.wikidata.org/entity/Q28,Hungary,125
query (3).csv,http://www.wikidata.org/entity/Q1108368,Kungus,http://www.wikidata.org/entity/Q159,Russia,174
query (3).csv,http://www.wikidata.org/entity/Q1108368,Kungus,http://www.wikidata.org/entity/Q711,Mongolia,174
query (3).csv,http://www.wikidata.org/entity/Q1414584,Iya,http://www.wikidata.org/entity/Q159,Russia,484
query (3).csv,http://www.wikidata.org/entity/Q1414584,Iya,http://www.wikidata.org/entity/Q711,Mongolia,484
query (3).csv,http://www.wikidata.org/entity/Q1572822,Kitoy River,http://www.wikidata.org/entity/Q159,Russia,316
query (3).csv,http://www.wikidata.org/entity/Q1572822,Kitoy River,http://www.wikidata.org/entity/Q711,Mongolia,316
query (3).csv,http://www.wikidata.org/entity/Q2084677,Agul,http://www.wikidata.org/entity/Q711,Mongolia,347
query (3).csv,http://www.wikidata.org/entity/Q2084677,Agul,http://www.wikidata.org/entity/Q159,Russia,347
query (3).csv,http://www.wikidata.org/entity/Q3509121,Systyg-Khem,http://www.wikidata.org/entity/Q159,Russia,138
query (3).csv,http://www.wikidata.org/entity/Q3509121,Systyg-Khem,http://www.wikidata.org/entity/Q711,Mongolia,138
query (3).csv,http://www.wikidata.org/entity/Q3576181,Zun-Muren,http://www.wikidata.org/entity/Q159,Russia,167
query (3).csv,http://www.wikidata.org/entity/Q3576181,Zun-Muren,http://www.wikidata.org/entity/Q711,Mongolia,167
query (3).csv,http://www.wikidata.org/entity/Q15243,Volkhov,http://www.wikidata.org/entity/Q159,Russia,224
query (3).csv,http://www.wikidata.org/entity/Q372490,Bojana,http://www.wikidata.org/entity/Q236,Montenegro,40
query (3).csv,http://www.wikidata.org/entity/Q6740006,Makotuku River,http://www.wikidata.org/entity/Q664,New Zealand,40
query (3).csv,http://www.wikidata.org/entity/Q14556,Sil,http://www.wikidata.org/entity/Q29,Spain,228
query (3).csv,http://www.wikidata.org/entity/Q82776,Terek,http://www.wikidata.org/entity/Q159,Russia,623
query (3).csv,http://www.wikidata.org/entity/Q1720484,Marta,http://www.wikidata.org/entity/Q38,Italy,54
query (3).csv,http://www.wikidata.org/entity/Q9072096,"San Isidro River, Asturias",http://www.wikidata.org/entity/Q29,Spain,19
query (3).csv,http://www.wikidata.org/entity/Q210220,Zeya River,http://www.wikidata.org/entity/Q159,Russia,1242
query (3).csv,http://www.wikidata.org/entity/Q1479580,Sartang River,http://www.wikidata.org/entity/Q159,Russia,620
query (3).csv,http://www.wikidata.org/entity/Q596901,Eisack,http://www.wikidata.org/entity/Q38,Italy,100
query (3).csv,http://www.wikidata.org/entity/Q44153977,Štirovica River,http://www.wikidata.org/entity/Q221,North Macedonia,95
query (3).csv,http://www.wikidata.org/entity/Q55006488,Ribnica River,http://www.wikidata.org/entity/Q221,North Macedonia,127
query (3).csv,http://www.wikidata.org/entity/Q26390,Anadyr River,http://www.wikidata.org/entity/Q159,Russia,1150
query (3).csv,http://www.wikidata.org/entity/Q186155,Amga,http://www.wikidata.org/entity/Q159,Russia,1462
query (3).csv,http://www.wikidata.org/entity/Q1572041,Kúðafljót,http://www.wikidata.org/entity/Q189,Iceland,115
query (3).csv,http://www.wikidata.org/entity/Q9385584,Q9385584,http://www.wikidata.org/entity/Q36,Poland,3
query (3).csv,http://www.wikidata.org/entity/Q40059,Jordan River,http://www.wikidata.org/entity/Q858,Syria,252
query (3).csv,http://www.wikidata.org/entity/Q191832,Aldan,http://www.wikidata.org/entity/Q159,Russia,2273
query (3).csv,http://www.wikidata.org/entity/Q1416354,Omoloy River,http://www.wikidata.org/entity/Q159,Russia,593
query (3).csv,http://www.wikidata.org/entity/Q46841,Lena River,http://www.wikidata.org/entity/Q159,Russia,4294
query (3).csv,http://www.wikidata.org/entity/Q148307,Bóbr,http://www.wikidata.org/entity/Q36,Poland,272
query (3).csv,http://www.wikidata.org/entity/Q859934,Biya River,http://www.wikidata.org/entity/Q159,Russia,301
query (3).csv,http://www.wikidata.org/entity/Q1723040,Kamienna,http://www.wikidata.org/entity/Q36,Poland,33
query (3).csv,http://www.wikidata.org/entity/Q1952615,Mumlava,http://www.wikidata.org/entity/Q36,Poland,122
query (3).csv,http://www.wikidata.org/entity/Q4470923,Uldza,http://www.wikidata.org/entity/Q711,Mongolia,425
query (3).csv,http://www.wikidata.org/entity/Q1186856,Torysa,http://www.wikidata.org/entity/Q214,Slovakia,129
query (3).csv,http://www.wikidata.org/entity/Q13696,Adige,http://www.wikidata.org/entity/Q38,Italy,410
query (3).csv,http://www.wikidata.org/entity/Q9192311,Q9192311,http://www.wikidata.org/entity/Q36,Poland,18
query (3).csv,http://www.wikidata.org/entity/Q9198745,Q9198745,http://www.wikidata.org/entity/Q36,Poland,8
query (3).csv,http://www.wikidata.org/entity/Q88123708,Pionerka,http://www.wikidata.org/entity/Q159,Russia,46
query (3).csv,http://www.wikidata.org/entity/Q14294,Tagus river,http://www.wikidata.org/entity/Q29,Spain,1007
query (3).csv,http://www.wikidata.org/entity/Q4390033,Raplya,http://www.wikidata.org/entity/Q159,Russia,49
query (3).csv,http://www.wikidata.org/entity/Q19686,River Thames,http://www.wikidata.org/entity/Q145,United Kingdom,334
query (3).csv,http://www.wikidata.org/entity/Q752008,Byälven,http://www.wikidata.org/entity/Q34,Sweden,40
query (3).csv,http://www.wikidata.org/entity/Q2419404,Ulúa River,http://www.wikidata.org/entity/Q783,Honduras,358
query (3).csv,http://www.wikidata.org/entity/Q1075158,Niva,http://www.wikidata.org/entity/Q159,Russia,36
query (3).csv,http://www.wikidata.org/entity/Q1060631,Chambal River,http://www.wikidata.org/entity/Q668,India,830
query (3).csv,http://www.wikidata.org/entity/Q2349029,Shipra River,http://www.wikidata.org/entity/Q668,India,195
query (3).csv,http://www.wikidata.org/entity/Q426516,Indalsälven,http://www.wikidata.org/entity/Q34,Sweden,420
query (3).csv,http://www.wikidata.org/entity/Q52598,Loukkos River,http://www.wikidata.org/entity/Q1019,Madagascar,176
query (3).csv,http://www.wikidata.org/entity/Q19297812,Oued Laou River,http://www.wikidata.org/entity/Q1019,Madagascar,70
query (3).csv,http://www.wikidata.org/entity/Q909457,Kureyka,http://www.wikidata.org/entity/Q159,Russia,888
query (3).csv,http://www.wikidata.org/entity/Q26374,Kotuy,http://www.wikidata.org/entity/Q159,Russia,1409
query (3).csv,http://www.wikidata.org/entity/Q920267,Kheta River,http://www.wikidata.org/entity/Q159,Russia,604
query (3).csv,http://www.wikidata.org/entity/Q1584481,Sandy River,http://www.wikidata.org/entity/Q30,United States of America,90
query (3).csv,http://www.wikidata.org/entity/Q581015,Crișul Repede River,http://www.wikidata.org/entity/Q218,Romania,209
query (3).csv,http://www.wikidata.org/entity/Q2468269,Crișul Negru River,http://www.wikidata.org/entity/Q218,Romania,168
query (3).csv,http://www.wikidata.org/entity/Q1304679,Maimecha River,http://www.wikidata.org/entity/Q159,Russia,650
query (3).csv,http://www.wikidata.org/entity/Q10859016,Q10859016,http://www.wikidata.org/entity/Q96,Mexico,200
query (3).csv,http://www.wikidata.org/entity/Q1675,Aare,http://www.wikidata.org/entity/Q39,Switzerland,295
query (3).csv,http://www.wikidata.org/entity/Q1146724,Cuyahoga River,http://www.wikidata.org/entity/Q30,United States of America,1366
query (3).csv,http://www.wikidata.org/entity/Q1146724,Cuyahoga River,http://www.wikidata.org/entity/Q30,United States of America,160
query (3).csv,http://www.wikidata.org/entity/Q177627,Smoky Hill River,http://www.wikidata.org/entity/Q30,United States of America,925
query (3).csv,http://www.wikidata.org/entity/Q2302661,Río Grande de Santiago,http://www.wikidata.org/entity/Q96,Mexico,433
query (3).csv,http://www.wikidata.org/entity/Q1066192,Sog River,http://www.wikidata.org/entity/Q189,Iceland,19
query (3).csv,http://www.wikidata.org/entity/Q1255624,Drama,http://www.wikidata.org/entity/Q36,Poland,2511
query (3).csv,http://www.wikidata.org/entity/Q9346331,Q9346331,http://www.wikidata.org/entity/Q36,Poland,25
query (3).csv,http://www.wikidata.org/entity/Q331162,Tana River,http://www.wikidata.org/entity/Q114,Kenya,800
query (3).csv,http://www.wikidata.org/entity/Q20118,Turia,http://www.wikidata.org/entity/Q29,Spain,280
query (3).csv,http://www.wikidata.org/entity/Q78898,Onega,http://www.wikidata.org/entity/Q159,Russia,416
query (3).csv,http://www.wikidata.org/entity/Q179751,Aras River,http://www.wikidata.org/entity/Q43,Turkey,1072
query (3).csv,http://www.wikidata.org/entity/Q7996349,Whitewater River,http://www.wikidata.org/entity/Q30,United States of America,62
query (3).csv,http://www.wikidata.org/entity/Q11647748,Kaname River,http://www.wikidata.org/entity/Q17,Japan,21
query (3).csv,http://www.wikidata.org/entity/Q5620,Łyna,http://www.wikidata.org/entity/Q36,Poland,289
query (3).csv,http://www.wikidata.org/entity/Q1066352,Topľa,http://www.wikidata.org/entity/Q214,Slovakia,1298
query (3).csv,http://www.wikidata.org/entity/Q6741240,Malan River,http://www.wikidata.org/entity/Q668,India,44
query (3).csv,http://www.wikidata.org/entity/Q7296307,Raval River,http://www.wikidata.org/entity/Q668,India,65
query (3).csv,http://www.wikidata.org/entity/Q3407767,Q3407767,http://www.wikidata.org/entity/Q221,North Macedonia,14
query (3).csv,http://www.wikidata.org/entity/Q3407767,Q3407767,http://www.wikidata.org/entity/Q403,Serbia,14
query (3).csv,http://www.wikidata.org/entity/Q75745,Selenga River,http://www.wikidata.org/entity/Q159,Russia,1024
query (3).csv,http://www.wikidata.org/entity/Q75745,Selenga River,http://www.wikidata.org/entity/Q711,Mongolia,1024
query (3).csv,http://www.wikidata.org/entity/Q31360526,Adžina River,http://www.wikidata.org/entity/Q221,North Macedonia,8
query (3).csv,http://www.wikidata.org/entity/Q31360526,Adžina River,http://www.wikidata.org/entity/Q403,Serbia,8
query (3).csv,http://www.wikidata.org/entity/Q44005029,Q44005029,http://www.wikidata.org/entity/Q221,North Macedonia,48
query (3).csv,http://www.wikidata.org/entity/Q44005029,Q44005029,http://www.wikidata.org/entity/Q403,Serbia,48
query (3).csv,http://www.wikidata.org/entity/Q108219968,Q108219968,http://www.wikidata.org/entity/Q221,North Macedonia,188
query (3).csv,http://www.wikidata.org/entity/Q108219968,Q108219968,http://www.wikidata.org/entity/Q403,Serbia,188
query (3).csv,http://www.wikidata.org/entity/Q2177943,Ruvu River,http://www.wikidata.org/entity/Q924,Tanzania,285
query (3).csv,http://www.wikidata.org/entity/Q3647369,Akan River,http://www.wikidata.org/entity/Q17,Japan,98
query (3).csv,http://www.wikidata.org/entity/Q458829,Faxälven,http://www.wikidata.org/entity/Q34,Sweden,340
query (3).csv,http://www.wikidata.org/entity/Q11381826,Sumiyoshi River,http://www.wikidata.org/entity/Q17,Japan,8
query (3).csv,http://www.wikidata.org/entity/Q11614824,Ashiya River,http://www.wikidata.org/entity/Q17,Japan,8
query (3).csv,http://www.wikidata.org/entity/Q1661830,Indravati River,http://www.wikidata.org/entity/Q668,India,386
query (3).csv,http://www.wikidata.org/entity/Q193499,Krishna River,http://www.wikidata.org/entity/Q668,India,1400
query (3).csv,http://www.wikidata.org/entity/Q185819,Barduelva,http://www.wikidata.org/entity/Q20,Norway,70
query (3).csv,http://www.wikidata.org/entity/Q412042,Ayan,http://www.wikidata.org/entity/Q159,Russia,181
query (3).csv,http://www.wikidata.org/entity/Q4814791,White Nile,http://www.wikidata.org/entity/Q958,South Sudan,957
query (3).csv,http://www.wikidata.org/entity/Q691596,Fiora River,http://www.wikidata.org/entity/Q38,Italy,83
query (3).csv,http://www.wikidata.org/entity/Q9335370,Serafa,http://www.wikidata.org/entity/Q36,Poland,121
query (3).csv,http://www.wikidata.org/entity/Q171009,Drava,http://www.wikidata.org/entity/Q38,Italy,720
query (3).csv,http://www.wikidata.org/entity/Q2042749,Owyhee River,http://www.wikidata.org/entity/Q30,United States of America,557
query (3).csv,http://www.wikidata.org/entity/Q212795,Alazani,http://www.wikidata.org/entity/Q159,Russia,351
query (3).csv,http://www.wikidata.org/entity/Q163384,Iori River,http://www.wikidata.org/entity/Q159,Russia,320
query (3).csv,http://www.wikidata.org/entity/Q501454,Psou,http://www.wikidata.org/entity/Q159,Russia,53
query (3).csv,http://www.wikidata.org/entity/Q829866,Tana,http://www.wikidata.org/entity/Q20,Norway,36883
query (3).csv,http://www.wikidata.org/entity/Q639858,Ardon,http://www.wikidata.org/entity/Q159,Russia,102
query (3).csv,http://www.wikidata.org/entity/Q1071581,Chessu,http://www.wikidata.org/entity/Q159,Russia,16
query (3).csv,http://www.wikidata.org/entity/Q2598623,Pirsaat River,http://www.wikidata.org/entity/Q159,Russia,199
query (3).csv,http://www.wikidata.org/entity/Q2603678,Adegoy,http://www.wikidata.org/entity/Q159,Russia,20
query (3).csv,http://www.wikidata.org/entity/Q4054749,Abin,http://www.wikidata.org/entity/Q159,Russia,81
query (3).csv,http://www.wikidata.org/entity/Q4135401,Ukurçay,http://www.wikidata.org/entity/Q159,Russia,29
query (3).csv,http://www.wikidata.org/entity/Q4222622,Kisha,http://www.wikidata.org/entity/Q159,Russia,52
query (3).csv,http://www.wikidata.org/entity/Q4502284,Q4502284,http://www.wikidata.org/entity/Q159,Russia,13
query (3).csv,http://www.wikidata.org/entity/Q12837051,Aghsu River,http://www.wikidata.org/entity/Q159,Russia,85
query (3).csv,http://www.wikidata.org/entity/Q16418271,Welwel-Chai,http://www.wikidata.org/entity/Q159,Russia,90
query (3).csv,http://www.wikidata.org/entity/Q16415089,Ceyrankeçməzçay,http://www.wikidata.org/entity/Q159,Russia,100
query (3).csv,http://www.wikidata.org/entity/Q2297877,Tombigbee River,http://www.wikidata.org/entity/Q30,United States of America,325
query (3).csv,http://www.wikidata.org/entity/Q1945597,Montane,http://www.wikidata.org/entity/Q29,Spain,391
query (3).csv,http://www.wikidata.org/entity/Q330618,Taedong River,http://www.wikidata.org/entity/Q423,North Korea,439
query (3).csv,http://www.wikidata.org/entity/Q13050045,Q13050045,http://www.wikidata.org/entity/Q29,Spain,503
query (3).csv,http://www.wikidata.org/entity/Q499266,Ch'ongch'on River,http://www.wikidata.org/entity/Q423,North Korea,217
query (3).csv,http://www.wikidata.org/entity/Q838143,Gila River,http://www.wikidata.org/entity/Q30,United States of America,1044
query (3).csv,http://www.wikidata.org/entity/Q215395,Lielupe,http://www.wikidata.org/entity/Q211,Latvia,119
query (3).csv,http://www.wikidata.org/entity/Q57256,Gaoping River,http://www.wikidata.org/entity/Q865,Taiwan,171
query (3).csv,http://www.wikidata.org/entity/Q1439158,Fortymile River,http://www.wikidata.org/entity/Q30,United States of America,60
query (3).csv,http://www.wikidata.org/entity/Q11511193,Hayaguchi River,http://www.wikidata.org/entity/Q17,Japan,265
query (3).csv,http://www.wikidata.org/entity/Q9343799,"Stara Rega, old river bed",http://www.wikidata.org/entity/Q36,Poland,615
query (3).csv,http://www.wikidata.org/entity/Q7996350,Whitewater River,http://www.wikidata.org/entity/Q30,United States of America,146
query (3).csv,http://www.wikidata.org/entity/Q1122203,River Slaney,http://www.wikidata.org/entity/Q27,Republic of Ireland,117
query (3).csv,http://www.wikidata.org/entity/Q6114959,Q6114959,http://www.wikidata.org/entity/Q29,Spain,25
query (3).csv,http://www.wikidata.org/entity/Q304527,Prosna,http://www.wikidata.org/entity/Q36,Poland,216
query (3).csv,http://www.wikidata.org/entity/Q4737447,Khobza,http://www.wikidata.org/entity/Q159,Russia,12
query (3).csv,http://www.wikidata.org/entity/Q412019,Ayalon River,http://www.wikidata.org/entity/Q219060,State of Palestine,50
query (3).csv,http://www.wikidata.org/entity/Q3299894,Trabancos,http://www.wikidata.org/entity/Q29,Spain,8586
query (3).csv,http://www.wikidata.org/entity/Q396585,Ergene,http://www.wikidata.org/entity/Q43,Turkey,283
query (3).csv,http://www.wikidata.org/entity/Q2087154,Karaagach,http://www.wikidata.org/entity/Q43,Turkey,3
query (3).csv,http://www.wikidata.org/entity/Q2890912,Rezovska,http://www.wikidata.org/entity/Q43,Turkey,112
query (3).csv,http://www.wikidata.org/entity/Q2455311,Veleka,http://www.wikidata.org/entity/Q43,Turkey,147
query (3).csv,http://www.wikidata.org/entity/Q12273092,Belevrenska reka,http://www.wikidata.org/entity/Q43,Turkey,24
query (3).csv,http://www.wikidata.org/entity/Q12284166,Q12284166,http://www.wikidata.org/entity/Q43,Turkey,39
query (3).csv,http://www.wikidata.org/entity/Q23992108,Río Tastavins,http://www.wikidata.org/entity/Q29,Spain,33
query (3).csv,http://www.wikidata.org/entity/Q618313,Manawatu River,http://www.wikidata.org/entity/Q664,New Zealand,180
query (3).csv,http://www.wikidata.org/entity/Q1183037,Taquari River,http://www.wikidata.org/entity/Q733,Paraguay,630
query (3).csv,http://www.wikidata.org/entity/Q105883471,Q105883471,http://www.wikidata.org/entity/Q29,Spain,28
query (3).csv,http://www.wikidata.org/entity/Q207136,Þjórsá,http://www.wikidata.org/entity/Q189,Iceland,230
query (3).csv,http://www.wikidata.org/entity/Q1728988,Karasuk River,http://www.wikidata.org/entity/Q159,Russia,531
query (3).csv,http://www.wikidata.org/entity/Q5004750,Bziniczka,http://www.wikidata.org/entity/Q36,Poland,1975
query (3).csv,http://www.wikidata.org/entity/Q1411894,Mała Panew,http://www.wikidata.org/entity/Q36,Poland,132
query (3).csv,http://www.wikidata.org/entity/Q511413,Q511413,http://www.wikidata.org/entity/Q29,Spain,20
query (3).csv,http://www.wikidata.org/entity/Q5590080,Gowienica,http://www.wikidata.org/entity/Q36,Poland,5109
query (3).csv,http://www.wikidata.org/entity/Q812108,Bayas River,http://www.wikidata.org/entity/Q29,Spain,35
query (3).csv,http://www.wikidata.org/entity/Q58345521,Modrič River,http://www.wikidata.org/entity/Q221,North Macedonia,6
query (3).csv,http://www.wikidata.org/entity/Q6957053,Nabão River,http://www.wikidata.org/entity/Q45,Portugal,6147
query (3).csv,http://www.wikidata.org/entity/Q2461909,Tuulijoki,http://www.wikidata.org/entity/Q159,Russia,16
query (3).csv,http://www.wikidata.org/entity/Q39755,Massa River,http://www.wikidata.org/entity/Q1028,Morocco,120
query (3).csv,http://www.wikidata.org/entity/Q16504,Río Gallo,http://www.wikidata.org/entity/Q29,Spain,90
query (3).csv,http://www.wikidata.org/entity/Q1166701,Darro,http://www.wikidata.org/entity/Q29,Spain,16
query (3).csv,http://www.wikidata.org/entity/Q214921,Apurímac River,http://www.wikidata.org/entity/Q419,Peru,850
query (3).csv,http://www.wikidata.org/entity/Q1042217,Big Black River,http://www.wikidata.org/entity/Q30,United States of America,531
query (3).csv,http://www.wikidata.org/entity/Q1275618,Spokane River,http://www.wikidata.org/entity/Q30,United States of America,179
query (3).csv,http://www.wikidata.org/entity/Q486636,Draa River,http://www.wikidata.org/entity/Q1028,Morocco,1100
query (3).csv,http://www.wikidata.org/entity/Q1156988,Dadès River,http://www.wikidata.org/entity/Q1028,Morocco,201
query (3).csv,http://www.wikidata.org/entity/Q14834632,Wadi Nafīs,http://www.wikidata.org/entity/Q1028,Morocco,140
query (3).csv,http://www.wikidata.org/entity/Q28160799,Todra,http://www.wikidata.org/entity/Q1028,Morocco,164
query (3).csv,http://www.wikidata.org/entity/Q2371903,Tensift River,http://www.wikidata.org/entity/Q1028,Morocco,270
query (3).csv,http://www.wikidata.org/entity/Q1748443,Sjoa,http://www.wikidata.org/entity/Q20,Norway,98
query (3).csv,http://www.wikidata.org/entity/Q703691,Arroyo del Aiguá,http://www.wikidata.org/entity/Q77,Uruguay,80
query (3).csv,http://www.wikidata.org/entity/Q609475,Q609475,http://www.wikidata.org/entity/Q221,North Macedonia,22
query (3).csv,http://www.wikidata.org/entity/Q234004,Narmada,http://www.wikidata.org/entity/Q668,India,1315
query (3).csv,http://www.wikidata.org/entity/Q1143089,Ik,http://www.wikidata.org/entity/Q159,Russia,571
query (3).csv,http://www.wikidata.org/entity/Q4382741,Pryazhka,http://www.wikidata.org/entity/Q159,Russia,132
