painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q530638,José de Mesquita,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q1797294,Paulo Francis,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q2356262,Patrícia Melo,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q2387475,Fernando Iwasaki,http://www.wikidata.org/entity/Q419,Peru,8
http://www.wikidata.org/entity/Q2468229,João Almino,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q4685494,Adriana Falcão,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q4690359,Afrânio Peixoto,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q4713403,Alcântara Machado,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q5726818,Bernardo Kucinski,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q6321727,Júlio Ribeiro,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q6609465,Maria Benedita Câmara Bormann,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q10334275,Márcia Tiburi,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q450875,Alicia Kozameh,http://www.wikidata.org/entity/Q414,Argentina,7
http://www.wikidata.org/entity/Q601133,Antônio Callado,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q959875,Héctor Tizón,http://www.wikidata.org/entity/Q414,Argentina,7
http://www.wikidata.org/entity/Q1441447,Santiago Nazarian,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q1791060,Franklin Távora,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q1797277,Otto Lara Resende,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q1788745,Afonso Celso de Assis Figueiredo Júnior,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q2299640,Lúcia Benedetti,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q2640577,Aldyr Garcia Schlee,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q2900525,Adolfo Bezerra de Menezes,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q3069763,Ferréz,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q3107764,Giselda Leirner,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q3081894,Francisco Massiani,http://www.wikidata.org/entity/Q717,Venezuela,7
http://www.wikidata.org/entity/Q3187606,Juan Carlos Chirinos,http://www.wikidata.org/entity/Q717,Venezuela,7
http://www.wikidata.org/entity/Q3754429,Márcio Souza,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q3999068,Tristão de Alencar Araripe Jr.,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q4355039,Elisa Lispector,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q5340549,Eduardo Caballero Calderón,http://www.wikidata.org/entity/Q739,Colombia,7
http://www.wikidata.org/entity/Q10329489,Michel Laub,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q9071463,Ruth Guichatinha,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q10312919,Julián Fuks,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q12904716,Aguinaldo Silva,http://www.wikidata.org/entity/Q155,Brazil,7
http://www.wikidata.org/entity/Q366250,Roberto Freire,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q441949,Luiz Alfredo Garcia-Roza,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q732128,Sergio Bambaren,http://www.wikidata.org/entity/Q419,Peru,6
http://www.wikidata.org/entity/Q727705,Ștefan Baciu,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q1906559,Marçal Aquino,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q2286788,Silviano Santiago,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q2406730,Horacio Vázquez-Rial,http://www.wikidata.org/entity/Q414,Argentina,6
http://www.wikidata.org/entity/Q2679389,Enrique López Albújar,http://www.wikidata.org/entity/Q419,Peru,6
http://www.wikidata.org/entity/Q3045768,Roberto Drummond,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q3067507,Léo Vaz,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q3268169,Luís Caetano Pereira Guimarães Júnior,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q3893154,Medeiros e Albuquerque,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q4418063,Paulo Setúbal,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q4456939,Cristóvão Tezza,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q4879422,Bedros Hadjian,http://www.wikidata.org/entity/Q414,Argentina,6
http://www.wikidata.org/entity/Q4958242,Braulio Arenas,http://www.wikidata.org/entity/Q298,Chile,6
