0,1,2,3,4,5,6,7,8
Slovakia,82,Martina Hingis,http://www.wikidata.org/entity/Q134720,wd:Q134720,19047,Swiss tennis player,"Martina Hingis (German pronunciation: [marˈtiːna ˈhɪŋɡɪs], Slovak: Martina Hingisová; 30 September 1980) is a Swiss former professional tennis player. Hingis is the first Swiss player, male or female, to win a major title and attain a world No. 1 ranking. She spent a total of 209 weeks as the singles world No. 1 and 90 weeks as doubles world No. 1, holding both No. 1 rankings simultaneously for 29 weeks. She won five major singles titles, 13 major women's doubles titles (including the Grand Slam in 1998), and seven major mixed doubles titles, for a combined total of 25 major titles. In addition, she won the season-ending WTA Finals two times in singles and three in doubles, an Olympic silver medal in doubles, and a record 17 Tier I singles titles.
Hingis set a series of ""youngest-ever"" records during the 1990s, including youngest-ever Grand Slam champion and youngest-ever world No. 1. Before ligament injuries in both ankles forced her to withdraw temporarily from professional tennis in early 2003, at the age of 22, she had won 40 singles titles and 36 doubles titles and, according to Forbes, was the highest-paid female athlete in the world for five consecutive years, 1997 to 2001. After several surgeries and long recoveries, Hingis returned to the WTA Tour in 2006, climbing to world No. 6, winning two Tier I tournaments, and receiving the Laureus World Sports Award for Comeback of the Year. She retired in November 2007 after being hampered by a hip injury for several months.
In July 2013, Hingis again returned from retirement to play the doubles events of the North American hardcourt season. During her doubles-only comeback, she won four major women's doubles tournaments, six major mixed doubles tournaments (completing the career Grand Slam in mixed doubles), 27 WTA Tour titles, and the silver medal in women's doubles at the 2016 Rio Olympics. Hingis retired for the third and final time after the 2017 WTA Finals, while ranked as the world No. 1.Widely considered an all-time tennis great, Hingis was ranked by Tennis magazine in 2005 as the eighth-greatest female player of the preceding 40 years. She was named one of the ""30 Legends of Women's Tennis: Past, Present and Future"" by TIME in June 2011. In 2013, Hingis was elected into the International Tennis Hall of Fame, and was appointed two years later the organization's first ever Global Ambassador.",https://en.wikipedia.org/wiki/Martina_Hingis
Slovenia,47,Tina Maze,http://www.wikidata.org/entity/Q10085,wd:Q10085,1311814,Slovenian alpine skier,Tina Maze (Slovene: [ˈtiːna ˈmaːzɛ]; born 2 May 1983) is a retired Slovenian World Cup alpine ski racer.,https://en.wikipedia.org/wiki/Tina_Maze
Solomon Islands,10,Rebecca Sattin,http://www.wikidata.org/entity/Q960093,wd:Q960093,30740026,Australian rower,"Rebecca Sattin (born 29 October 1980 in Honiara) is an Australian rower, a two time World Champion and Olympic medal winner. She had success at the elite world level as both a sculler and a sweep-oared rower.",https://en.wikipedia.org/wiki/Rebecca_Sattin
Somalia,22,Samia Yusuf Omar,http://www.wikidata.org/entity/Q290451,wd:Q290451,18579790,Somali athlete (1991-2012),"Samia Yusuf Omar or Samiyo Omar (Somali: Saamiya Yuusuf Cumar; Arabic: سامية يوسف عمر; 25 March 1991 – April 2012) was a sprinter from Somalia. She was one of two Somali athletes who competed for their nation at the 2008 Summer Olympics in Beijing, China. Omar had grown up in Mogadishu, and trained there during the Somali Civil War despite receiving harassment from local militia groups. Her story at the Olympics was covered by the media, and her performance was well received by the crowd.
Following the Games, she hid away from athletics following threats by militant group Al-Shabaab. She ended up in a Hizbul-Islam displacement camp, and in pursuit of competing at the 2012 Summer Olympics, she crossed the border to Ethiopia looking for a safe place to train. She was trafficked north into Libya, where she was imprisoned. During the 2012 Games, it was revealed that Omar had drowned off the coast of Libya while attempting to cross the Mediterranean Sea to Italy.",https://en.wikipedia.org/wiki/Samia_Yusuf_Omar
South Africa,42,Caster Semenya,http://www.wikidata.org/entity/Q5834,wd:Q5834,24019501,South African middle-distance runner,"Mokgadi Caster Semenya OIB (born 7 January 1991) is a South African middle-distance runner and winner of two Olympic gold medals and three World Championships in the women's 800 metres. She first won gold at the World Championships in 2009 and went on to win at the 2016 Olympics and the 2017 World Championships, where she also won a bronze medal in the 1500 metres. After the doping disqualification of Mariya Savinova, she was also awarded gold medals for the 2011 World Championships and the 2012 Olympics.Semenya is an intersex woman, with 5α-Reductase 2 deficiency, assigned female at birth, with XY chromosomes and natural heterogametic testosterone level. Following her victory at the 2009 World Championships, she was made to undergo sex testing, and cleared to return to competition the following year. In 2019, new World Athletics rules came into force preventing women like Semenya from participating in 400m, 800m, and 1500m events in the female classification unless they take medication to suppress their testosterone levels. In 2021, she filed an appeal with the European Court of Human Rights against the restrictions.

",https://en.wikipedia.org/wiki/Caster_Semenya
South Korea,43,Kim Yuna,http://www.wikidata.org/entity/Q229124,wd:Q229124,4124315,South Korean figure skater,"Yuna Kim (Korean: 김연아; born September 5, 1990), also credited in eastern name order as Kim Yuna or Kim Yeon-a, is a retired South Korean competitive figure skater. She is the 2010 Olympic champion, the 2014 Olympic silver medalist, a two-time World champion (2009, 2013) the  2009 Four Continents champion, a three-time Grand Prix Final champion, the  2006 World Junior champion, the  2005 Junior Grand Prix Final champion, and a six-time (2003, 2004, 2005, 2006, 2013, 2014) South Korean national champion.
Kim is the first South Korean figure skater to win a medal at an ISU Junior Grand Prix or ISU Grand Prix of Figure Skating event, the ISU Figure Skating Championships, and the Olympic Games. She is the first female skater ever to win every major international competition, namely, the Olympic Games, the World Championships, the Four Continents Championships, and the Grand Prix Final. She is also the first figure skater ever to complete a Super Slam, having won every major senior and junior competition. She is one of the most highly recognized athletes and media figures in South Korea. As a result of her numerous accomplishments and popularity, she is frequently referred to as Queen Yuna by various media across the world.She is the former record holder for ladies in the short program, free skate and combined total under the ISU Judging System. She has broken world record scores 11 times under the ISU Judging System since 2007, eight of which being records she herself set. She is also the first female skater to surpass the 140-point and 150-point free skating mark and the 200-point, 210-point and 220-point total mark, as well as the first and only figure skater to have never finished off the podium in her entire career under the current ISU Judging System. She has been beaten by only seven skaters throughout her career. Due to her strong artistry, musicality, skating skills, mental strength, and solid and consistent competitive record, she is regarded as one of the greatest figure skaters of all time. She is also noted for her great rivalry with three-time World champion Mao Asada from Japan.Kim was the highest paid athlete at the 2010 Winter Olympics, and the fifth, seventh, sixth and fourth top-earning sportswoman in the world in 2010, 2012, 2013 and 2014 respectively according to Forbes. The business magazine has also listed her in their 30 under 30 and Philanthropy lists. She was included in Time magazine's annual Time 100 of World's Most Influential People in 2010. Kim was the first to top Forbes Korea Power Celebrity and was ranked in the top 10 from 2009 to 2015 and in 2018.",https://en.wikipedia.org/wiki/Yuna_Kim
South Sudan,17,Rose Lokonyen,http://www.wikidata.org/entity/Q26220592,wd:Q26220592,51254310,South-Sudanese athlete,"Rose Nathike Lokonyen (born 24 February 1995) is a track and field athlete from South Sudan, but who later lived and trained in Kenya.",https://en.wikipedia.org/wiki/Rose_Lokonyen
Spain,60,Garbiñe Muguruza,http://www.wikidata.org/entity/Q34276,wd:Q34276,26325321,Spanish-Venezuelan tennis player,"Garbiñe Muguruza Blanco (Spanish pronunciation: [ɡaɾˈβiɲe muɣuˈɾuθa ˈβlaŋko]; born 8 October 1993) is a Spanish-Venezuelan professional tennis player. She has represented Spain in two Olympic Games, Rio 2016 and Tokyo 2020 as well as Fed cup from 2015. She has a career-high singles ranking of world No. 1 in the world by the Women's Tennis Association (WTA), and a career-high doubles ranking of world No. 10. She has won two Grand Slam titles, at the 2016 French Open and the 2017 Wimbledon Championships, and the 2021 WTA Finals. She also won ten WTA Tour titles and finished runner-up at the 2015 Wimbledon Championships and the 2020 Australian Open. 
With powerful groundstrokes and an aggressive style of play, Muguruza came to prominence at the Miami Open in 2012 by reaching the fourth round defeating two Top Ten players and making her breakthrough on the WTA tour. In 2015, Muguruza reached her first major final at the Wimbledon Championships, where she lost to Serena Williams. She then won her maiden Premier-level crown by winning the 2015 China Open, and qualified for her first WTA Finals in singles, losing to Agnieszka Radwańska in the semifinals.
Muguruza has also been successful in doubles, winning five titles, finishing runner-up at the 2015 WTA Finals and reaching the 2014 French Open semifinals, always partnering with Carla Suárez Navarro.",https://en.wikipedia.org/wiki/Garbi%C3%B1e_Muguruza
Sri Lanka,23,Susanthika Jayasinghe,http://www.wikidata.org/entity/Q242027,wd:Q242027,875167,Sri Lankan sprinter,"Deshabandu Kameradin Susanthika Jayasinghe (Sinhala: සුසන්තිකා ජයසිංහ; Tamil: சுசந்திகா ஜயசிங்ஹ, born December 17, 1975) is a Sri Lankan retired sprinter, who specialised in the 100 and 200 metres. She won the Olympic silver medal for the 200m event in the 2000 Summer Olympics in Sydney, the second Sri Lankan to win an Olympic medal after Duncan White and the first Asian woman to win an Olympic or World Championship medal in a sprint event. She is also the only Asian athlete to have claimed an Olympic medal in sprint events. She is also the first and only Sri Lankan to win a medal at the World Athletics Championships. Her silver medal achievement at the 2000 Sydney Olympics also stood as the only Olympic medal for a South Asian in athletics event for 21 years before Neeraj Chopra's gold medal achievement at the 2020 Summer Olympics. She is fondly nicknamed as the Asian Black Mare. She has represented Sri Lanka at the Olympics on three occasions in 1996, 2000 and 2008. She is considered one of the most decorated sprinters in Sri Lanka. However, she is also a deemed as a controversial figure in Sri Lanka.
She became a victim of politics during the peak of her career as many politicians and sports officials attempted to take credit for her medal achievements despite not supporting her prior to competing at the events. She was embroiled in political controversies including a series of false doping allegations, standoff with politicians, seven year old murder trials against her former spouse and sexual harassment. She was also sidelined for major part of her career due to injury concerns and also endured a troubled marriage life.",https://en.wikipedia.org/wiki/Susanthika_Jayasinghe
State of Palestine,12,Mayada Al-Sayad,http://www.wikidata.org/entity/Q20988049,wd:Q20988049,47702255,German-Palestinian marathon runner,"Mayada Al-Sayad (Arabic: ميادة الصياد; born 26 October 1992 in Berlin) is a German-born Palestinian long-distance runner. She competed in the marathon at the 2015 World Championships and at the 2016 Olympics, where she finished 50th and was the Palestinian flag bearer in the opening ceremony. In 2017 she participated in the World Championships held in London, placing 68th in the Marathon, with a time of 2:54:58, her season's best.Al-Sayad was born to a Palestinian father and a German mother, and has dual citizenship. She works as an assistant to her father, who is a dental technician.

",https://en.wikipedia.org/wiki/Mayada_Al-Sayad
Sudan,10,Amina Bakhit,http://www.wikidata.org/entity/Q3808814,wd:Q3808814,36702759,Sudanese distance runner,"Amina Barcham Bakhit (born 14 November 1990) is a Sudanese middle-distance runner.  At the 2012 Summer Olympics, she competed in the Women's 800 metres.She won gold at the 2007 Pan Arab Games in the 800 m and bronze in the 10,000 m at the 2011 Pan Arab Games.",https://en.wikipedia.org/wiki/Amina_Bakhit
Suriname,21,Letitia Vriesde,http://www.wikidata.org/entity/Q260251,wd:Q260251,2556569,athletics competitor,"Letitia Alma Vriesde (born 5 October 1964) is a female former track and field athlete from Suriname, who specialised in the 800 metres but was also successful over 1500 metres. She is the first (and to date, only) sportsperson from Suriname to compete at five Olympic Games. She won a silver medal at the 1995 World Championships and a bronze medal at the 2001 World Championships. Vriesde holds the South American records for the 800 metres, 1000 metres and 1500 metres (indoors and outdoors) and also for the 3000 metres (indoors).",https://en.wikipedia.org/wiki/Letitia_Vriesde
Sweden,57,Marta,http://www.wikidata.org/entity/Q228616,wd:Q228616,3480241,"Marta Vieira da Silva, Brazilian footballer (born 1986)","Marta Vieira da Silva (born 19 February 1986), known mononymously as Marta ([ˈmaʁtɐ]), is a Brazilian professional footballer who plays as a forward for the Orlando Pride in the National Women's Soccer League (NWSL) and the Brazil national team. Marta is often regarded as the greatest female footballer of all time. She has been named FIFA World Player of the Year six times, five of them being consecutive (from 2006 through 2010) and the latest award coming in 2018.
Marta holds the record for being Brazil's top international goalscorer of any gender, with 115 goals. With 17 goals, Marta also holds the record for most goals scored in the FIFA World Cup tournament (women's or men's). Moreover, she was the first footballer of any gender to score at five World Cup editions, a feat matched by Christine Sinclair in 2019 and Cristiano Ronaldo in 2022, and also the first female footballer to score at five consecutive Olympic Games. She was a member of the Brazilian national teams that won the silver medal at the 2004 and 2008 Summer Olympics. She was also awarded the Golden Ball (MVP) at the 2004 FIFA U-19 Women's World Championship and won both the Golden Ball award as the best player and the Golden Boot award as the top scorer in the 2007 Women's World Cup after leading Brazil to the final of the tournament. 
At a club level, Marta won the UEFA Women's Cup at Swedish club Umeå IK in 2004 and won seven Swedish league championships during her time playing for various teams in the country.
In January 2013, she was named one of the six Ambassadors of the 2014 FIFA World Cup in Brazil, alongside Amarildo, Bebeto, Carlos Alberto Torres, Ronaldo and Mario Zagallo. She also appeared in the Sveriges Television television documentary series The Other Sport from 2013. In August 2016, Marta was one of the eight to carry the Olympic Flag in the Olympic Games in Rio de Janeiro. She was appointed by the Secretary-General of the United Nations as a Sustainable Development Goals advocate. The SDG are 17 global goals set with hopes of making the world a better place, and 17 advocates were appointed to help accomplish it.

",https://en.wikipedia.org/wiki/Marta_(footballer)
Switzerland,82,Martina Hingis,http://www.wikidata.org/entity/Q134720,wd:Q134720,19047,Swiss tennis player,"Martina Hingis (German pronunciation: [marˈtiːna ˈhɪŋɡɪs], Slovak: Martina Hingisová; 30 September 1980) is a Swiss former professional tennis player. Hingis is the first Swiss player, male or female, to win a major title and attain a world No. 1 ranking. She spent a total of 209 weeks as the singles world No. 1 and 90 weeks as doubles world No. 1, holding both No. 1 rankings simultaneously for 29 weeks. She won five major singles titles, 13 major women's doubles titles (including the Grand Slam in 1998), and seven major mixed doubles titles, for a combined total of 25 major titles. In addition, she won the season-ending WTA Finals two times in singles and three in doubles, an Olympic silver medal in doubles, and a record 17 Tier I singles titles.
Hingis set a series of ""youngest-ever"" records during the 1990s, including youngest-ever Grand Slam champion and youngest-ever world No. 1. Before ligament injuries in both ankles forced her to withdraw temporarily from professional tennis in early 2003, at the age of 22, she had won 40 singles titles and 36 doubles titles and, according to Forbes, was the highest-paid female athlete in the world for five consecutive years, 1997 to 2001. After several surgeries and long recoveries, Hingis returned to the WTA Tour in 2006, climbing to world No. 6, winning two Tier I tournaments, and receiving the Laureus World Sports Award for Comeback of the Year. She retired in November 2007 after being hampered by a hip injury for several months.
In July 2013, Hingis again returned from retirement to play the doubles events of the North American hardcourt season. During her doubles-only comeback, she won four major women's doubles tournaments, six major mixed doubles tournaments (completing the career Grand Slam in mixed doubles), 27 WTA Tour titles, and the silver medal in women's doubles at the 2016 Rio Olympics. Hingis retired for the third and final time after the 2017 WTA Finals, while ranked as the world No. 1.Widely considered an all-time tennis great, Hingis was ranked by Tennis magazine in 2005 as the eighth-greatest female player of the preceding 40 years. She was named one of the ""30 Legends of Women's Tennis: Past, Present and Future"" by TIME in June 2011. In 2013, Hingis was elected into the International Tennis Hall of Fame, and was appointed two years later the organization's first ever Global Ambassador.",https://en.wikipedia.org/wiki/Martina_Hingis
Syria,40,Yusra Mardini,http://www.wikidata.org/entity/Q23701408,wd:Q23701408,49845970,Syrian swimmer,"Yusra Mardini OLY (Arabic: يسرى مارديني; born 5 March 1998) is a Syrian former competition swimmer and refugee of the Syrian civil war.  She was a member of the Refugee Olympic Athletes Team (ROT) that competed under the Olympic flag at the 2016 Summer Olympics in Rio de Janeiro. On 27 April 2017, Mardini was appointed a UNHCR Goodwill Ambassador. She also competed in the 2020 Summer Olympics in Tokyo with the Refugee Olympic Team (EOR).

",https://en.wikipedia.org/wiki/Yusra_Mardini
São Tomé and Príncipe,24,Naide Gomes,http://www.wikidata.org/entity/Q236416,wd:Q236416,4037628,Santomese/Portuguese athlete,"Enezaide do Rosário da Vera Cruz Gomes OIH (born 20 November 1979) is a former Portuguese heptathlete and long jumper. She also competed in 100 metres hurdles at the 2000 Summer Olympics. At club level, she represented Sporting CP.",https://en.wikipedia.org/wiki/Naide_Gomes
Taiwan,39,Hsieh Su-wei,http://www.wikidata.org/entity/Q232566,wd:Q232566,9604959,Taiwanese female tennis player,"Hsieh Su-wei (Chinese: 謝淑薇; pinyin: Xiè Shūwēi (Taiwan); Taiwanese Mandarin: [ɕjê ʂú wéi]; born 4 January 1986) is a Taiwanese professional tennis player. In her career, she won three singles and 30 doubles titles on the WTA Tour, one WTA 125 doubles title, 27 singles and 23 doubles titles on the ITF Circuit, seven medals at the Asian Games (2 gold, 3 silver, and 2 bronze), one gold and one bronze medal at the 2005 Summer Universiade, and has amassed over $10 million in prize money. On 25 February 2013, she reached a career-high singles ranking of world No. 23, and on 12 May 2014, she reached world No. 1 in the doubles rankings for the first time; she has spent a total of 47 weeks with the top ranking, the longest tenure by a tennis player from the Far East. Hsieh is the highest-ranked Taiwanese player in history, in both singles and doubles.
Known for playing with two hands on both sides, flat and quick groundstrokes, crafty gameplay, aggressive volleys, and unorthodox variety of shots, Hsieh is regarded as one of the most successful and versatile doubles players in history. She has won four Grand Slam titles in doubles, claiming the 2013 Wimbledon Championships and the 2014 French Open with Peng Shuai (with whom she also won the 2013 WTA Championships), the 2019 Wimbledon Championships with Barbora Strýcová, and the 2021 Wimbledon Championships with Elise Mertens. Hsieh and Strýcová also were the runners-up at both the 2019 WTA Finals and the 2020 Australian Open. She also reached the quarterfinals in doubles at the 2012 London Olympics with compatriot Chuang Chia-jung. Though Hsieh has yet to win a Grand Slam on hardcourts, most of her titles have come on hardcourts, including seven of her WTA 1000 titles.
While primarily known for her doubles prowess, Hsieh also found success on the singles tour. Most of her singles success came on hardcourts, where she won all three of her WTA Tour titles, as well as reached the quarterfinals at the Australian Open in 2021, a Premier 5 semifinal at Dubai in 2019, and a Premier Mandatory quarterfinal at the Miami Open in 2019 (defeating world No. 1 Naomi Osaka in the third round). She has also been successful on other surfaces, including reaching the fourth round at Wimbledon in 2018 (defeating world No. 1, Simona Halep in the third round) and the third round of the French Open in 2017. Hsieh has recorded singles victories over several top 15, top 10 and top 5 players.
Hsieh is one of two active female players with over 500 career wins in both singles and doubles, the other being Lucie Hradecká. She is also the first Taiwanese female player to reach a Grand Slam singles quarterfinal, achieved at the 2021 Australian Open. At 35, she became the oldest debutante Grand Slam quarterfinalist.",https://en.wikipedia.org/wiki/Hsieh_Su-wei
Tajikistan,41,Nellie Kim,http://www.wikidata.org/entity/Q234785,wd:Q234785,1484002,Soviet gymnast,"Nellie Vladimirovna Kim (Russian: Нелли Владимировна Ким; born 29 July 1957) is a retired Soviet and Belarusian gymnast of Sakhalin Korean and Tatar descent who won three gold medals and a silver medal at the 1976 Summer Olympics in Montreal, and two gold medals at the 1980 Summer Olympics in Moscow. She was the second woman in Olympic history to earn a perfect 10 score and the first woman to score it on the vault and on the floor exercise, rivaling Nadia Comăneci, Ludmilla Tourischeva, and other strong competitors of the 1970s. 
Kim worked for a long time as a coach, training several national teams, and judged many major international competitions. As president of the Women's Artistic Gymnastics Technical Committee, she coordinates the introduction of new rules in women's gymnastics, as provided by the new Code of Points, developed by the FIG in 2004–2005 and in effect since 2006. Her gymnastic appearances are remembered for ""her strong feminine, temperamental and charismatic appeal"".",https://en.wikipedia.org/wiki/Nellie_Kim
Tanzania,16,Christine Prinsloo,http://www.wikidata.org/entity/Q5111156,wd:Q5111156,3254987,field hockey player,"Christine Seraphine ""Chris"" Prinsloo (born May 3, 1952 in Oldeani, Tanganyika) is a former field hockey player from Zimbabwe, who was a member of the national team that won the gold medal at the 1980 Summer Olympics in Moscow.
Because of the boycott of the United States and other countries, only one team was available to compete in the Women's Field Hockey Tournament: the hosting USSR team. A late request was sent to the government of the African nation, which quickly assembled a team less than a week before the competition started. To everyone's surprise they won, claiming Zimbabwe's only medal in the 1980 Games.",https://en.wikipedia.org/wiki/Christine_Prinsloo
Thailand,35,Mina Tanaka,http://www.wikidata.org/entity/Q1726206,wd:Q1726206,56808963,Japanese association football player,"Mina Tanaka (田中 美南, Tanaka Mina, born April 28, 1994) is a Japanese footballer who plays as a forward for WE League club INAC Kobe Leonessa and the Japan national team.

",https://en.wikipedia.org/wiki/Mina_Tanaka
The Bahamas,32,Shaunae Miller,http://www.wikidata.org/entity/Q3481592,wd:Q3481592,35551913,Bahamian sprinter,"Shaunae Miller-Uibo (born 15 April 1994) is a Bahamian track and field sprinter who competes in the 200 and 400 metres. She is a two-time Olympic champion after winning the women's 400 metres at the 2016 Rio Olympics and again at the 2020 Tokyo Olympics.
At the World Athletics Championships, Miller-Uibo won silver medals in the 400 m in 2015 and 2019, and a bronze at the 200 m in 2017 when she also placed fourth at her longer distance. In 2022, she won her first world outdoor and indoor 400 m titles. She holds North American records in the 400 m both outdoors and indoors, set in October 2019 and February 2021, respectively. Her marks of 48.36 (improved at the Tokyo Games) and 50.21 seconds place her respectively sixth and joint eighth on the world all-time list. She holds world bests over the 300 metres outdoors and indoors.
At 16 years old, she was the 400 m 2010 World junior champion to take the World youth title a year later. At 19, Miller-Uibo placed fourth in the 200 m at the 2013 World Championships, and then took her first senior medal (a bronze) at the 2014 World Indoor Championships competing at 400 m. She was the 2018 Commonwealth Games 200 m champion and won four Diamond League titles, having secured the 200 m/400 m double in 2017; she owns circuit records in both disciplines.
Miller-Uibo holds the world's fastest women's marks in straight races of 150 m and 200 m. Her personal best of 21.74 s for the 200 m is a Bahamian national record. She won several national titles in both her disciplines and the NCAA Division I indoor title for the Georgia Bulldogs and Lady Bulldogs.

",https://en.wikipedia.org/wiki/Shaunae_Miller-Uibo
Togo,12,Mathilde-Amivi Petitjean,http://www.wikidata.org/entity/Q15732788,wd:Q15732788,41805347,Togolese cross-country skier,"Mathilde-Amivi Petitjean (born February 19, 1994) is a French-Togolese cross-country skier. She competed for Togo at the 2014 Winter Olympics in the 10 km classical race. Petitjean finished in 68th place in her only race out of 75 competitors, nearly ten minutes behind the winner Justyna Kowalczyk of Poland. Petitjean hopes that her appearance will help to inspire the youth of Africa to participate in winter sports.Petitjean was born in Togo, to a Togolese mother which allowed her the opportunity to compete for the country. She was contacted by Togolese Ski Federation in March 2013 via Facebook to compete for the country at the Winter Olympics. Petitjean has lived the majority of her life in Haute-Savoie, France, where she learned to ski.She carried the Togolese flag at the opening ceremony.She competed for France until her switch to compete for Togo.",https://en.wikipedia.org/wiki/Mathilde-Amivi_Petitjean
Tonga,8,ʻAna Poʻuhila,http://www.wikidata.org/entity/Q3361511,wd:Q3361511,18767790,Tongan athlete,"ʻAna Kilistina Poʻuhila (born October 18, 1979 in Longoteme, Tongatapu, Tonga) is a Tongan athlete.",https://en.wikipedia.org/wiki/%CA%BBAna_Po%CA%BBuhila
Trinidad and Tobago,18,Kelly-Ann Baptiste,http://www.wikidata.org/entity/Q270339,wd:Q270339,19078834,Trinidad and Tobago sprinter,Kelly-Ann Kaylene Baptiste (born 14 October 1986) is a Tobagonian track and field sprint athlete.,https://en.wikipedia.org/wiki/Kelly-Ann_Baptiste
Tunisia,31,Ons Jabeur,http://www.wikidata.org/entity/Q290212,wd:Q290212,27613885,Tunisian female tennis player,"Ons Jabeur (; Arabic: أُنْس جَابِر, romanized: ʾUns Jābir, pronounced [ˈuns dʒaːbir] (listen); born 28 August 1994) is a Tunisian professional tennis player. She has a career-high Women's Tennis Association (WTA) ranking of world No. 2, achieved on 27 June 2022. Jabeur is the current No. 1 Tunisian player, and the highest-ranked African and Arab tennis player in WTA and ATP rankings history. She has won three singles titles on the WTA Tour, as well as eleven singles titles and one doubles title on the ITF Circuit. Jabeur was the runner-up at both Wimbledon and US Open in 2022, becoming the first Muslim and Arab player (male or female) to reach a Grand Slam final.
Jabeur was first introduced to tennis at age three by her mother. She reached two junior major girls' singles finals at the French Open in 2010 and 2011, winning the latter and becoming the first Arab to win a junior major since 1964. After nearly a decade playing primarily at the ITF level, she started competing more regularly on the WTA Tour beginning in 2017. She won the Arab Woman of the Year Award in 2019. At the 2020 Australian Open, Jabeur became the first Arab woman to reach a major quarterfinal, a feat repeated at the 2021 Wimbledon Championships. She also became the first Arab woman to win a WTA Tour title at the 2021 Birmingham Classic. Jabeur won her biggest title to date at the 2022 Madrid Open, a WTA 1000 event, becoming the first Tunisian and Arab player to win at this level.",https://en.wikipedia.org/wiki/Ons_Jabeur
Turkey,29,Nur Tatar,http://www.wikidata.org/entity/Q289248,wd:Q289248,35367394,Turkish taekwondo practitioner,"Nur Tatar Askari (born August 16, 1992 in Van, Turkey) is a world and European champion Turkish female taekwondo practitioner competing in the feather, light and welterweight divisions. She is of Kurdish descent.She was a member of the TSE Sports Club in Ankara before she transferred to Ankara İller Bankası. She is coached by Cüneyt Gülçek.Nur Tatar won her first medal at the age of 15. She won twice the European Junior Taekwondo Championships, and reached to gold medals in A-class tournaments in Europe. She won the silver medal at the 2010 European Taekwondo Championships held in Saint Petersburg, Russia.She qualified for the 2012 Summer Olympics where she won the silver medal at 67 kg. At the 2013 Mediterranean Games in Mersin, Turkey she became gold medalist. She qualified again for olympics at 2016
She got married in 2017 to a former member of Iranian national taekwondo team Mehran Askari.",https://en.wikipedia.org/wiki/Nur_Tatar
Turkmenistan,25,Inha Babakova,http://www.wikidata.org/entity/Q176131,wd:Q176131,6299154,Ukrainian high jumper,"Inha Babakova (née Butkus, born 26 June 1967) is a former high jumper who represented the Soviet Union and later Ukraine. She was born in Asgabat, Turkmen SSR. Her personal best is 2.05 metres.
Babakova won an Olympic bronze medal in Atlanta 1996 and became World Champion in Seville 1999. She also won four other World Championship medals, with bronzes in 1991 and 1995 and silvers in 1997 and 2001. Track and Field News magazine ranked her in the world's top ten in their annual merit rankings for 13 out of 14 seasons (1991-2004), the exception being 1998. She was in the top five ten times. Only Stefka Kostadinova, among other female high jumpers, has more top ten rankings.  Her 2.01 m clearance in Oslo on her 36th birthday in 2003 is the women's W35 World Record.",https://en.wikipedia.org/wiki/Inha_Babakova
Tuvalu,10,Asenate Manoa,http://www.wikidata.org/entity/Q778735,wd:Q778735,18756650,Tuvaluan sprinter,"Asenate Manoa (born 23 May 1992) is a Tuvaluan track and field athlete who represented Tuvalu at the 2008 Summer Olympics, at the 2009 World Championships & 2011 World Championships and at the 2012 Summer Olympics. Manoa represented Tuvalu in the sport of powerlifting at the Pacific Games 2015 and won a bronze medal in the 72 kg Female category. She was the first woman to represent Tuvalu at the Olympics.Manoa was born on Kioa island in Fiji.",https://en.wikipedia.org/wiki/Asenate_Manoa
Uganda,25,Peruth Chemutai,http://www.wikidata.org/entity/Q26838082,wd:Q26838082,51515153,Ugandan athletics competitor,"Peruth Chemutai (born July 10, 1999) is a Ugandan steeplechase runner. She won the gold medal in the women's 3000 metres steeplechase at the 2020 Summer Olympics in Tokyo, becoming the first Ugandan woman ever to win an Olympic medal.Chemutai is the Ugandan record holder for the 3000 m steeplechase and 5 kilometres road race.",https://en.wikipedia.org/wiki/Peruth_Chemutai
Ukraine,65,Larisa Latynina,http://www.wikidata.org/entity/Q22102,wd:Q22102,73697,Ukrainian Soviet gymnast,"Larisa Semyonovna Latynina (Russian: Лариса Семёновна Латынина, née Diriy, Дирий; born 27 December 1934) is a former Soviet artistic gymnast. Between 1956 and 1964 she won 14 individual Olympic medals and four team medals. She holds the record for the most Olympic gold medals by a gymnast, male or female, with 9. Her total of 18 Olympic medals was a record for 48 years. She held the record for individual event medals, winning 14 over 52 years.  She is credited with helping to establish the Soviet Union as a dominant force in gymnastics.",https://en.wikipedia.org/wiki/Larisa_Latynina
United Arab Emirates,15,Sarra Besbes,http://www.wikidata.org/entity/Q1579756,wd:Q1579756,36567891,Tunisian fencer,"Sarra Besbes (Arabic: سارة بسباس; born 5 February 1989) is a Tunisian épée fencer, seven-time gold medallist at the African Fencing Championships. She represented Tunisia at the 2012 Summer Olympics in London, placing eighth, and at the 2016 Summer Olympics in Rio de Janeiro, placing fifth.",https://en.wikipedia.org/wiki/Sarra_Besbes
